GeneID	Length	X2018..BBB.WBO.B21.CV_sorted.bam	X2018..BBB.WBV.B70.CV_sorted.bam	X2018..BBO.BBO.B16.CV_sorted.bam	X2018..BBO.BBY.B27.CV_sorted.bam	X2018..BBO.WBO.B16.CV_sorted.bam	X2018..BBO.WBV.B64.CV_sorted.bam	X2018..BBR.BBB.B50.CV_sorted.bam	X2018..BBR.BBG.B38.CV_sorted.bam	X2018..BBR.BBY.B26.CV_sorted.bam	X2018..BBY.WBG.B42.CV_sorted.bam	X2018..BPO.BPO.O16.CV_sorted.bam	X2018..BPR.BPG.O38.CV_sorted.bam	X2018..BPR.BPR.O02.CV_sorted.bam	X2018..BPY.BPG.O42.CV_sorted.bam	X2018..BPY.BPY.O29.CV_sorted.bam	X2018..WBB.WBV.W69.CV_sorted.bam	X2018..WBG.BBB.W56.CV_sorted.bam	X2018..WBG.WBG.W44.CV_sorted.bam	X2018..WBO.BBR.W03.CV_sorted.bam	X2018..WBO.WBV.W64.CV_sorted.bam	X2018..WBR.BBY.W25.CV_sorted.bam	X2018..WBV.WBO.W23.CV_sorted.bam	X2018..WBV.WBR.W12.CV_sorted.bam	X2018..WBY.BBV.W65.CV_sorted.bam	X2018..WBY.BBY.W30.CV_sorted.bam	X2018..WPB.BPG.G45.CV_sorted.bam	X2018..WPO.BPO.G16.CV_sorted.bam	X2018..WPO.BPY.G28.CV_sorted.bam	X2018..WPR.BPY.G25.CV_sorted.bam	X2018..WPV.BPR.G11.CV_sorted.bam
LOC111111768	1056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111111460	1326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111110197	11708	272	226	193	127	305	335	103	203	167	43	17	120	19	19	31	234	157	21	14	84	66	65	19	174	103	62	67	66	112	64
LOC111111337	5053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
LOC111111262	3732	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
LOC111106141	2184	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
LOC111106151	7679	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	3	0	0	0	0
LOC111112207	3079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111111059	14967	5	8	2	2	4	11	2	3	5	0	0	1	0	0	3	8	3	4	1	8	1	0	0	2	3	2	5	1	4	1
LOC111106159	7260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111111133	117695	4	22	25	4	6	12	5	6	3	2	1	4	3	0	3	8	2	1	0	3	3	2	5	17	4	4	3	0	11	1
LOC111109985	14006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111110282	7105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111110501	6564	10	5	5	6	7	10	2	10	11	2	2	8	2	2	9	9	12	1	0	12	1	7	4	10	10	10	4	6	8	1
LOC111111931	7367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111112004	12546	57	19	20	42	18	6	7	57	24	5	1	31	1	0	2	36	17	0	3	12	3	11	3	15	11	3	3	1	29	1
LOC111112134	4606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111112262	5545	3	3	4	2	12	29	2	6	12	31	0	5	2	2	3	1	18	3	1	9	7	15	2	14	11	4	1	1	15	1
LOC111110995	6313	2	8	8	2	10	6	7	31	5	1	2	7	2	0	5	4	23	1	1	4	3	1	3	12	13	13	11	3	1	1
LOC111112311	3325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111111533	10492	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111106169	5041	46	26	25	15	27	17	16	22	44	8	3	24	5	3	13	26	25	3	1	35	7	7	4	55	24	16	9	6	14	0
LOC111112067	4379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111110814	5874	11	8	5	11	45	46	6	7	22	16	4	7	4	2	9	25	15	15	3	26	2	8	5	52	13	19	11	0	8	0
LOC111110520	6002	0	0	1	0	7	1	3	23	5	0	0	0	0	0	3	0	0	0	0	0	0	1	1	1	0	1	0	1	4	0
LOC111127412	7216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111121807	3140	2	1	1	1	8	0	2	1	2	0	0	0	1	0	0	2	0	0	0	5	0	1	1	2	0	0	1	0	2	0
LOC111122257	1356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111129171	571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101228	18387	253	169	121	75	217	120	87	185	109	36	19	113	27	19	39	155	210	27	5	76	40	73	19	78	80	59	52	3	101	113
LOC111099102	8495	47	30	50	11	73	49	31	36	41	20	12	23	15	4	8	71	62	11	2	78	10	29	5	55	15	28	21	7	26	0
LOC111133999	6314	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	10	0	0	0	0	0	1	0	0
LOC111134004	1733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111133968	43186	1	6	9	4	4	2	26	3	2	0	2	3	1	0	0	7	4	0	1	12	3	0	1	5	3	4	1	0	2	1
LOC111133993	5835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111134951	5433	1	11	0	2	14	3	6	2	0	10	3	10	0	0	0	1	8	1	0	5	0	11	2	0	0	14	3	0	2	1
LOC111102362	16890	0	0	1	1	2	0	0	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0
LOC111117931	17025	31	28	18	12	17	18	9	19	9	4	1	12	1	1	2	14	32	0	1	12	7	5	4	9	9	4	4	1	16	0
LOC111121183	2703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111114001	19473	1	0	1	7	3	2	0	6	4	0	0	0	1	0	0	0	2	0	0	3	0	1	0	0	3	2	0	0	2	0
LOC111103997	12817	18	24	13	2	0	22	15	16	26	2	4	8	7	1	1	19	13	6	0	52	5	13	6	36	14	17	1	4	10	1
LOC111118605	6144	39	33	27	11	5	17	8	18	17	4	0	24	0	0	1	9	10	0	2	12	9	8	1	12	6	3	6	0	8	0
LOC111126311	7055	7	2	3	0	5	0	1	1	1	0	0	2	0	1	1	6	10	0	0	3	0	2	0	3	2	1	0	0	1	0
LOC111126296	36783	710	696	510	358	935	551	306	512	404	154	48	317	82	36	123	707	553	132	61	478	229	208	69	351	329	308	162	97	407	51
LOC111133180	1247	1	0	0	0	1	0	0	22	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	17	0	0	0
LOC111133187	1674	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
LOC111133146	6030	50	44	57	29	57	53	15	57	56	5	3	24	4	5	8	36	31	8	4	11	2	17	5	22	17	9	7	0	28	0
LOC111102933	35177	0	17	16	23	8	28	5	1	9	1	0	5	2	0	2	9	10	2	0	2	3	5	1	15	6	0	1	0	7	0
LOC111106177	17518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111105305	826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111106186	2127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111136853	5077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111136839	6671	0	0	0	0	0	0	0	1	0	9	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111127109	2908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111121381	4972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111124790	34405	88	85	98	65	75	81	35	113	75	13	3	59	8	3	15	69	94	8	9	41	10	17	3	39	31	21	22	45	35	22
LOC111106194	14544	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111103459	5092	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
LOC111103348	1889	1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
LOC111126159	6514	365	333	274	177	412	347	127	266	208	82	32	155	52	25	75	301	260	69	19	213	93	78	35	187	139	89	62	6	203	4
LOC111132855	21572	695	494	311	182	646	638	202	353	287	141	52	181	41	30	58	485	348	96	39	284	112	155	45	234	204	177	116	68	322	8
LOC111101764	5952	12	16	52	20	19	19	14	29	28	7	6	19	10	2	7	31	44	17	3	20	19	12	2	52	15	35	13	1	2	2
LOC111106201	3087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111106210	5730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0
LOC111106215	33405	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111111714	7118	70	119	36	9	48	84	12	21	48	7	8	22	9	3	4	37	16	7	16	9	26	6	2	14	15	9	8	321	31	0
LOC111106222	1045	1	1	4	0	1	1	1	1	5	0	1	2	0	0	0	1	4	4	0	3	0	1	0	4	2	0	0	0	1	0
LOC111111751	5686	12	6	3	2	9	1	2	0	12	2	4	3	3	1	2	1	1	0	0	17	0	0	1	2	4	4	1	2	1	0
LOC111111673	4837	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0
LOC111111698	21299	2	0	3	1	2	8	3	12	2	0	0	7	0	1	1	15	9	1	0	3	1	6	0	14	5	0	0	0	5	0
LOC111111769	6895	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111111600	1999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111106231	3711	0	0	1	0	5	0	0	0	0	1	1	0	2	0	18	6	2	0	1	7	0	0	0	4	7	4	0	0	0	0
LOC111111762	1447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111106241	6331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111111684	7162	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111111721	8673	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0	2	2	0	0	1	0	0	0	3	0	0	0	0	0	0
LOC111111661	4337	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
LOC111111651	6027	51	63	97	61	47	52	42	67	85	20	11	19	13	9	24	84	67	25	3	71	33	26	5	73	81	29	40	1	23	0
LOC111111747	4459	2	1	3	0	5	4	1	3	4	1	1	1	0	0	3	2	2	1	0	6	0	1	2	4	0	1	1	0	1	0
LOC111111579	30737	322	264	188	146	259	289	92	201	212	37	7	133	19	9	43	269	147	42	11	194	60	59	20	125	118	65	54	87	108	3
LOC111111615	4451	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
LOC111111629	3030	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111111606	27241	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
LOC111111640	2174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111106243	3130	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
LOC111111571	12355	575	512	333	292	458	558	212	497	364	133	48	265	68	32	85	577	449	74	43	350	108	186	42	330	217	219	147	134	274	7
LOC111111586	4204	2	1	0	0	1	0	7	1	0	1	1	0	0	0	0	0	0	0	0	23	1	0	0	0	2	2	0	0	1	0
LOC111111622	9365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
Trnan-guu	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trnan-guu_1	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trnan-guu_2	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trnan-guu_3	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111128027	19370	290	273	148	129	290	292	96	209	192	58	24	102	14	8	27	195	188	39	14	193	49	59	11	215	107	92	38	8	113	6
LOC111128036	959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111133491	14950	1023	687	515	361	927	900	271	525	376	143	62	381	59	53	104	710	535	106	44	512	139	210	56	363	236	286	185	130	371	17
LOC111102183	4466	126	117	100	41	70	54	48	120	68	21	13	79	10	7	10	85	49	24	14	58	15	32	21	97	29	49	12	2	92	1
LOC111106253	3701	270	405	194	167	201	331	102	187	220	27	22	122	43	10	24	206	120	32	18	127	82	83	20	175	78	57	77	9	155	4
LOC111119998	6237	52	38	44	40	50	47	22	43	74	15	10	25	12	7	14	57	35	13	4	31	14	18	2	108	33	32	4	2	19	1
LOC111134307	8396	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111134291	5796	0	1	0	1	0	0	3	1	0	1	1	0	1	0	0	6	4	1	0	2	0	3	0	0	3	9	0	0	0	0
LOC111134301	6267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111112745	7742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
LOC111110673	1975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111114645	2026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111104902	47753	43	18	19	13	37	10	10	21	13	7	6	16	5	4	6	37	26	5	2	34	8	24	6	46	6	16	9	2	13	0
LOC111103542	17179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0
LOC111114476	34699	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
LOC111103992	19757	0	0	2	91	29	2	3	20	1	1	1	0	2	1	18	0	11	0	0	2	21	0	1	2	5	5	1	0	1	2
LOC111101553	6483	11	10	2	2	11	9	1	9	14	4	1	8	1	3	3	18	16	5	1	0	5	2	0	6	16	2	3	6	1	1
LOC111129328	15928	91	78	132	83	110	88	58	94	118	22	23	65	25	10	40	86	142	31	9	80	24	39	10	101	74	78	30	24	28	1
LOC111126993	52527	62	68	75	39	50	55	40	72	57	10	13	34	7	5	16	55	83	20	6	65	12	28	8	65	37	39	18	2	28	10
LOC111103659	6313	2	0	0	0	0	1	0	2	0	1	2	1	0	0	2	2	1	0	0	0	0	2	0	1	0	2	0	0	0	0
LOC111123242	24298	197	181	111	41	216	198	64	170	91	29	16	100	9	3	15	110	93	25	9	134	35	59	13	60	49	54	16	3	144	3
LOC111122496	2805	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111115269	1795	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0
LOC111115253	7241	10	7	1	0	8	9	1	4	1	0	0	0	0	0	0	0	3	0	0	8	0	0	0	0	0	1	0	1	0	0
LOC111106261	7835	3	4	0	1	0	1	0	0	0	1	0	0	0	0	0	3	1	0	0	2	1	0	0	1	0	0	0	0	0	0
LOC111105681	2533	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111104498	2953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111137396	11812	55	47	24	24	38	87	8	29	16	11	0	13	0	3	1	49	15	3	2	7	5	7	4	21	7	7	15	32	7	0
LOC111136967	17136	189	193	242	97	231	220	94	153	214	47	22	98	16	9	50	160	225	39	7	154	94	87	25	252	96	147	31	7	128	53
LOC111122804	4855	0	0	2	0	2	1	0	0	1	1	0	0	0	0	0	3	0	0	0	7	0	0	0	1	1	7	4	0	0	0
LOC111113171	5222	19	22	26	12	36	23	14	28	35	14	4	28	9	1	16	25	38	16	5	25	4	20	5	39	22	19	25	2	20	2
LOC111111162	4725	0	0	1	0	20	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0
LOC111120762	39162	5	3	0	0	0	3	7	7	11	1	0	1	36	0	1	5	376	10	1	0	4	0	0	14	3	0	0	1	9	1
LOC111120760	13539	1	1	1	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	2	0	0	0	0
LOC111136976	19018	81	95	43	20	74	82	25	52	57	19	5	29	9	4	9	67	57	10	4	41	11	18	1	49	24	10	18	2	31	1
LOC111114407	10842	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111123818	26695	525	481	277	234	602	427	214	395	374	112	23	221	34	11	94	315	358	83	19	402	133	141	49	340	229	158	82	14	209	11
LOC111123824	4146	0	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	31	0	0	0	1	1	0	0	0	0	0	0	1	0
LOC111123848	14653	105	55	65	83	97	121	54	52	94	25	7	29	9	7	7	98	67	21	10	87	50	23	12	145	67	38	36	0	39	1
LOC111123828	6157	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0
LOC111123868	3939	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	3	0	0	0
LOC111123884	22116	87	75	72	44	60	72	25	47	54	10	8	34	4	2	13	62	49	13	1	60	10	24	4	29	25	34	19	2	35	4
LOC111123838	10418	0	2	2	0	3	1	0	0	3	1	0	0	0	0	0	4	3	0	0	6	0	1	0	1	1	0	0	0	1	0
LOC111123862	1616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	1	0	0	0	0	0	0	0
LOC111123853	1625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111123875	8166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Trnas-aga	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trnas-aga_1	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trnas-aga_2	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trnas-aga_3	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100029	18598	63	77	25	17	81	129	15	23	29	7	1	16	9	3	3	48	38	1	4	30	19	14	1	39	24	7	8	3	21	0
LOC111106268	21628	2	2	5	0	1	1	1	17	1	0	0	1	0	0	0	2	1	0	0	0	0	4	0	1	1	0	1	0	0	0
LOC111112535	2428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111106278	6822	0	0	5	0	3	1	0	0	0	1	1	0	0	0	0	2	0	1	0	3	1	0	0	0	0	1	0	0	0	0
LOC111112517	10611	0	0	0	0	2	2	0	4	0	0	1	0	0	0	0	4	3	0	0	0	0	0	0	0	2	5	0	0	2	0
LOC111119839	4222	4	15	1	0	5	6	4	0	7	0	0	6	1	3	1	19	4	0	0	0	3	5	0	0	0	1	1	3	5	1
LOC111116258	5709	1	17	2	0	4	15	1	2	5	1	0	20	6	2	2	39	1	1	0	1	0	8	1	0	0	2	8	1	7	1
LOC111126972	18045	385	345	158	130	353	284	111	225	210	89	25	115	28	14	34	287	193	43	19	216	61	82	32	201	128	85	65	9	207	6
LOC111136067	14499	3	3	2	1	7	5	10	5	4	2	1	2	0	0	1	5	3	0	2	8	0	0	0	2	1	3	3	0	2	0
LOC111136076	7901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LOC111106287	8082	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111123798	6843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111136299	70722	53	35	29	29	66	59	13	61	47	5	3	22	3	0	11	26	31	11	6	35	11	7	8	45	16	29	11	15	24	1
LOC111136324	4639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111111947	6587	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111123692	21963	4	3	4	2	7	4	4	3	2	3	0	1	0	0	0	2	3	0	0	2	3	2	1	3	3	2	1	1	3	0
LOC111106297	6678	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LOC111106303	1522	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
LOC111122541	4798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111113616	2610	2	0	0	0	2	3	1	2	1	1	0	3	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0
LOC111106312	37816	38	20	20	13	36	17	28	21	13	11	13	21	8	10	16	57	32	5	5	46	13	14	5	57	10	23	18	5	10	7
LOC111119423	1813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111106320	26358	1	0	0	1	0	5	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	3	1	0	0	0	0
LOC111115923	6130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111115897	8279	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111115873	82481	10	8	31	19	7	10	19	19	37	1	0	18	0	0	0	15	33	2	0	5	4	2	0	6	15	4	8	0	0	0
LOC111115889	35675	0	2	2	1	2	1	28	3	3	0	3	2	2	0	0	2	1	0	0	58	2	1	0	8	11	16	4	0	2	0
LOC111115907	4217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111122711	8922	0	1	2	7	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
LOC111106332	4201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111118564	29552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LOC111112884	35793	15	22	18	10	23	11	9	19	11	0	3	12	1	1	6	31	26	8	3	25	5	6	3	15	9	5	4	0	10	0
LOC111112890	29645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111106337	31036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111133179	29774	1	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LOC111105418	13427	0	0	1	3	3	1	0	1	5	1	1	0	1	0	4	7	1	0	0	3	0	1	4	11	5	3	3	4	0	0
LOC111100353	26436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111106340	1272	2	17	2	1	6	9	0	3	1	1	0	0	1	0	1	9	3	0	0	2	1	0	0	7	1	0	0	1	1	0
LOC111101725	3766	8	1	17	13	3	5	10	9	29	3	2	7	4	0	6	4	2	1	0	17	1	11	1	17	8	9	0	0	3	1
LOC111101598	28248	2553	1780	1516	923	2466	1895	661	1674	1614	434	204	994	167	178	342	2213	1263	316	169	1237	545	539	139	1059	827	696	528	696	1047	200
LOC111116607	42467	1018	466	523	223	674	483	232	537	385	199	43	241	62	47	166	583	548	129	43	392	117	151	49	368	284	260	185	46	216	12
LOC111119989	2170	33	27	20	15	31	29	8	13	17	3	1	16	1	3	3	26	12	7	3	20	3	10	4	13	12	10	4	1	13	2
LOC111122145	29837	479	522	247	249	282	377	121	268	353	90	36	154	37	33	67	425	259	54	28	264	101	103	39	307	220	182	119	76	159	13
LOC111122190	5345	32	90	76	87	165	149	34	64	65	20	6	78	14	19	10	121	51	21	3	74	17	14	11	66	41	33	43	3	55	2
LOC111116974	5700	6	2	0	5	7	5	2	3	6	0	0	0	0	0	1	2	1	0	0	0	0	2	0	3	5	3	0	0	1	0
