"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","more_me_in","phase_effect"
"LOC111135118",12.5610478067895,0.0995134919601352,0.244645814313182,0,1,1,"not significant","phase2"
"LOC111137288",14.6103821894901,0.980884586339458,0.255051646948557,2.86563366707792,0.00416175534911609,0.350135238299027,"not significant","phase2"
"LOC111135485",78.2959563206355,0.0677269738196219,0.12006552740291,0,1,1,"not significant","phase2"
"LOC111137295",124.732116684315,0.353166541725347,0.103979327092324,0.992183202279668,0.321108165101968,1,"not significant","phase2"
"LOC111135115",83.5242210433676,-0.142099131607919,0.127714458415648,0,1,1,"not significant","phase2"
"LOC111132304",5.41953608162909,-0.0371855711840285,0.285241835895987,0,1,1,"not significant","phase2"
"LOC111132305",4.06856643771954,-0.354060326133269,0.278158203220918,-0.374104825701015,0.708326328567048,1,"not significant","phase2"
"LOC111135371",51.0341450959923,-0.179128689513552,0.168462848704648,0,1,1,"not significant","phase2"
"LOC111135372",4.44547133701461,0.508098597254184,0.262421622614016,0.983526413270485,0.325348422103599,1,"not significant","phase2"
"LOC111136924",140.448698429047,0.0872374678880137,0.1361066237279,0,1,1,"not significant","phase2"
"LOC111135434",81.6642289482919,0.0258397633831662,0.116968679851302,0,1,1,"not significant","phase2"
"LOC111137070",13.6251187529773,-0.298468341583539,0.285163964898818,-0.169966572041235,0.865036425742629,1,"not significant","phase2"
"LOC111132307",6.54724506555466,0.0528803218893727,0.273115977639394,0,1,1,"not significant","phase2"
"LOC111136435",0.993976561906384,-0.636496743499348,0.247901827526921,-1.55907177996651,0.118979391984843,1,"not significant","phase2"
"LOC111134042",6.61181814999249,0.0322802742397056,0.271575774404298,0,1,1,"not significant","phase2"
"LOC111134683",1.69902097749806,0.158637161958511,0.253040615229563,0,1,1,"not significant","phase2"
"LOC111099047",6.02682575310409,0.327633567328231,0.272855708306226,0.284522423262273,0.776010052516886,1,"not significant","phase2"
"LOC111099045",0.673979344164438,-0.015495663524432,0.211199027349238,0,1,NA,NA,"phase2"
"LOC111134693",1.86761019401095,0.0553473580691281,0.192211011374625,0,1,1,"not significant","phase2"
"LOC111134694",2.22856195119752,-0.0731471955513524,0.276818331246358,0,1,1,"not significant","phase2"
"LOC111135231",3.34422362611251,-0.687833592535193,0.27789679483144,-1.57552588111268,0.115135109327957,1,"not significant","phase2"
"LOC111135354",7.49669207531027,0.0827644722252146,0.283978315070895,0,1,1,"not significant","phase2"
"LOC111132870",40.3729613530634,-0.219848402655836,0.187941091119885,0,1,1,"not significant","phase2"
"LOC111132381",3.09664996060836,-0.296373209255271,0.278988818361027,-0.166218881199967,0.867984701088749,1,"not significant","phase2"
"LOC111136058",1.5913751799918,0.194066074822725,0.271903216864393,0,1,1,"not significant","phase2"
"LOC111099211",24.6467655022448,-0.0917785855700608,0.163920839277961,0,1,1,"not significant","phase2"
"LOC111132028",1.55468232962497,-0.148190564215098,0.156949459295852,0,NA,NA,NA,"phase2"
"LOC111132982",0.0203308776762432,-0.0922802614669639,0.106224962303309,0,NA,NA,NA,"phase2"
"LOC111136158",7.96404799368291,0.548817663301379,0.252461076432202,1.18361874838012,0.236564015422633,1,"not significant","phase2"
"LOC111099214",1.52252937301956,-0.229414857533432,0.277531953416097,0,1,1,"not significant","phase2"
"LOC111138224",1.48779228785819,-0.54578107506563,0.266120939890201,-1.11145359394742,0.266373154400973,1,"not significant","phase2"
"LOC111135792",6.31114153142126,0.103634591621393,0.271945579596071,0,1,1,"not significant","phase2"
"LOC111136746",0.250586853747875,-0.0527599861541608,0.104983279213544,0,1,NA,NA,"phase2"
"LOC111132309",7.99765261279117,-0.0438766245314035,0.256909663497571,0,1,1,"not significant","phase2"
"LOC111134459",23.2159644005097,0.311309423690302,0.149117005607875,0.411149777588237,0.680962711829954,1,"not significant","phase2"
"LOC111135006",19.4632300906773,0.125555487413241,0.189609227189198,0,1,1,"not significant","phase2"
"LOC111135417",17.6745564511124,0.170568240851994,0.238763379117358,0,1,1,"not significant","phase2"
"LOC111138252",1.3542703454663,0.333540312039994,0.186983112887808,0.446779983228321,0.655033925260539,1,"not significant","phase2"
"LOC111133720",0.95845738179526,0.612700757761344,0.247625586311035,1.46471438256694,0.1429988592606,1,"not significant","phase2"
"LOC111137877",9.99479948987794,-0.000390814472181175,0.278805278556243,0,1,1,"not significant","phase2"
"LOC111132092",8.10325771155385,0.00457864466808898,0.276190846003491,0,1,1,"not significant","phase2"
"LOC111135635",14.9975058599902,-0.580523776421941,0.181516500281131,-1.82090209931344,0.0686217400335363,1,"not significant","phase2"
"LOC111137779",20.0116093672828,-0.174766098102648,0.190781062184011,0,1,1,"not significant","phase2"
"LOC111137461",0.939873912160312,-0.0160829505406133,0.239040054877768,0,1,1,"not significant","phase2"
"LOC111134963",0.446477424554853,-0.052790160664977,0.225476130116479,0,1,NA,NA,"phase2"
"LOC111134651",2.01230124337937,0.273579619208402,0.272755839326186,0.0864495486756677,0.931109060178115,1,"not significant","phase2"
"LOC111133466",0.465641525164816,-0.393227017074133,0.238639129182293,-0.600182449395059,0.548384648901531,NA,NA,"phase2"
"LOC111135621",2.42925623222021,-0.23158646167188,0.215291893029242,0,1,1,"not significant","phase2"
"LOC111132964",2.19864592026348,-0.0725398763809975,0.276887608976852,0,1,1,"not significant","phase2"
"LOC111137961",0.263158241153499,-0.0246424951986576,0.131779896574873,0,1,NA,NA,"phase2"
"LOC111132313",38.5620741595513,-0.199992620697979,0.122544695356212,0,1,1,"not significant","phase2"
"LOC111136629",0.426188819788484,0.00970461556048106,0.176134261586079,0,1,NA,NA,"phase2"
"LOC111136628",0.423622242962438,-0.232705113894805,0.231892978891885,0,1,NA,NA,"phase2"
"LOC111136630",0.921997207553053,0.170190736286737,0.139695515331596,0,1,1,"not significant","phase2"
"LOC111136230",0.38738796376083,0.21832489534683,0.199724826073367,0,1,NA,NA,"phase2"
"LOC111136227",3.71737263328025,0.276906127939251,0.28281223504256,0.0951377790823026,0.924205390785339,1,"not significant","phase2"
"LOC111135616",0.905936380288334,-0.00956475282548983,0.247936990716644,0,1,1,"not significant","phase2"
"LOC111132031",7.83453885386087,-0.00677355772654026,0.27237919994178,0,1,1,"not significant","phase2"
"LOC111135548",19.1133929058716,-0.69141139381062,0.202082206594951,-2.18431598332344,0.0289390370898569,0.945437463272476,"not significant","phase2"
"LOC111137106",17.8192385358864,-0.0625945574731068,0.183363290814792,0,1,1,"not significant","phase2"
"LOC111137203",0.918515131489816,-0.151397211760986,0.222538719215782,0,1,1,"not significant","phase2"
"LOC111134331",0.417914900373364,-0.00220434356303643,0.233929565227785,0,1,NA,NA,"phase2"
"LOC111134000",14.2492103784365,0.493554630734416,0.284011926603858,0.857550715023765,0.391140599366739,1,"not significant","phase2"
"LOC111134002",0.547014113223118,-0.44723505901093,0.227833430576074,-0.865698499610983,0.386655523041121,NA,NA,"phase2"
"LOC111135915",0.852707558501264,-0.325898483003733,0.264760882952428,-0.286668038561311,0.774366512409995,NA,NA,"phase2"
"LOC111133026",2.45519700034298,-0.304254701620353,0.266770148237597,-0.203376209740048,0.838840993113546,1,"not significant","phase2"
"LOC111137494",0.410525719285293,-0.171098118409057,0.176237385485918,0,1,NA,NA,"phase2"
"LOC111134656",0.396067360562122,-0.109178851481088,0.161963561610348,0,1,NA,NA,"phase2"
"LOC111134654",1.05480268035846,-0.173078137227502,0.237093818039421,0,1,1,"not significant","phase2"
"LOC111133240",9.42403423143133,0.525474974275301,0.284225857204146,0.969211517154262,0.332439665879713,1,"not significant","phase2"
"LOC111133239",0.19914808461643,-0.030762534816991,0.130596038196358,0,1,NA,NA,"phase2"
"LOC111133322",7.87923908318312,-0.166527444547403,0.280639128734329,0,1,1,"not significant","phase2"
"LOC111137531",2.20971293790478,-0.161348433378658,0.283712147800797,0,1,1,"not significant","phase2"
"LOC111137868",1.08942608397351,-0.405660116968335,0.259671768073441,-0.599449520921005,0.548873162418956,1,"not significant","phase2"
"LOC111134091",4.28974638334956,-0.7266960208091,0.275991632895775,-1.72721185714031,0.084129622142195,1,"not significant","phase2"
"LOC111134089",21.0620921465625,-0.172079110705448,0.222994780610302,0,1,1,"not significant","phase2"
"LOC111136079",12.5631930774103,-0.469704666374728,0.216847517033817,-1.01317584531284,0.310976175797141,1,"not significant","phase2"
"LOC111132115",0.41643953878301,-0.0610186404736269,0.105509141404209,0,1,NA,NA,"phase2"
"LOC111136398",5.72487276985562,-0.396979820475525,0.283818455593278,-0.517865620007996,0.604552030706283,1,"not significant","phase2"
"LOC111136798",0.379132534730845,-0.0472248085898522,0.16504393603272,0,1,NA,NA,"phase2"
"LOC111137715",8.19239377946732,0.367935220386367,0.285311804488801,0.413355558833867,0.679346129738395,1,"not significant","phase2"
"LOC111137623",8.21411191951256,0.348710782761581,0.265813170228845,0.371353995276451,0.710373886043349,1,"not significant","phase2"
"LOC111137436",1.59541645228916,-0.164978906600381,0.22472366484738,0,1,1,"not significant","phase2"
"LOC111137437",0.984417174877351,-0.139213605414951,0.221106451151471,0,1,1,"not significant","phase2"
"LOC111134790",0.139371252781295,-0.0489775426520739,0.105983320554848,0,NA,NA,NA,"phase2"
"LOC111137439",27.4832414465749,0.0375858185065426,0.195722647793513,0,1,1,"not significant","phase2"
"LOC111134825",22.1842416701185,-0.0659680214803341,0.212559227540752,0,1,1,"not significant","phase2"
"LOC111138034",0.986297818417261,-0.0370835973389789,0.236354996851602,0,1,1,"not significant","phase2"
"LOC111134080",0.815383700194089,-0.18138691104179,0.223108063806729,0,1,NA,NA,"phase2"
"LOC111133484",7.51667797136662,0.0271089529125008,0.277141956232657,0,1,1,"not significant","phase2"
"LOC111135195",0.554000518954494,-0.0993530398694411,0.145741350922665,0,1,NA,NA,"phase2"
"LOC111132329",2.57501760054792,-0.179519336653066,0.273687995064367,0,1,1,"not significant","phase2"
"LOC111133259",28.9139027222605,0.337648056663882,0.217186189632411,0.403561832417736,0.686534957230637,1,"not significant","phase2"
"LOC111133258",0.0437904032117014,0.0703618160144575,0.105977164911798,0,NA,NA,NA,"phase2"
"LOC111133266",0.297581511017859,0.0533444158219901,0.116491793001859,0,1,NA,NA,"phase2"
"LOC111133263",4.92356436066338,0.0298786233118482,0.285307076301475,0,1,1,"not significant","phase2"
"LOC111133256",0.739818381156817,0.11381677029276,0.195340272304005,0,1,NA,NA,"phase2"
"LOC111132333",1.88114846972141,0.124896140868381,0.285560945898407,0,1,1,"not significant","phase2"
"LOC111133261",12.5588144227937,0.390576799669375,0.275923690708919,0.50947709240985,0.610417851195225,1,"not significant","phase2"
"LOC111133257",0.0861376708693332,0.0717087688584395,0.10599834219666,0,NA,NA,NA,"phase2"
"LOC111133262",11.4370231003216,-0.36214494831757,0.277436554048494,-0.404218357967233,0.686052155227335,1,"not significant","phase2"
"LOC111133269",0.900404446891403,0.145581037377475,0.223397969113167,0,1,1,"not significant","phase2"
"LOC111137730",0.523019715096915,0.0970655376950427,0.125788305230593,0,1,NA,NA,"phase2"
"LOC111136880",0.416037956597388,-0.0419071522036768,0.104321291545972,0,1,NA,NA,"phase2"
"LOC111136722",0.22194074944948,-0.0468589465434532,0.15356535536725,0,1,NA,NA,"phase2"
"LOC111133142",8.51141733728393,-0.148703224142234,0.266792385201533,0,1,1,"not significant","phase2"
"LOC111134726",24.309209803994,-0.186940432582705,0.173025139766182,0,1,1,"not significant","phase2"
"LOC111136812",0.350681529920716,0.485188083768202,0.212144804670438,1.10862052046743,NA,NA,NA,"phase2"
"LOC111134927",117.435552814278,-0.012741067889674,0.131529743503828,0,1,1,"not significant","phase2"
"LOC111135154",35.0998237012945,-0.0609763477111094,0.192555724793021,0,1,1,"not significant","phase2"
"LOC111135618",33.7049683244857,0.237061274263085,0.195892478464501,0,1,1,"not significant","phase2"
"LOC111135861",0.814586684192018,-0.0753562038726001,0.160562260941314,0,1,NA,NA,"phase2"
"LOC111136082",3.21308550402371,-0.409508074076414,0.282379209217837,-0.564871877494932,0.572160913172905,1,"not significant","phase2"
"LOC111137224",0.141994484227619,0.0898349351604247,0.106653132800379,0,NA,NA,NA,"phase2"
"LOC111136196",1.33185327448091,-0.449273481588383,0.266637419225171,-0.747357524564472,0.454847777534494,1,"not significant","phase2"
"LOC111136195",4.86377818249527,0.16452416705724,0.259058956595689,0,1,1,"not significant","phase2"
"LOC111137191",6.60632378222362,0.245306166681733,0.244303309243016,0,1,1,"not significant","phase2"
"LOC111136399",0.735740807510883,0.083847649583519,0.228571362763863,0,1,NA,NA,"phase2"
"LOC111133044",24.1481151638442,0.0904163333909692,0.248689600260077,0,1,1,"not significant","phase2"
"LOC111133050",20.6178293290441,0.520505191072971,0.255243897727229,1.0597910213785,0.289239682438464,1,"not significant","phase2"
"LOC111133047",17.7535473316064,-0.000670879597907852,0.246370412482781,0,1,1,"not significant","phase2"
"LOC111133045",18.8736191405494,0.23884246230915,0.259863753336487,0,1,1,"not significant","phase2"
"LOC111133048",0.472367272275387,0.269804377361123,0.176011519080786,0.112517507175384,NA,NA,NA,"phase2"
"LOC111133053",4.06063584206651,-0.0555686889282267,0.284906359477105,0,1,1,"not significant","phase2"
"LOC111133055",17.0469554843912,0.820285907698095,0.241032556394561,2.36601194555875,0.0179808642383651,0.782298139578666,"not significant","phase2"
"LOC111133052",1.0644232659033,0.109544498688015,0.251751409895446,0,1,1,"not significant","phase2"
"LOC111133043",9.82851086294883,-0.362009324470856,0.26879672857659,-0.416706427433102,0.676893152483067,1,"not significant","phase2"
"LOC111133049",22.6167068177155,0.668997747777786,0.240816555426589,1.7399042480097,0.0818758326552886,1,"not significant","phase2"
"LOC111133046",25.5086473413799,-0.0478700864453613,0.260720408186667,0,1,1,"not significant","phase2"
"LOC111134482",8.07755036829434,-0.0747917135850651,0.228131882504834,0,1,1,"not significant","phase2"
"LOC111132335",1.4139764180963,-0.051313857701358,0.246636369499274,0,1,1,"not significant","phase2"
"LOC111135557",23.4946968750968,-0.303435830395317,0.174387280489248,-0.306420458220357,0.759284533626545,1,"not significant","phase2"
"LOC111136336",4.73400612828454,-0.392430439609957,0.26587445254682,-0.535705624386289,0.592162015871065,1,"not significant","phase2"
"LOC111132195",0.305400550954584,-0.132274273768521,0.198484517617003,0,1,NA,NA,"phase2"
"LOC111134206",42.8006940639172,0.608283260978605,0.215055045774459,1.66600722939725,0.0957119745253853,1,"not significant","phase2"
"LOC111138386",0.135596235469134,0.0633461929257109,0.107423681082987,0,NA,NA,NA,"phase2"
"LOC111135753",380.904162408082,-0.152318926280465,0.0620399243721484,0,1,1,"not significant","phase2"
"LOC111132336",1.32169388255268,0.00532774397153016,0.261255669366115,0,1,1,"not significant","phase2"
"LOC111135746",4.90460708588972,-0.386551073393276,0.272710348103174,-0.500718342164322,0.616569361582544,1,"not significant","phase2"
"LOC111135747",10.0471303168717,-0.216936115808333,0.245764366196021,0,1,1,"not significant","phase2"
"LOC111135736",32.2626394096011,0.325826791394976,0.18213760210859,0.416315963958767,0.677178812480459,1,"not significant","phase2"
"LOC111135739",2.38322703727663,-0.211846412804407,0.272959560998359,0,1,1,"not significant","phase2"
"LOC111135748",13.7139468698252,0.399489420458086,0.283126841407533,0.527994519046364,0.597503140112825,1,"not significant","phase2"
"LOC111135738",2.82633615848331,-0.132577949462859,0.274922649672797,0,1,1,"not significant","phase2"
"LOC111135740",1.02373562224292,0.526250608002266,0.223900204015316,1.23381132776176,0.217273217360568,1,"not significant","phase2"
"LOC111135745",6.70184050953401,-0.263972263435922,0.283336423458848,-0.0493133331230586,0.960669594150158,1,"not significant","phase2"
"LOC111135741",1.0767786896301,0.315487738968741,0.210172896036177,0.311589839621704,0.755352256895609,1,"not significant","phase2"
"LOC111135734",449.305806786772,-0.138329911064691,0.0599864337998671,0,1,1,"not significant","phase2"
"LOC111138462",2.90599738690353,-0.501271466912557,0.284623014819661,-0.882822027135664,0.377332437313995,1,"not significant","phase2"
"LOC111138461",33.5485371521388,0.888492649247834,0.209784601686836,3.04356298848362,0.00233794491641253,0.278058584067676,"not significant","phase2"
"LOC111135946",39.6650074043894,-0.00202242197744895,0.256758512655272,0,1,1,"not significant","phase2"
"LOC111133801",141.632055909561,-0.0249981320987244,0.157143274341733,0,1,1,"not significant","phase2"
"LOC111133803",0.571094840630281,0.01243885087998,0.182042289883719,0,1,NA,NA,"phase2"
"LOC111133802",71.7559288640935,-0.0786692362069551,0.120394743248254,0,1,1,"not significant","phase2"
"LOC111134966",99.6263491611959,-0.212401889345668,0.106838391315987,0,1,1,"not significant","phase2"
"LOC111137040",0.527475536160971,-0.168192554593632,0.168554543767629,0,1,NA,NA,"phase2"
"LOC111137041",58.9110261423201,-0.259186413374588,0.0996290839970612,-0.092206141078834,0.926534258957916,1,"not significant","phase2"
"LOC111136036",0.461826619260025,0.264605943947997,0.218027489473902,0.0669912953785849,0.946588632915703,NA,NA,"phase2"
"LOC111135047",0.807492642504071,0.262024771649662,0.263333509601197,0.0456636592428854,0.963578329301137,NA,NA,"phase2"
"LOC111136549",31.9746205854531,-0.136627767368177,0.157354346240831,0,1,1,"not significant","phase2"
"LOC111136550",0.370709118378094,-0.179897422487023,0.199116440794401,0,1,NA,NA,"phase2"
"LOC111136643",32.6737305320344,-0.457162905125799,0.198993258853382,-1.04105488959521,0.297850074106085,1,"not significant","phase2"
"LOC111135726",52.9022128307831,0.0806744219858387,0.162108723804116,0,1,1,"not significant","phase2"
"LOC111132337",36.7216942172579,0.00305306227759537,0.240402610807152,0,1,1,"not significant","phase2"
"LOC111135484",1.160262856136,0.164569699132221,0.249838810728259,0,1,1,"not significant","phase2"
"LOC111132338",30.0921988523165,-0.0662034643359644,0.251982337105846,0,1,1,"not significant","phase2"
"LOC111138306",3.88864183710332,0.28102126777479,0.252079370352189,0.123061509283559,0.902058390688396,1,"not significant","phase2"
"LOC111135380",23.8970731747528,1.07923785157409,0.191539278248861,4.32933578509513,1.49559744974453e-05,0.0178275216009548,"second exposure hypoxic","phase2"
"LOC111136462",7.14536859176358,0.185662273402595,0.255121714418883,0,1,1,"not significant","phase2"
"LOC111136463",60.9964569595536,-0.199381319432956,0.109132740493595,0,1,1,"not significant","phase2"
"LOC111136464",27.0398051780231,-0.357667118265895,0.173183781678101,-0.621692846885725,0.534143856058229,1,"not significant","phase2"
"LOC111136461",42.4281883516139,-0.0547109672440875,0.125254694097147,0,1,1,"not significant","phase2"
"LOC111138145",28.1769252243185,0.797885133239015,0.170320403393786,3.2167909558803,0.00129633015253076,0.190507258580137,"not significant","phase2"
"LOC111136776",439.231802567134,-0.060543564179969,0.0495749548190038,0,1,1,"not significant","phase2"
"LOC111136477",31.0501473803371,0.333839591888678,0.190176938856752,0.440850464797042,0.659321256691116,1,"not significant","phase2"
"LOC111133477",8.96482995098096,0.273979864267808,0.279965349114162,0.0856529722113219,0.931742287411727,1,"not significant","phase2"
"LOC111133476",115.299088385269,-0.244176407268017,0.115110999228987,0,1,1,"not significant","phase2"
"LOC111132883",1.62891576267057,-0.671181972346621,0.276411045837041,-1.52375231992331,0.127570594301271,1,"not significant","phase2"
"LOC111135830",133.008853886055,-0.0984064283605024,0.109445337730298,0,1,1,"not significant","phase2"
"LOC111138233",48.4974403587159,0.610824882061688,0.176234763921771,2.0474103634959,0.0406178096814971,1,"not significant","phase2"
"LOC111138290",52.3196525024756,-0.346992550598197,0.142499273163137,-0.680652949627027,0.49609111426543,1,"not significant","phase2"
"LOC111136845",107.418216478032,0.0223763815931433,0.141244150943683,0,1,1,"not significant","phase2"
"LOC111137927",1.6844943185032,0.22074700052184,0.213244813834781,0,1,1,"not significant","phase2"
"LOC111136739",3.50445200342633,0.182854878527566,0.284965392345069,0,1,1,"not significant","phase2"
"LOC111136738",15.1031219357182,0.735128681818993,0.274673547373611,1.76620095548961,0.0773621408189801,1,"not significant","phase2"
"LOC111132658",32.3426924459457,-0.0956368595804567,0.185090314127568,0,1,1,"not significant","phase2"
"LOC111133364",32.395992022831,0.0767056189513114,0.240818777311357,0,1,1,"not significant","phase2"
"LOC111133365",20.697865467749,-0.440915405163913,0.175586490906795,-1.08730121649994,0.276903711161503,1,"not significant","phase2"
"LOC111136200",50.9136730512774,0.0101976471269284,0.130502298158341,0,1,1,"not significant","phase2"
"LOC111136201",40.1137078792093,0.684840019217571,0.219253976199402,1.98327084760416,0.0473371839029201,1,"not significant","phase2"
"LOC111136202",20.0266896353291,-0.383399227104075,0.241349029756541,-0.55272327897336,0.580452910452125,1,"not significant","phase2"
"LOC111136203",2.29299130152583,-0.735289776768152,0.283723223846185,-1.7104337466264,0.0871856951141288,1,"not significant","phase2"
"LOC111134594",8.55231566953172,-0.446973557855072,0.281770610589194,-0.699056432617979,0.484516764258396,1,"not significant","phase2"
"LOC111134121",0.802627051636127,-0.0836878379007345,0.176617526634881,0,1,NA,NA,"phase2"
"LOC111136751",0.801264066813391,-0.186975637135119,0.25374682350357,0,1,NA,NA,"phase2"
"LOC111135880",17.875060658697,-0.100565494427652,0.278684848143489,0,1,1,"not significant","phase2"
"LOC111132341",1.99386407514705,-0.145367986749182,0.206333865969725,0,1,1,"not significant","phase2"
"LOC111135176",54.2477179823068,-0.556225052165984,0.166531513079677,-1.83884146911864,0.0659385068158116,1,"not significant","phase2"
"LOC111135177",22.9062523810531,-0.812720337855849,0.242194376291338,-2.32342445961234,0.020156361386558,0.797816936035686,"not significant","phase2"
"LOC111135180",26.4201501663208,-0.468794718264106,0.242267581894036,-0.903111825996611,0.366466548164864,1,"not significant","phase2"
"LOC111138486",11.8437534578692,-0.0823025092818596,0.267258464337928,0,1,1,"not significant","phase2"
"LOC111133485",1.16837202352452,0.0119805145603136,0.270847792279874,0,1,1,"not significant","phase2"
"LOC111134328",32.8920303429693,0.179240863790188,0.20128014154155,0,1,1,"not significant","phase2"
"LOC111136442",59.116353216321,0.137771667038811,0.217051587394261,0,1,1,"not significant","phase2"
"LOC111132344",12.6751298589195,0.0231534875209075,0.242312306494225,0,1,1,"not significant","phase2"
"LOC111137511",0,0,0,0,1,NA,"not significant","phase2"
"LOC111137513",0,0,0,0,1,NA,"not significant","phase2"
"LOC111135168",25.2442478122531,-0.42369695639802,0.18955169125863,-0.91635666896278,0.359479854371868,1,"not significant","phase2"
"LOC111133396",0.137994964500648,-0.0805396672376004,0.106070432831024,0,NA,NA,NA,"phase2"
"LOC111137058",15.9265422433915,-0.220899532899988,0.222103677943818,0,1,1,"not significant","phase2"
"LOC111132075",30.4126416387085,-0.549561877173537,0.228757956811944,-1.30951456879727,0.190360106040668,1,"not significant","phase2"
"LOC111135149",50.0296636683783,0.342863335098733,0.176015324538015,0.527586648165264,0.597786262098259,1,"not significant","phase2"
"LOC111135069",18.8058322787351,0.130164356946997,0.284259628718502,0,1,1,"not significant","phase2"
"LOC111134706",0.556385489292968,0.0601382489354085,0.160661903706994,0,1,NA,NA,"phase2"
"LOC111134789",1.2787400683884,-0.308187244162816,0.253063069415471,-0.229931788534843,0.81814477433985,1,"not significant","phase2"
"LOC111136083",3.02364521044219,-0.720333628538966,0.285295582355529,-1.64858363615616,0.099232963418684,1,"not significant","phase2"
"LOC111136621",11.7980494236162,0.743720214608922,0.274062060619132,1.80149055835587,0.071625594129884,1,"not significant","phase2"
"LOC111133356",28.9927704432522,0.376546495310181,0.214039926411062,0.591228456447653,0.554367358473851,1,"not significant","phase2"
"LOC111099196",0.747302535379132,0.0855321284975302,0.215788137453025,0,1,NA,NA,"phase2"
"LOC111135308",51.0405319430019,-0.495773058183853,0.165177053657355,-1.48793705143626,0.136767495271319,1,"not significant","phase2"
"LOC111133822",0.525659534442792,-0.220296621018784,0.185523760208997,0,1,NA,NA,"phase2"
"LOC111134439",33.2334128609106,0.0259131172743287,0.190974079602172,0,1,1,"not significant","phase2"
"LOC111136255",0.742467386113571,-0.066661103683178,0.246274251717123,0,1,NA,NA,"phase2"
"LOC111137622",11.3762727319308,-0.0988411946046538,0.246484967376591,0,1,1,"not significant","phase2"
"LOC111132345",5.7674482951624,-0.208855385982123,0.285454579859877,0,1,1,"not significant","phase2"
"LOC111135106",5.80986086883061,-0.163489632644661,0.284948737505066,0,1,1,"not significant","phase2"
"LOC111136595",55.2453405296226,0.103143458316018,0.213594435531996,0,1,1,"not significant","phase2"
"LOC111132346",2.79817204660751,-0.0766838022997803,0.248428266494737,0,1,1,"not significant","phase2"
"LOC111136940",0.405408557790174,0.124493333790143,0.198503085111819,0,1,NA,NA,"phase2"
"LOC111137074",0.627140259540815,0.541377689901222,0.231315541623815,1.25965461661493,NA,NA,NA,"phase2"
"LOC111133334",0.354191286333689,0.0745641044358783,0.177341573570782,0,1,NA,NA,"phase2"
"LOC111133992",19.4420302422042,-0.174437347410539,0.222008345695388,0,1,1,"not significant","phase2"
"LOC111135537",38.5225025379229,-0.0518856918242164,0.151966477742307,0,1,1,"not significant","phase2"
"LOC111137568",0.599172405536006,-0.104466843005196,0.1642945393663,0,1,NA,NA,"phase2"
"LOC111132355",0.952630842423856,-0.0451103820078449,0.258809891472581,0,1,1,"not significant","phase2"
"LOC111136338",20.5179230344301,-0.449145041638013,0.248282675038839,-0.802089963010348,0.422500920509411,1,"not significant","phase2"
"LOC111136350",0.474390179572443,-0.0801494545721777,0.194263499756067,0,1,NA,NA,"phase2"
"LOC111136340",4.0452202992937,0.689041722243585,0.272629493383631,1.61039701462448,0.107311211915944,1,"not significant","phase2"
"LOC111132357",9.00667849054273,-0.0341156318783723,0.285532268794744,0,1,1,"not significant","phase2"
"LOC111136337",45.3363829345933,-0.0224291373651081,0.224244838584328,0,1,1,"not significant","phase2"
"LOC111137481",6.78348662250047,-0.660600091228301,0.27545300757953,-1.49063571618382,0.136057161867842,1,"not significant","phase2"
"LOC111134928",17.9565199559448,0.754504920714356,0.270216417703562,1.86704022280325,0.0618959710595915,1,"not significant","phase2"
"LOC111137182",69.8179620251266,0.105984564950437,0.15242371384445,0,1,1,"not significant","phase2"
"LOC111137185",3.59473744827144,-0.319862867123284,0.210002959365967,-0.332675631496866,0.739379146030623,1,"not significant","phase2"
"LOC111137183",22.9668532299663,0.46557835175079,0.285570187956903,0.754904961519737,0.450306008595308,1,"not significant","phase2"
"LOC111136091",0.610248266018124,0.157576318598428,0.245504581398799,0,1,NA,NA,"phase2"
"LOC111134305",56.2119048164416,-0.0149815588864812,0.203988126769869,0,1,1,"not significant","phase2"
"LOC111137662",0.982130548991487,-0.256647834610287,0.215524584445406,-0.0308449016495902,0.975393231102122,1,"not significant","phase2"
"LOC111134954",2.75208594848758,0.481640554905838,0.282184130550266,0.82088441491778,0.41171210919908,1,"not significant","phase2"
"LOC111134953",30.6895730117601,-0.0478163678218308,0.160380712350429,0,1,1,"not significant","phase2"
"LOC111132153",8.39694684867224,0.29445692624974,0.231411699544625,0.192111835042147,0.847654604561386,1,"not significant","phase2"
"LOC111099169",7.94086595210671,0.14390271256913,0.27031962756962,0,1,1,"not significant","phase2"
"LOC111099168",14.7625662073178,-0.141572455882945,0.251566264954675,0,1,1,"not significant","phase2"
"LOC111137710",6.51503883875681,-0.288528212880857,0.276318442405376,-0.139434098373838,0.889107128921751,1,"not significant","phase2"
"LOC111132362",9.66090030240944,-0.209560007684651,0.266060793437937,0,1,1,"not significant","phase2"
"LOC111137558",3.45701319482994,-0.0376772896062645,0.282555249214592,0,1,1,"not significant","phase2"
"LOC111135637",8.68495123890715,0.198273665651024,0.283145948876495,0,1,1,"not significant","phase2"
"LOC111138079",1.78195366341453,-0.0990998475225107,0.261974100673943,0,1,1,"not significant","phase2"
"LOC111133715",3.22509144175974,0.256029288702722,0.252848267942713,0.0238454815284242,0.980975861337012,1,"not significant","phase2"
"LOC111135697",7.04398075236453,0.725311323082994,0.270643592556977,1.75622603362734,0.0790498211550961,1,"not significant","phase2"
