"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","plot","more_me_in"
"LOC111133782",4.88472934155881,0.188726171417292,0.471670905927056,0,1,1,"hypoxic_vs_control","not significant"
"LOC111128593",6.04011942072458,0.362498649620396,0.365685955322612,0.30763732646267,0.758358314315204,1,"hypoxic_vs_control","not significant"
"LOC111126463",0.353893781458352,0,0.507238299089464,0,1,1,"hypoxic_vs_control","not significant"
"LOC111124672",23.1345218776059,-0.339900957226049,0.283251438641705,-0.317389234304181,0.750948275047501,1,"hypoxic_vs_control","not significant"
"LOC111101654",18.0352640363109,0.297237847259282,0.263121594494169,0.179528583923692,0.857522675190163,1,"hypoxic_vs_control","not significant"
"LOC111137026",32.521651731905,0.340555240066727,0.240430587471737,0.37663776900837,0.706442815658894,1,"hypoxic_vs_control","not significant"
"LOC111137035",13.3390307723355,-0.191538795499426,0.451975232075604,0,1,1,"hypoxic_vs_control","not significant"
"LOC111137053",126.851672152083,-0.23191433806762,0.10087668917313,0,1,1,"hypoxic_vs_control","not significant"
"LOC111108213",0.735827636485518,0.163902356576579,0.717612399066503,0,1,1,"hypoxic_vs_control","not significant"
"LOC111124057",30.8617810916293,-0.324243633534832,0.309670983389766,-0.23975004930115,0.810524032502136,1,"hypoxic_vs_control","not significant"
"LOC111127784",0.470771403825533,-0.952684869139537,0.721406618151085,-0.974048271057548,0.330032572190102,1,"hypoxic_vs_control","not significant"
"LOC111105165",4.02635925076729,-1.53310736477634,0.57779273641051,-2.22070525279972,0.0263709314393551,1,"hypoxic_vs_control","not significant"
"LOC111100034",79.7935575443061,-0.0181936872617253,0.135109957217931,0,1,1,"hypoxic_vs_control","not significant"
"LOC111135160",2.88013815363644,-0.577285472626946,0.5139192675503,-0.63684219155086,0.524227640617125,1,"hypoxic_vs_control","not significant"
"LOC111126450",10.101087943135,0.372221225769105,0.333159118035894,0.36685541278188,0.713726871478653,1,"hypoxic_vs_control","not significant"
"LOC111111170",0.899000185474434,-0.660650461611754,0.672454512362875,-0.610673962419864,0.541415446864634,1,"hypoxic_vs_control","not significant"
"LOC111125444",2.16847394266209,0.368523756797976,0.714576046382304,0.165865840868901,0.86826253011533,1,"hypoxic_vs_control","not significant"
"LOC111125451",2.01007237474432,0.722941444416862,0.715377437910361,0.661107576719694,0.508543326650064,1,"hypoxic_vs_control","not significant"
"LOC111135638",0.0354088442589116,-0.462670562778859,0.508602390430408,-0.418146998088006,NA,NA,"hypoxic_vs_control",NA
"LOC111108216",45.7476770644199,-0.0862547790229451,0.34228326040167,0,1,1,"hypoxic_vs_control","not significant"
"LOC111135504",19.7669010496767,0.389123556492406,0.327399898479937,0.424934635405612,0.670884325128603,1,"hypoxic_vs_control","not significant"
"LOC111135658",1.23234637844693,-0.771240594336226,0.725532878290379,-0.718424498644996,0.47249558570882,1,"hypoxic_vs_control","not significant"
"LOC111135555",25.8236522122613,0.11774546447084,0.241881144411936,0,1,1,"hypoxic_vs_control","not significant"
"LOC111135574",5.28738275158817,-0.672910064840687,0.519512568740819,-0.814051652043233,0.415615361470435,1,"hypoxic_vs_control","not significant"
"LOC111135546",24.1584747766829,-0.111936146044703,0.180681958312782,0,1,1,"hypoxic_vs_control","not significant"
"LOC111135570",4.07073443656047,0.666180803297259,0.633964505158057,0.656473351285651,0.5115196083681,1,"hypoxic_vs_control","not significant"
"LOC111135499",12.3122513780634,-0.0104194477500913,0.247626222655708,0,1,1,"hypoxic_vs_control","not significant"
"LOC111135589",1.14527050689981,-1.59632806640694,0.655606266102691,-2.0535619258344,0.0400181103877046,1,"hypoxic_vs_control","not significant"
"LOC111135580",72.8795725202597,0.049624534215398,0.294452813523898,0,1,1,"hypoxic_vs_control","not significant"
"LOC111135478",5.0968613415622,-0.200325534675327,0.346394131133548,0,1,1,"hypoxic_vs_control","not significant"
"LOC111131007",9.45266466943988,0.00557829643743493,0.440076107645614,0,1,1,"hypoxic_vs_control","not significant"
"LOC111107787",2.18011927916575,-1.64388081046114,0.728901801716383,-1.91230259985487,0.0558373925617436,1,"hypoxic_vs_control","not significant"
"LOC111133107",8.4243254035607,-0.656260861903318,0.388602772696347,-1.04543994651518,0.295819682392368,1,"hypoxic_vs_control","not significant"
"Trnat-ggu",0.295859996909721,-0.529820915339555,0.676704664311197,-0.413505226278259,0.679236494143,1,"hypoxic_vs_control","not significant"
"LOC111108235",13.4049476378525,0.442697548424286,0.506628181085548,0.380352999731272,0.703683398291618,1,"hypoxic_vs_control","not significant"
"LOC111114174",1.59020122078323,-0.751744249889197,0.717973820941561,-0.698833627709716,0.484656010391145,1,"hypoxic_vs_control","not significant"
"LOC111114075",1.5458037210082,0.0684731881568579,0.597591088397688,0,1,1,"hypoxic_vs_control","not significant"
"LOC111120267",28.4144155902322,-0.170351415592585,0.268863174009041,0,1,1,"hypoxic_vs_control","not significant"
"LOC111100520",0.52965358426768,0.540787466431659,0.695693417626884,0.417982201734177,0.67596013025849,1,"hypoxic_vs_control","not significant"
"LOC111099904",2.05754897645338,0.100565519139229,0.535292230993057,0,1,1,"hypoxic_vs_control","not significant"
"LOC111122838",42.6730489401617,-0.220489599434998,0.209632004894162,0,1,1,"hypoxic_vs_control","not significant"
"LOC111109694",4.95274427131036,-0.262055265636879,0.42349456026472,-0.0284661640738524,0.977290354244414,1,"hypoxic_vs_control","not significant"
"LOC111132859",1.59478124139984,-1.03854740107843,0.581205339312726,-1.35674493632644,NA,NA,"hypoxic_vs_control",NA
"LOC111109856",0.39703657172866,0.34546450004331,0.640333550968383,0.149085581879847,0.881486102734848,1,"hypoxic_vs_control","not significant"
"LOC111112131",144.277175758801,-0.142982830176134,0.150551400013815,0,1,1,"hypoxic_vs_control","not significant"
"LOC111112204",2.49762589031335,0.017722359599491,0.517476811032544,0,1,1,"hypoxic_vs_control","not significant"
"LOC111113633",0.320265043859409,-0.298140424261724,0.53771885753745,-0.0895271266516277,NA,NA,"hypoxic_vs_control",NA
"LOC111110341",0.794448384629539,-0.66515073397976,0.72313983037045,-0.574094686178587,0.565903729013686,1,"hypoxic_vs_control","not significant"
"LOC111131266",71.5219865199204,-0.0473115437472372,0.132016511526979,0,1,1,"hypoxic_vs_control","not significant"
"LOC111137168",2.93698468746357,-0.0575315063410574,0.45428148394846,0,1,1,"hypoxic_vs_control","not significant"
"LOC111126066",35.9277612531422,0.533291615807671,0.194944623258376,1.45319019869659,0.146170952733795,1,"hypoxic_vs_control","not significant"
"LOC111126056",32.478683616788,-0.155874775968294,0.183076338248445,0,1,1,"hypoxic_vs_control","not significant"
"LOC111111493",7.16801441513859,0.0299698975065628,0.407931371727047,0,1,1,"hypoxic_vs_control","not significant"
"LOC111111050",5.05148573519735,0.00610286211169796,0.41089749922654,0,1,1,"hypoxic_vs_control","not significant"
"LOC111115224",2.34027950593431,0.760447161235903,0.640057904066041,0.797501535397389,0.425159811482489,1,"hypoxic_vs_control","not significant"
"LOC111109086",2.00107590488072,1.56621818218338,0.723252100537052,1.81986084963462,0.0687801983039653,1,"hypoxic_vs_control","not significant"
"LOC111108287",11.3627458128656,0.843052105868853,0.360771551962205,1.64384387472708,0.100208455912889,1,"hypoxic_vs_control","not significant"
"LOC111108296",2.23990418530829,-1.01778560429212,0.586543839314316,-1.30899952029107,0.190534513230012,1,"hypoxic_vs_control","not significant"
"LOC111101662",0.149759420533097,0.0774107413608548,0.506434759244008,0,1,1,"hypoxic_vs_control","not significant"
"LOC111133382",125.354423648548,0.347845991152673,0.384697716579106,0.254345131088276,0.799228936317558,1,"hypoxic_vs_control","not significant"
"LOC111129389",3.80975255943118,-0.999462744053025,0.66789684262872,-1.12212350204154,0.261809932453913,1,"hypoxic_vs_control","not significant"
"LOC111129398",8.95588965703544,-0.795242161411623,0.46802060499402,-1.16499606127083,0.244020587173054,1,"hypoxic_vs_control","not significant"
"LOC111103032",0.956728444699999,-1.19601590848451,0.726850862428352,-1.30152684324256,0.193078182431286,1,"hypoxic_vs_control","not significant"
"LOC111134794",54.7781038942875,0.0678861709927001,0.195426762268318,0,1,1,"hypoxic_vs_control","not significant"
"LOC111124036",41.5475039005891,0.0169824673237423,0.176271567029867,0,1,1,"hypoxic_vs_control","not significant"
"LOC111136341",12.043934387649,0.625279307639493,0.457943099959914,0.819488944526828,0.412507506994601,1,"hypoxic_vs_control","not significant"
"LOC111103623",57.62935199916,-0.138302673059937,0.138954326624269,0,1,1,"hypoxic_vs_control","not significant"
"LOC111136762",87.4197035457304,-0.121732546139227,0.162462598749352,0,1,1,"hypoxic_vs_control","not significant"
"LOC111110868",0.215987604829102,0.37013117004055,0.714478034201192,0.168138367157585,0.866474426363207,1,"hypoxic_vs_control","not significant"
"LOC111123641",31.5209503567439,0.210013871740475,0.176592003721982,0,1,1,"hypoxic_vs_control","not significant"
"LOC111119057",1.62394537606301,-0.442503774144034,0.471226552102274,-0.408516398927905,0.682894593545865,1,"hypoxic_vs_control","not significant"
"LOC111110217",3.47651341117428,-0.140805341274179,0.414502884063188,0,1,1,"hypoxic_vs_control","not significant"
"LOC111099932",8.76220877755097,-0.497456655891678,0.327859815108741,-0.754763604711984,0.450390835137798,1,"hypoxic_vs_control","not significant"
"LOC111121184",58.4935289607269,0.0455964031684675,0.222895579790115,0,1,1,"hypoxic_vs_control","not significant"
"LOC111118009",0.765817088846822,0.321513455213967,0.725676733256645,0.0985472620749925,0.921497744859326,1,"hypoxic_vs_control","not significant"
"LOC111110712",121.844656570745,-0.19435000794032,0.357316329072608,0,1,1,"hypoxic_vs_control","not significant"
"LOC111115059",125.874781676562,-0.00331263181267787,0.142241066492924,0,1,1,"hypoxic_vs_control","not significant"
"LOC111099459",1.33853018279986,-0.722528770943289,0.64673785264465,-0.730634165003668,0.465002637925007,1,"hypoxic_vs_control","not significant"
"LOC111130681",1.08942610398605,0.428427815440976,0.729086602831566,0.244727875602176,0.806667142622498,1,"hypoxic_vs_control","not significant"
"LOC111130672",2.24450861066409,-0.691943320003107,0.60590116509595,-0.729398366370729,0.465758016804078,1,"hypoxic_vs_control","not significant"
"LOC111137785",1.7350353317267,-0.134654039198696,0.559358209165774,0,1,1,"hypoxic_vs_control","not significant"
"LOC111137858",0.766007803199552,0.0277821418242908,0.729323897807288,0,1,1,"hypoxic_vs_control","not significant"
"LOC111138266",1.3958253740366,0.585915299290879,0.538044212802076,0.624326572609095,0.532413136260767,1,"hypoxic_vs_control","not significant"
"LOC111137665",29.9482619086043,0.303974769494172,0.313068758567241,0.172405479681805,0.863118764520963,1,"hypoxic_vs_control","not significant"
"LOC111105466",0.355710407806057,0.0145944606633165,0.510170729748586,0,NA,NA,"hypoxic_vs_control",NA
"LOC111108336",23.4216041885394,-0.171083949934445,0.272306249284476,0,1,1,"hypoxic_vs_control","not significant"
"LOC111120094",8.78773062607101,0.907625843620244,0.374289883848074,1.75699603969841,0.0789184842349333,1,"hypoxic_vs_control","not significant"
"LOC111120102",1.66860792010374,0.499418386936348,0.649111577407373,0.384245783956827,0.700796287325112,1,"hypoxic_vs_control","not significant"
"LOC111108352",52.5335255368149,-0.0605439751653098,0.355408622330717,0,1,1,"hypoxic_vs_control","not significant"
"LOC111120082",96.1831850375279,-0.0769679023638804,0.112137588604327,0,1,1,"hypoxic_vs_control","not significant"
"LOC111104011",0.213897285348775,0.282447977549,0.683743291713573,0.0474563742595263,0.962149499432033,1,"hypoxic_vs_control","not significant"
"LOC111108358",61.9962907781571,0.0611819898122827,0.145955302506259,0,1,1,"hypoxic_vs_control","not significant"
"LOC111105600",3.76791521233146,0.401227432435795,0.716491088243748,0.211066731906578,0.83283519951505,1,"hypoxic_vs_control","not significant"
"LOC111135003",3.2575568343171,0.131316929060967,0.522092162128568,0,1,1,"hypoxic_vs_control","not significant"
"LOC111100168",0.440193776948499,-0.219501311873485,0.723818748591196,0,1,1,"hypoxic_vs_control","not significant"
"LOC111126125",3.30627524171081,-0.872270566581771,0.511689632915986,-1.21610938848929,0.223943254578718,1,"hypoxic_vs_control","not significant"
"LOC111126115",1.83839309474489,-1.7510544954185,0.728113259639335,-2.06156731187952,0.0392489488179392,1,"hypoxic_vs_control","not significant"
"LOC111102665",17.9178793212473,0.474180596686357,0.249489424780055,0.898557511541782,0.368888398743202,1,"hypoxic_vs_control","not significant"
"LOC111137965",0.52143888552366,-0.16265940934261,0.703339858482392,0,1,1,"hypoxic_vs_control","not significant"
"LOC111130835",0.239894926301495,0.296324475034374,0.583573849338044,0.0793806560847783,0.936729854291321,1,"hypoxic_vs_control","not significant"
"LOC111130743",22.1170779084045,0.264356333621773,0.274403271442623,0.0523183763309271,0.958275011173881,1,"hypoxic_vs_control","not significant"
"LOC111134784",15.9781386040883,0.263763957219125,0.280692679382016,0.0490356829021283,0.960890859288058,1,"hypoxic_vs_control","not significant"
"LOC111127708",82.7882805597388,-0.0302049961060039,0.196607393526005,0,1,1,"hypoxic_vs_control","not significant"
"LOC111108389",0.744142157707498,-0.558971215966664,0.587328625761258,-0.526061905404654,0.598845195717678,1,"hypoxic_vs_control","not significant"
"LOC111112024",94.0132875675161,0.079531022712629,0.401277281558841,0,1,1,"hypoxic_vs_control","not significant"
"LOC111133206",33.1007185993002,0.242826886670069,0.218465118640094,0,1,1,"hypoxic_vs_control","not significant"
"LOC111133212",22.9731383807173,0.0619681791590941,0.455964031679761,0,1,1,"hypoxic_vs_control","not significant"
"LOC111099343",2.26261462403263,-0.0601783164274808,0.555413870444659,0,1,1,"hypoxic_vs_control","not significant"
"LOC111114580",1.02448306603967,-0.8414725871751,0.714318506140462,-0.828023608643278,0.407657129809652,1,"hypoxic_vs_control","not significant"
"LOC111114569",1.48094290337656,0.472977511318111,0.625756951713128,0.356332455768439,0.721591606167915,1,"hypoxic_vs_control","not significant"
"LOC111136397",40.9561570392127,0.0530747641496165,0.196421916826226,0,1,1,"hypoxic_vs_control","not significant"
"LOC111099573",24.5535072512844,0.122311835591478,0.212715857715134,0,1,1,"hypoxic_vs_control","not significant"
"LOC111099548",37.1299286734546,-0.506650448181812,0.277092578324911,-0.926226352698885,0.354328360114815,1,"hypoxic_vs_control","not significant"
"LOC111102674",0.126228783053585,0.13245162605415,0.506116316782369,0,1,1,"hypoxic_vs_control","not significant"
"LOC111113980",17.2771727343157,0.0452032983563854,0.336212503631272,0,1,1,"hypoxic_vs_control","not significant"
"LOC111118801",22.8103034372154,0.537853712029077,0.242563396997926,1.18671537252399,0.23533990932587,1,"hypoxic_vs_control","not significant"
"LOC111118811",9.54516571173342,0.489559759967364,0.340806334421505,0.702920502853915,0.482105293081333,1,"hypoxic_vs_control","not significant"
"LOC111108397",16.8090340331797,0.195824089931177,0.224150120481617,0,1,1,"hypoxic_vs_control","not significant"
"LOC111136167",2.05923583202095,0.612989543705928,0.621003476644978,0.584520952550875,0.558869872759038,1,"hypoxic_vs_control","not significant"
"LOC111114702",71.6755307937229,-0.121003686697902,0.112327607917835,0,1,1,"hypoxic_vs_control","not significant"
"LOC111128885",5.04085616414572,-1.31585640653354,0.469806851722855,-2.26871192411282,0.0232858500014108,1,"hypoxic_vs_control","not significant"
"LOC111123378",0.254035667934762,-0.462856509410407,0.729530019518736,-0.291772104937952,0.770460874690102,1,"hypoxic_vs_control","not significant"
"LOC111123528",0.538389112854049,-0.0395461672500859,0.67924458734469,0,1,1,"hypoxic_vs_control","not significant"
"LOC111128689",75.9137903528518,-0.141792870863389,0.139102506084206,0,1,1,"hypoxic_vs_control","not significant"
"LOC111105388",0.803329272332268,-0.337276600374464,0.726147841510727,-0.120191227440528,0.904331666887513,1,"hypoxic_vs_control","not significant"
"LOC111129509",0.8101102851212,-0.460619180336526,0.714745712950954,-0.294677080981637,0.768240572876538,1,"hypoxic_vs_control","not significant"
"LOC111138205",0.134067302339039,-0.332548768458303,0.562598234930085,-0.146727741633533,0.883346920929593,1,"hypoxic_vs_control","not significant"
"LOC111135835",45.7200271123858,-0.401948666661065,0.323270452601128,-0.470035740781261,0.638329482755167,1,"hypoxic_vs_control","not significant"
"LOC111135871",0.23022534692429,0.210855308583893,0.507344060330239,0,1,1,"hypoxic_vs_control","not significant"
"LOC111129798",0.393731856199861,-0.322655674864493,0.729672966356253,-0.0995729295376134,0.920683386091716,1,"hypoxic_vs_control","not significant"
"LOC111129809",15.2676199344751,0.303363490833645,0.288400099054182,0.185032845025546,0.8532032737568,1,"hypoxic_vs_control","not significant"
"LOC111132383",50.9059653316173,-0.0978843089050846,0.377905010304097,0,NA,NA,"hypoxic_vs_control",NA
"LOC111133682",10.5689505123764,0.377795043932038,0.2568538999401,0.497539823073898,0.618808427559196,1,"hypoxic_vs_control","not significant"
"LOC111133709",3.49818557046827,0.444135266280607,0.452473115292476,0.429053704450748,0.667884142279128,1,"hypoxic_vs_control","not significant"
"LOC111133728",0.172931747383977,-0.0525660788747366,0.506096884394062,0,1,1,"hypoxic_vs_control","not significant"
"LOC111133762",2.16625372368062,0.216634577729756,0.728796924999391,0,1,1,"hypoxic_vs_control","not significant"
"LOC111133693",49.2455069976979,-0.225088563478186,0.210542944723562,0,1,1,"hypoxic_vs_control","not significant"
"LOC111130952",16.808201957189,-0.466061676554479,0.332963783407531,-0.648904437423545,0.516400146363343,1,"hypoxic_vs_control","not significant"
"LOC111125309",0.395584825230584,0.0923462362880698,0.705784246089596,0,1,1,"hypoxic_vs_control","not significant"
"LOC111125315",45.2054027189402,-0.36954988451133,0.20194593717765,-0.591989550184234,0.553857585972164,1,"hypoxic_vs_control","not significant"
"LOC111103805",58.1409916085471,0.124749605354376,0.147981336059455,0,1,1,"hypoxic_vs_control","not significant"
"LOC111113160",22.8690215235752,0.279227064445288,0.288572708313724,0.101281457335576,0.919327035398774,1,"hypoxic_vs_control","not significant"
"LOC111102276",1.72692060741432,0.0964393222270844,0.626621635449253,0,1,1,"hypoxic_vs_control","not significant"
"LOC111118104",3.43867716709052,0.241789936940721,0.662134353313378,0,1,1,"hypoxic_vs_control","not significant"
"LOC111110172",0.480781024054411,0.221683692504187,0.54915664097721,0,1,1,"hypoxic_vs_control","not significant"
"LOC111125420",21.8845136699642,-0.282683929310544,0.309106268957879,-0.105736869785058,0.915791126454024,1,"hypoxic_vs_control","not significant"
"LOC111131103",0.791930803421318,0.0643750703943741,0.593375906665422,0,1,1,"hypoxic_vs_control","not significant"
"LOC111109225",0.5890136729391,-0.554565446059237,0.718094727781103,-0.424129901357636,0.671471079713898,1,"hypoxic_vs_control","not significant"
"LOC111130913",104.590258222271,0.235169235094515,0.156055410859199,0,1,1,"hypoxic_vs_control","not significant"
"LOC111133285",5.85509396561138,-0.482828859212427,0.351787251293205,-0.66184564209341,0.508070151609268,1,"hypoxic_vs_control","not significant"
"LOC111122411",4.05735806821756,0.568301380132976,0.484655041741419,0.656758627722687,0.511336130320034,1,"hypoxic_vs_control","not significant"
"LOC111105112",29.1611637198301,0.124098488204753,0.326270619465413,0,1,1,"hypoxic_vs_control","not significant"
"LOC111118325",12.889999460108,0.428518131376994,0.343136810157409,0.520253514320136,0.602886891057094,1,"hypoxic_vs_control","not significant"
"LOC111114067",1.98585864612945,-0.267157943405318,0.714987799797559,-0.0239975331189932,0.980854576427481,1,"hypoxic_vs_control","not significant"
"LOC111110162",0.552306621630742,-1.07933538350911,0.721978185797305,-1.14869867237505,0.250680253488959,1,"hypoxic_vs_control","not significant"
"LOC111138017",6.12038399891037,-0.199765495910821,0.325951289946404,0,1,1,"hypoxic_vs_control","not significant"
"LOC111132766",5.01517685063056,0.599766483007252,0.564888265712419,0.619178170688565,0.535798990801906,1,"hypoxic_vs_control","not significant"
"LOC111132786",26.9929539613419,0.377183380917653,0.209013076775523,0.608494850560217,0.542859320228775,1,"hypoxic_vs_control","not significant"
"LOC111127323",37.5658095091862,0.00386693995935321,0.284559824116532,0,1,1,"hypoxic_vs_control","not significant"
"LOC111127387",1.58038965695473,-0.966116518710365,0.578999386820404,-1.23681740432049,0.216154879182805,1,"hypoxic_vs_control","not significant"
"LOC111127333",29.4616086002881,0.205762164571715,0.231849118645959,0,1,1,"hypoxic_vs_control","not significant"
"LOC111135351",15.3517397377511,-0.338092232731834,0.21000624534981,-0.419474347465702,0.674869498569925,1,"hypoxic_vs_control","not significant"
"LOC111134181",0.832328770691878,0.10557849540615,0.631549693960276,0,1,1,"hypoxic_vs_control","not significant"
"LOC111113720",4.32391673138813,0.639341823540954,0.398977126762756,0.975849985937836,0.329138809814537,1,"hypoxic_vs_control","not significant"
"LOC111120552",4.19594363218799,-0.407582579201592,0.366089511270969,-0.430448221951254,0.666869623781082,1,"hypoxic_vs_control","not significant"
"LOC111132409",9.78615243474506,-0.683519326928432,0.414643874044267,-1.04552208308316,0.295781739708709,1,"hypoxic_vs_control","not significant"
"LOC111103534",13.4862167767885,-0.495426498499453,0.238707077587403,-1.02814923202095,0.30387963513755,1,"hypoxic_vs_control","not significant"
"LOC111099604",6.92538007849925,0.080071768314183,0.292787060304615,0,1,1,"hypoxic_vs_control","not significant"
"LOC111099580",106.386053765457,-0.157840666763435,0.160130070281095,0,1,1,"hypoxic_vs_control","not significant"
"LOC111099611",5.41959088663146,-1.33681623005517,0.512131322926308,-2.1221436405122,0.0338256776357592,1,"hypoxic_vs_control","not significant"
"LOC111129057",38.6312040942041,0.257870335561586,0.184712280252424,0.0426086210988805,0.966013523089961,1,"hypoxic_vs_control","not significant"
"LOC111131784",1.12855554198136,-0.703400029191114,0.728319852995923,-0.622528724606457,0.533594261933943,1,"hypoxic_vs_control","not significant"
"LOC111128934",57.0298491041801,-0.167479294927423,0.190986944573189,0,1,1,"hypoxic_vs_control","not significant"
"LOC111128076",36.7102025116877,-0.488645328734379,0.241490505707646,-0.988218265703945,0.323045764429405,1,"hypoxic_vs_control","not significant"
"LOC111122759",34.5529629846383,0.325610927568651,0.224252617708034,0.337168539397352,0.735989852063611,1,"hypoxic_vs_control","not significant"
"LOC111135438",0.845459162230541,0.0250150600686726,0.679989598255245,0,NA,NA,"hypoxic_vs_control",NA
"LOC111134980",0.499732222765854,-0.179592203234305,0.688776152705635,0,NA,NA,"hypoxic_vs_control",NA
"LOC111134971",10.6673650553938,-0.183245264071643,0.30652398502752,0,1,1,"hypoxic_vs_control","not significant"
"LOC111134989",0.151201850223328,-0.320869111019692,0.506132856937448,-0.140020767370276,0.888643582040481,1,"hypoxic_vs_control","not significant"
"LOC111119908",0.35627072998157,-0.0712750590094699,0.621640851107804,0,1,1,"hypoxic_vs_control","not significant"
"LOC111109352",154.211141304405,0.0840062201751276,0.144797226232651,0,1,1,"hypoxic_vs_control","not significant"
"LOC111109392",5.7805508945537,-0.310676476727026,0.390224539598545,-0.155491186662552,0.876434101465335,1,"hypoxic_vs_control","not significant"
"LOC111102334",0.563948693766787,-0.462713182977311,0.708051932395475,-0.300420312755395,0.763856571516617,1,"hypoxic_vs_control","not significant"
"LOC111110967",3.06183577121214,0.773952230304305,0.60297523537564,0.868944858038648,0.384877292173235,1,"hypoxic_vs_control","not significant"
"LOC111136410",21.8377296612164,-1.4348083605872,0.441254288106259,-2.6850920036881,0.00725098430877278,1,"hypoxic_vs_control","not significant"
"LOC111110665",26.9422521781683,-0.278921985809198,0.169192736571884,-0.170941060445049,0.864270110233729,1,"hypoxic_vs_control","not significant"
"LOC111113666",3.65902618637291,-0.610858829612897,0.455855644829828,-0.791607680426127,0.428589467189225,1,"hypoxic_vs_control","not significant"
"LOC111122585",0.58463788305096,-0.890487206485007,0.729223144077599,-0.878314424996981,0.379773109756157,1,"hypoxic_vs_control","not significant"
"LOC111115568",0.730406355704641,0.227604668545608,0.705530495686657,0,1,1,"hypoxic_vs_control","not significant"
"LOC111114670",23.0261208306136,0.199759669542001,0.221649888713099,0,1,1,"hypoxic_vs_control","not significant"
"LOC111100439",13.2721127540076,-0.226779894357807,0.245255481279899,0,1,1,"hypoxic_vs_control","not significant"
"LOC111119878",23.1346592516232,-0.256590796055677,0.232275484078293,-0.0283749104294446,0.977363134719067,1,"hypoxic_vs_control","not significant"
"LOC111108546",0.401142900551635,-0.648291018406095,0.615304420356808,-0.647307259998442,0.517433103765437,1,"hypoxic_vs_control","not significant"
"LOC111113427",12.1412484896669,0.738416644448577,0.504733623041353,0.967672099008472,0.333208156740017,1,"hypoxic_vs_control","not significant"
"LOC111119464",1.24375494723451,0.240316844527895,0.64235667639151,0,1,1,"hypoxic_vs_control","not significant"
"LOC111137167",0.852049571563063,-0.0483105201046769,0.650050468389902,0,1,1,"hypoxic_vs_control","not significant"
"LOC111105720",8.43360165011195,0.483709237234132,0.421370887600885,0.554640209162948,0.579140780346817,1,"hypoxic_vs_control","not significant"
"LOC111108563",0.935024435138953,-0.67908725521491,0.630685480151266,-0.680350616462578,0.496282482003999,1,"hypoxic_vs_control","not significant"
"LOC111105343",18.4431604202795,-0.0668634533075907,0.22621966139149,0,1,1,"hypoxic_vs_control","not significant"
"LOC111118487",15.2221573562461,0.0174076857278462,0.272183439356002,0,1,1,"hypoxic_vs_control","not significant"
"LOC111116024",22.784725391035,0.355018270521964,0.179353639475295,0.585537437819484,0.558186401107323,1,"hypoxic_vs_control","not significant"
"LOC111116050",0.601364145125982,0.0205327170609406,0.679678120797837,0,1,1,"hypoxic_vs_control","not significant"
"LOC111138142",8.90956448728474,0.743537152649945,0.458944438740676,1.07537451375201,0.282207087570878,1,"hypoxic_vs_control","not significant"
"LOC111138151",3.16006852747,-0.0855992049393945,0.458249274232388,0,1,1,"hypoxic_vs_control","not significant"
"LOC111112270",44.2689037796317,-0.107991240427261,0.138716041571595,0,1,1,"hypoxic_vs_control","not significant"
"LOC111133219",208.237911026138,0.0458565997331844,0.530995500054076,0,NA,NA,"hypoxic_vs_control",NA
"LOC111133251",2.79311186830921,0.672372367307866,0.60408188624851,0.69919720641004,0.484428796199411,1,"hypoxic_vs_control","not significant"
"LOC111127765",1.641742160025,-0.635024912020198,0.678214227738907,-0.567703973571639,0.57023599297033,1,"hypoxic_vs_control","not significant"
"LOC111121911",0.768427456666665,0.605733621470874,0.664598504060295,0.535260942204288,0.592469430462547,1,"hypoxic_vs_control","not significant"
"LOC111121953",0.714521133823261,-0.505461888345533,0.703668087486051,-0.363043163230842,0.716572641188582,1,"hypoxic_vs_control","not significant"
"LOC111121840",0.265102646014436,-0.488735145233108,0.729644174933619,-0.32719393018498,0.743521211474653,1,"hypoxic_vs_control","not significant"
"LOC111124447",1.0285698185525,0.519788789391556,0.705575659566426,0.382366916621444,0.70218922612095,1,"hypoxic_vs_control","not significant"
"LOC111122436",53.398580377013,0.129804233721083,0.265329451781504,0,1,1,"hypoxic_vs_control","not significant"
"LOC111122442",2.22307078323186,-0.189359155946861,0.555193630345159,0,1,1,"hypoxic_vs_control","not significant"
"LOC111122440",1.44299379691754,-0.378631142403337,0.54949291112931,-0.234090631194815,0.814914619114188,1,"hypoxic_vs_control","not significant"
"LOC111122444",6.96954800158898,1.19529627618605,0.645926784180114,1.4634727949638,0.143338052464237,1,"hypoxic_vs_control","not significant"
"LOC111122445",0.232354225921333,0.338963179826037,0.509353570789451,0.174658989212842,NA,NA,"hypoxic_vs_control",NA
"LOC111122447",16.5659710711945,0.051080035932856,0.195464937735343,0,1,1,"hypoxic_vs_control","not significant"
"LOC111122455",9.73506217321124,0.0593438135258974,0.374836718145341,0,1,1,"hypoxic_vs_control","not significant"
"LOC111118795",0.381263778684146,0.109018953306015,0.553268402949793,0,1,1,"hypoxic_vs_control","not significant"
"LOC111122435",10.9930632092608,0.220352299717451,0.211563475663049,0,1,1,"hypoxic_vs_control","not significant"
"LOC111122443",46.2159779342225,0.134064644642373,0.380629909727405,0,1,1,"hypoxic_vs_control","not significant"
"LOC111122441",0.373707353376743,-0.0197524673112278,0.578051855336953,0,1,1,"hypoxic_vs_control","not significant"
