"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","phase1","more_me_in"
"LOC111135244",4.03463837467188,0.083900644708197,0.294922972366217,0,1,1,"control","not significant"
"LOC111137649",1.8687749633272,0.399872938159204,0.252041790087333,0.594635271028956,0.552087298035668,1,"control","not significant"
"LOC111134700",4.99669835342644,0.290153123858334,0.298891666477942,0.134340058160495,0.893133678483552,1,"control","not significant"
"LOC111134697",0.382457264554096,0.0146478447478616,0.148494347914076,0,1,1,"control","not significant"
"LOC111137562",29.5400240694276,-0.257629246007122,0.266549383525145,-0.028622260934256,0.977165857698121,1,"control","not significant"
"LOC111137940",0.182364002028722,-0.0251799751412816,0.112110050363035,0,1,1,"control","not significant"
"LOC111132937",0.0842299471669159,-0.0372919426437569,0.112617419969513,0,1,1,"control","not significant"
"LOC111133928",80.530860223862,0.0541462175384121,0.173872477791101,0,1,1,"control","not significant"
"LOC111133891",52.9372982082167,0.00965930495219217,0.197162296285322,0,1,1,"control","not significant"
"LOC111133892",47.7857953436807,0.157217760053576,0.179487787082585,0,1,1,"control","not significant"
"LOC111137733",9.3121311052109,0.0895523287551257,0.282676597537769,0,1,1,"control","not significant"
"LOC111135400",29.4892144185671,-0.00862406514031938,0.258048628302766,0,1,1,"control","not significant"
"LOC111134713",24.0473126957281,0.00406215991887494,0.27421704059893,0,1,1,"control","not significant"
"LOC111134709",7.08224352284967,-0.277639385763589,0.300430770437417,-0.0919991841160195,0.926698687825026,1,"control","not significant"
"LOC111134712",9.13166759894771,0.381268109529775,0.299258900518026,0.438643961140492,0.660919538023995,1,"control","not significant"
"LOC111134710",12.5879376527079,-0.0110695146569899,0.281191875846864,0,1,1,"control","not significant"
"LOC111134567",1.77362945693098,0.196200670274208,0.153196282055113,0,1,1,"control","not significant"
"LOC111133337",16.2534435362818,-0.299259400669352,0.245714102517145,-0.20047445451738,0.841109534795164,1,"control","not significant"
"LOC111134426",54.8789646160225,-0.0757175497486559,0.204201552989972,0,1,1,"control","not significant"
"LOC111136327",2.93476938445275,-0.0452466195596595,0.288591617388438,0,1,1,"control","not significant"
"Trnat-ggu_13",8.65631683495627,0.285956984278173,0.302383597246776,0.118911821294423,0.905345216176884,1,"control","not significant"
"LOC111134612",45.9818499032034,-0.308691288405248,0.180354539701952,-0.325421741544403,0.744861902848288,1,"control","not significant"
"LOC111135980",15.8674723161015,0.326320090998068,0.26998294136945,0.282684863758226,0.777418420167872,1,"control","not significant"
"LOC111133868",0.0695100757560568,0.0160173623760913,0.11210291119442,0,1,1,"control","not significant"
"LOC111135317",0.805080347081382,-0.0877337360768642,0.129762899134041,0,1,1,"control","not significant"
"LOC111135355",4.79304507035784,0.0840061474309723,0.302393346613605,0,1,1,"control","not significant"
"LOC111135358",0.95142047062148,0.202839858322827,0.177696978329697,0,1,1,"control","not significant"
"LOC111137814",0.171084160752045,0.0263340592903399,0.113375763462632,0,1,1,"control","not significant"
"LOC111135359",10.2792521406707,0.00548686883415117,0.302388659532543,0,1,1,"control","not significant"
"LOC111135378",8.45815124878997,-0.405515660519232,0.30232935394349,-0.514391535227174,0.606978276194718,1,"control","not significant"
"LOC111134431",30.295707165436,0.629889658980152,0.220080019955936,1.72614333212171,0.0843216298417162,1,"control","not significant"
"LOC111136851",0.0916580242913614,0.029753495017309,0.112690687777448,0,1,1,"control","not significant"
"LOC111133015",12.9246398555119,-0.0677464468061049,0.275289234450388,0,1,1,"control","not significant"
"LOC111136251",8.80323422968408,0.228325674757102,0.29804803890048,0,1,1,"control","not significant"
"LOC111133022",19.5856137496624,-0.0920798068226012,0.25185051589465,0,1,1,"control","not significant"
"LOC111133023",5.68598054166676,0.0768287058311815,0.302302936483348,0,1,1,"control","not significant"
"LOC111132167",8.6676341468041,0.168066562599262,0.30233666863462,0,1,1,"control","not significant"
"LOC111132884",0,NA,NA,NA,NA,NA,"control",NA
"LOC111133964",6.25982727380488,0.257614531930168,0.299340476644185,0.0254376956151491,0.979705844074621,1,"control","not significant"
"LOC111133161",13.8184375285353,-0.104895207982294,0.26992631757268,0,1,1,"control","not significant"
"LOC111133148",25.7505684213864,-0.162573136471389,0.231401693596792,0,1,1,"control","not significant"
"LOC111133149",1.03661224310976,0.090314358464999,0.184510638892001,0,1,1,"control","not significant"
"LOC111133147",10.3472102621139,0.840724256802974,0.290705986140876,2.03203334284527,0.0421502805731246,1,"control","not significant"
"LOC111133160",6.21966410401877,0.0801363059448203,0.302296116589756,0,1,1,"control","not significant"
"LOC111133144",50.4803573320445,-0.0239821967741714,0.212600850556127,0,1,1,"control","not significant"
"LOC111133151",1.10974727883732,-0.0792848571049544,0.137386547327577,0,1,1,"control","not significant"
"LOC111136506",14.1423639358029,0.297607230609588,0.295509230765636,0.161102346908901,0.87201279182534,1,"control","not significant"
"LOC111099175",0.75252787819772,-0.0473517208114148,0.184259253073691,0,1,1,"control","not significant"
"LOC111137888",35.1019432095822,-0.199233086067757,0.207873957866747,0,1,1,"control","not significant"
"LOC111136607",0.94882547528828,0.0362126819457142,0.195860829186908,0,1,1,"control","not significant"
"LOC111134056",99.7422030500281,0.157580591166134,0.14218497817082,0,1,1,"control","not significant"
"LOC111134058",1.12884340334724,0.00153817776203722,0.19247864547677,0,1,1,"control","not significant"
"LOC111133348",1.5326355554301,0.316636522789445,0.217687958043584,0.306110284594169,0.759520677589137,1,"control","not significant"
"LOC111134353",40.0582542996796,0.254262917718793,0.205026953798703,0.0207919868086126,0.983411589959112,1,"control","not significant"
"LOC111135467",6.20852525839098,-0.00779764996799307,0.288019268436555,0,1,1,"control","not significant"
"LOC111136887",0.337379746894919,0.0455025898047736,0.142580503330884,0,1,1,"control","not significant"
"LOC111137670",0.881347865463912,-0.101082128473181,0.119400366670939,0,1,1,"control","not significant"
"LOC111136151",9.57718205486734,0.208699175326143,0.302328045150362,0,1,1,"control","not significant"
"LOC111136153",0.403639764538852,-0.0837633123464028,0.117600668160026,0,1,1,"control","not significant"
"LOC111138181",14.2470532228564,-0.190685762323205,0.286114488218075,0,1,1,"control","not significant"
"LOC111138177",0.183316048582723,0.049131328033999,0.113462097228974,0,1,1,"control","not significant"
"LOC111137875",0.411889158772197,-0.06096878458547,0.148496641839986,0,1,1,"control","not significant"
"LOC111137949",167.392050253737,0.170801417909027,0.121146256185343,0,1,1,"control","not significant"
"LOC111136239",33.3617077070594,0.458374932096526,0.235603306095784,0.88443127369279,0.376463447010869,1,"control","not significant"
"LOC111136813",1.0988385938862,-0.148573314340679,0.156132298942769,0,1,1,"control","not significant"
"LOC111135831",0.306043607982117,-0.00467677093657861,0.112951681915119,0,1,1,"control","not significant"
"LOC111135833",24.05746308422,-0.202114364533819,0.25351202280145,0,1,1,"control","not significant"
"LOC111137781",17.1788242990567,-0.51818828396656,0.286959649389286,-0.934585348627673,0.350002032533841,1,"control","not significant"
"LOC111134684",12.6912219694267,0.237714754163289,0.283126503207997,0,1,1,"control","not significant"
"LOC111133445",0.983223187599942,-0.0884893435071451,0.202013356702673,0,1,1,"control","not significant"
"LOC111135163",11.9720524179029,-0.0230221872340575,0.281801423517107,0,1,1,"control","not significant"
"LOC111134317",1.00432336445129,-0.0865444763635329,0.187033367375029,0,1,1,"control","not significant"
"LOC111134360",3.30249449017034,-0.302240059993618,0.285214467355274,-0.183160624627592,0.854671988666628,1,"control","not significant"
"LOC111134354",36.4620543812834,-0.118534438696331,0.20427243239129,0,1,1,"control","not significant"
"LOC111134367",1.00768936111799,-0.165554519216787,0.18921381531889,0,1,1,"control","not significant"
"LOC111134358",1.27985761793571,0.051224884024615,0.189973257457829,0,1,1,"control","not significant"
"LOC111134362",0.377125713394639,0.0441622633677526,0.128823096474816,0,1,1,"control","not significant"
"LOC111134372",0.43809614982338,-0.130120992270782,0.142017593529449,0,1,1,"control","not significant"
"LOC111134380",5.39009190856211,-0.125674363952165,0.256186908134459,0,1,1,"control","not significant"
"LOC111134361",2.70977926136265,-0.0980071305195118,0.276866522040577,0,1,1,"control","not significant"
"LOC111134355",24.7015049857343,-0.228414675984627,0.253654408687737,0,1,1,"control","not significant"
"LOC111134368",1.13070283366016,-0.11057930974567,0.221228173548984,0,1,1,"control","not significant"
"LOC111134357",0.886984028417897,0.040313000203253,0.165922914673727,0,1,1,"control","not significant"
"LOC111134364",1.2369855806132,0.375998566010757,0.235294043481526,0.535494074335331,0.592308254051419,1,"control","not significant"
"Trnat-ggu_14",12.6517109445811,0.167785027127704,0.264152622978004,0,1,1,"control","not significant"
"LOC111134382",10.3909929669496,0.539931918090393,0.293717340596473,0.987112022400882,0.323587724631185,1,"control","not significant"
"LOC111134373",1.60340476315791,-0.179083472599611,0.2659795314287,0,1,1,"control","not significant"
"LOC111134366",23.1347534391577,-0.287619491209363,0.246766563787786,-0.152449710495279,0.878832251929761,1,"control","not significant"
"LOC111134359",0.589087582734679,-0.018605585255669,0.180863113470499,0,1,1,"control","not significant"
"LOC111136960",2.34336717224883,0.278713258751905,0.273545863102466,0.104966890839617,0.916402080829487,1,"control","not significant"
"LOC111138274",2.46593042379771,0.275280040621615,0.26846323534698,0.0941657452237051,0.924977495180752,1,"control","not significant"
"LOC111136514",38.4705611033031,0.0527004893871977,0.250833696380004,0,1,1,"control","not significant"
"LOC111135940",1.931896181441,0.132885299475195,0.218423577724349,0,1,1,"control","not significant"
"LOC111136391",0.355489981478777,0.0201504054179605,0.114387544732843,0,1,1,"control","not significant"
"LOC111134673",5.66913045776822,-0.277455750963666,0.29929628243571,-0.0917343534648258,0.926909102339254,1,"control","not significant"
"LOC111134888",134.352827118823,-0.00800166314881474,0.137686101481675,0,1,1,"control","not significant"
"LOC111133062",5.70741739425306,-0.465208472663457,0.302360564337565,-0.711761049708822,0.476612756038815,1,"control","not significant"
"LOC111136440",2.4584285077517,-0.0686518517662697,0.286955379254936,0,1,1,"control","not significant"
"LOC111136697",0.365984288753366,0.0680160073138236,0.126512454655132,0,1,1,"control","not significant"
"LOC111134770",9.88282202756875,0.138691748823011,0.30205575637641,0,1,1,"control","not significant"
"LOC111134473",1.09963853682191,-0.107170181548567,0.210492631417355,0,1,1,"control","not significant"
"LOC111138185",21.3665373434629,-0.359207352466492,0.253838049847671,-0.430224517293715,0.667032329089202,1,"control","not significant"
"LOC111137228",14.1976935269533,-0.161155359244702,0.271942330505976,0,1,1,"control","not significant"
"LOC111135950",1.14487164765813,0.157134166420989,0.217052448914109,0,1,1,"control","not significant"
"LOC111135949",122.601060636562,0.272964940318393,0.149140523669293,0.153981894078068,0.877624011746385,1,"control","not significant"
"LOC111133213",0.229145060728403,0.0567398706361633,0.113783284401113,0,1,1,"control","not significant"
"LOC111137181",0.56197695665661,-0.0206447258764069,0.156884312556751,0,1,1,"control","not significant"
"LOC111137477",3.12926090277815,0.0344122425282292,0.265102467340938,0,1,1,"control","not significant"
"LOC111099050",15.1432726825022,0.375068775713039,0.273155815241063,0.457866055689368,0.647048675144011,1,"control","not significant"
"LOC111132219",22.0703629993988,-0.368821162291923,0.250822041247709,-0.473726956773215,0.635694627778193,1,"control","not significant"
"LOC111137343",5.28179832610225,0.175825654732537,0.302363076140939,0,1,1,"control","not significant"
"LOC111136551",29.3036774203514,-0.273384425665468,0.213563825715142,-0.109496192003315,0.912808941951474,1,"control","not significant"
"LOC111134148",15.4022790621604,0.221043994189661,0.279655302048201,0,1,1,"control","not significant"
"LOC111136092",0.336919788667663,-0.0735436740327051,0.114268943970409,0,1,1,"control","not significant"
"LOC111135254",3.90542221021612,0.0232235991166824,0.282783202486995,0,1,1,"control","not significant"
"LOC111136073",34.5834686364654,0.0473282095821562,0.279832395774812,0,1,1,"control","not significant"
"LOC111133357",1.752475654678,-0.0538225527020536,0.251948189160481,0,1,1,"control","not significant"
"LOC111133359",0.0378121694832467,0.0136316369936763,0.112018026592136,0,1,1,"control","not significant"
"LOC111136078",1.03941137112233,0.208158597476236,0.222976970317521,0,1,1,"control","not significant"
"LOC111136233",1.02977932772582,-0.0963176126150386,0.168922751418712,0,1,1,"control","not significant"
"LOC111136234",0.229145060728403,0.0567398706361633,0.113783284401113,0,1,1,"control","not significant"
"LOC111133811",2.20386187615903,-0.0101279330874893,0.202160200456048,0,1,1,"control","not significant"
"LOC111133810",13.6843177290181,-0.526999821343596,0.276313511972617,-1.00248380676746,0.316109983604241,1,"control","not significant"
"LOC111136219",41.6253009510602,-0.0955853849693485,0.231282743544427,0,1,1,"control","not significant"
"LOC111137105",0.497945288059264,-0.140323189802254,0.160970507181959,0,1,1,"control","not significant"
"LOC111137103",2.18643864376508,-0.219890114602156,0.239274454514224,0,1,1,"control","not significant"
"LOC111134751",58.8088786646461,-0.372506617345681,0.209726805976163,-0.584124746359818,0.559136386767572,1,"control","not significant"
"LOC111132890",22.5326292778767,-0.50637354271709,0.292172362975309,-0.877473625863633,0.38022943803921,1,"control","not significant"
"LOC111134444",35.5964466366603,-0.366934869848521,0.272371809062257,-0.429320751846948,0.667689816900599,1,"control","not significant"
"LOC111099194",0.478981046201952,0.0846068515457225,0.156052935825797,0,1,1,"control","not significant"
"LOC111136493",50.4982753881453,-0.286202345975106,0.202020968669333,-0.179200932524789,0.857779931530179,1,"control","not significant"
"LOC111132229",0.468163754583536,0.120635233629994,0.137850953101291,0,1,1,"control","not significant"
"LOC111135048",28.0062632351291,0.179140404933683,0.229197671478361,0,1,1,"control","not significant"
"LOC111135285",0.516225235776408,-0.157110740953791,0.172972017978784,0,1,1,"control","not significant"
"LOC111132811",1.13242680269022,0.0403267501147803,0.16781001445715,0,1,1,"control","not significant"
"LOC111136215",20.7008222945534,-0.0390806784033087,0.260663847049999,0,1,1,"control","not significant"
"LOC111136109",52.095939405434,0.269001229154148,0.178013074289233,0.106740638180738,0.914994742151485,1,"control","not significant"
"LOC111136110",21.4983499022914,0.0202570174343253,0.281413986245291,0,1,1,"control","not significant"
"LOC111134607",1.10200535192252,-0.278204495059632,0.232129197308831,-0.121503435959881,0.903292293366302,1,"control","not significant"
"LOC111136008",2.61504406431181,-0.175416058713268,0.271877148488385,0,1,1,"control","not significant"
"LOC111136661",5.47749919710268,-0.406744643294118,0.286302362719163,-0.547479391386898,0.584049425153114,1,"control","not significant"
"LOC111136420",0,NA,NA,NA,NA,NA,"control",NA
"LOC111135183",68.7380416398779,-0.186589180726183,0.190911389602527,0,1,1,"control","not significant"
"LOC111138487",1.04434994493356,-0.175202316323213,0.221340850525841,0,1,1,"control","not significant"
"LOC111132067",22.2261654992175,-0.049669691286325,0.224849413095507,0,1,1,"control","not significant"
"LOC111132068",0.547257827592683,-0.00238517806933276,0.169720815938681,0,1,1,"control","not significant"
"LOC111135173",1.19894854385769,-0.0226956318326873,0.230842601871308,0,1,1,"control","not significant"
"LOC111135171",60.402218067965,0.0623920140894384,0.180975800972904,0,1,1,"control","not significant"
"LOC111136536",1.80302978469868,-0.133422107335834,0.239752382161278,0,1,1,"control","not significant"
"LOC111136213",7.57724202603684,-0.186809467325112,0.30196394287012,0,1,1,"control","not significant"
"LOC111138045",0.992661792761898,-0.221076388919113,0.204495509720824,0,1,1,"control","not significant"
"LOC111133961",3.26519437481693,-0.0373233708638617,0.298478149200028,0,1,1,"control","not significant"
"LOC111136523",49.5043027968756,0.0495294451414344,0.198027590419086,0,1,1,"control","not significant"
"LOC111136524",59.9236252211509,0.244104978678513,0.18233426799418,0,1,1,"control","not significant"
"LOC111136181",16.9275464493026,0.506501843268087,0.249195597202135,1.02931932244383,0.303329646371076,1,"control","not significant"
"LOC111138459",0.278040303024227,0.0620188849167469,0.113989398889695,0,1,1,"control","not significant"
"LOC111135388",3.43881221421989,-0.131712824677379,0.295710748285686,0,1,1,"control","not significant"
"LOC111134515",11.9181960475593,-0.14849935463675,0.271876014668741,0,1,1,"control","not significant"
"LOC111132235",2.38368870524766,-0.372804336345472,0.231735035378999,-0.529934268008407,0.596157505903076,1,"control","not significant"
"LOC111133422",0.159942045065377,-0.054273743415982,0.113240913934738,0,1,1,"control","not significant"
"LOC111135569",4.98500850817957,0.127281714089346,0.29695936332627,0,1,1,"control","not significant"
"LOC111136390",3.45973460792855,0.142418354740734,0.296066922365485,0,1,1,"control","not significant"
"LOC111135991",0.121541110044141,-0.015277092212689,0.112983548362631,0,1,1,"control","not significant"
"LOC111138100",3.90296898311425,-0.173432644381462,0.292003519476357,0,1,1,"control","not significant"
"LOC111133707",2.80314954094316,-0.572684651619642,0.279189027390479,-1.15579274241437,0.247765942341928,1,"control","not significant"
"LOC111133710",1.99202133067899,-0.359352215403615,0.221751040386848,-0.49313056305327,0.621920336791536,1,"control","not significant"
"LOC111135353",8.07236129949975,-0.245213685802851,0.299367651316547,0,1,1,"control","not significant"
"LOC111136322",0.877181990653229,0.0807922166737423,0.186392357976152,0,1,1,"control","not significant"
"LOC111138296",3.69644349513751,-0.204136254912576,0.254345830597832,0,1,1,"control","not significant"
"LOC111138193",2.12545036793623,0.118321761786203,0.248137042051946,0,1,1,"control","not significant"
"LOC111132239",6.82165596826959,0.00586734969785545,0.299267111607797,0,1,1,"control","not significant"
"LOC111134151",1.14648621320703,-0.362651042169566,0.223354276459134,-0.504360355017322,0.614008171961646,1,"control","not significant"
"LOC111134161",15.0687364080488,0.0721670124088082,0.271553431138111,0,1,1,"control","not significant"
"LOC111134157",3.13344925678536,-0.00341342001871217,0.292828335008041,0,1,1,"control","not significant"
"LOC111132241",0.667186451692098,0.140393205182934,0.146134194614332,0,1,1,"control","not significant"
"LOC111135927",0.568094084051213,-0.105069538532949,0.160015167562788,0,1,1,"control","not significant"
"LOC111135926",1.06438220860168,-0.232479147724619,0.190154099345333,0,1,1,"control","not significant"
"LOC111135931",0.611758093484001,-0.0664366423795834,0.139795226768843,0,1,1,"control","not significant"
"LOC111135930",16.4465011024815,-0.225443584669835,0.279083842087132,0,1,1,"control","not significant"
"LOC111137661",16.7106015164161,0.0650257817906283,0.256908032205894,0,1,1,"control","not significant"
"LOC111134969",47.8522768560024,-0.248820789026637,0.249860837143859,0,1,1,"control","not significant"
"LOC111137848",0.0421149735834579,-0.0237370922042418,0.112071395155144,0,1,1,"control","not significant"
"LOC111135000",0.503112379781509,0.00414111769309061,0.155647080341463,0,1,1,"control","not significant"
"LOC111135001",2.15977598187086,-0.0725785450821609,0.118047732195047,0,NA,NA,"control",NA
"LOC111133341",66.9844873862598,-0.0226316286229365,0.170913351478207,0,1,1,"control","not significant"
"LOC111133345",10.8403047842716,-0.253668835578965,0.30126652074264,-0.0121780394645948,0.990283570496217,1,"control","not significant"
"LOC111137731",4.28273627756142,0.0400745634655599,0.256524726835191,0,1,1,"control","not significant"
"LOC111135360",0.130058959312597,-0.0176122206442207,0.113043718327392,0,1,1,"control","not significant"
"LOC111135053",23.0786292160978,0.0626412687913922,0.247601266120458,0,1,1,"control","not significant"
"LOC111137761",19.3223485971879,0.550616061698239,0.27085979942372,1.10985854060967,0.267059988431695,1,"control","not significant"
"LOC111136180",1.70401420080957,-0.123275523074965,0.217685740767438,0,1,1,"control","not significant"
"LOC111136448",24.4097203173384,-0.412419763014791,0.267626553912812,-0.60688956547901,0.543924203332408,1,"control","not significant"
"LOC111136449",7.55447074699662,0.0471694796354439,0.301304757704085,0,1,1,"control","not significant"
"LOC111136450",0.77203767993698,-0.0157335489086817,0.204209609248254,0,1,1,"control","not significant"
"LOC111136451",4.20071363804215,0.0178365500503361,0.290245896949636,0,1,1,"control","not significant"
"LOC111138192",0.826109186280059,0.0394896576799258,0.17941757621882,0,1,1,"control","not significant"
"LOC111135575",13.2556258585722,-0.362692601022948,0.281655577280141,-0.400107827124123,0.689077099471927,1,"control","not significant"
"LOC111135867",17.0024495934765,0.326268467307666,0.292231259239278,0.260986683992001,0.794102776123736,1,"control","not significant"
"LOC111132810",0.203105742414078,0.0193862902151438,0.113143990391161,0,1,1,"control","not significant"
"LOC111137552",7.26741764073143,-0.59554919106172,0.30215123382835,-1.14362991897635,0.252777148315109,1,"control","not significant"
"LOC111137553",20.0002265037734,0.369864939641616,0.261808588860222,0.457834252739548,0.647071525217023,1,"control","not significant"
"LOC111137596",15.6950392163782,0.369422118694372,0.2747927695084,0.43458974160061,0.663860242458012,1,"control","not significant"
"LOC111134649",26.3410683113512,0.152244531843206,0.259413763696368,0,1,1,"control","not significant"
"LOC111134638",7.56258627751888,-0.454416668809141,0.302388102961527,-0.676007643181483,0.499035792372824,1,"control","not significant"
"LOC111138014",1.3788551106198,0.438000661031773,0.243725829065842,0.771361253554233,0.440492834644789,1,"control","not significant"
"LOC111138013",13.6441416371609,0.383468337915287,0.28563744341309,0.467264852676422,0.64031039948352,1,"control","not significant"
"LOC111134884",25.0887394359606,-0.451393720113206,0.269786457999123,-0.746493065689237,0.455369618912814,1,"control","not significant"
"LOC111134885",18.6160216040034,-0.149924279147748,0.258866447997807,0,1,1,"control","not significant"
"LOC111135315",30.4893156268397,0.185913710369226,0.227703785751762,0,1,1,"control","not significant"
"LOC111136414",4.14562296422692,-0.144222554084313,0.28991334203786,0,1,1,"control","not significant"
"LOC111137617",5.52925442184963,0.0244384620299716,0.302389493157208,0,1,1,"control","not significant"
"LOC111137294",36.6064119613472,0.170092896625047,0.205388977772208,0,1,1,"control","not significant"
"LOC111134235",0.834764816616261,0.117638067650475,0.209756221990214,0,1,1,"control","not significant"
"LOC111134118",0.865192051054022,-0.012254874429493,0.160946040193902,0,1,1,"control","not significant"
"LOC111136222",10.369625835076,0.100378925914781,0.300403470692651,0,1,1,"control","not significant"
"LOC111137854",0.414656177432927,0.0314638266760279,0.180935106938702,0,1,1,"control","not significant"
"LOC111137449",1.19275888688346,0.0346913404776858,0.197093487554725,0,1,1,"control","not significant"
"LOC111132579",5.68212850011897,-0.207984787466249,0.302371411427531,0,1,1,"control","not significant"
"LOC111137590",0.870968260942499,0.0920154670305573,0.193064575514663,0,1,1,"control","not significant"
"LOC111136183",2.77756580466348,-0.0659697198514064,0.288253274334128,0,1,1,"control","not significant"
"LOC111132246",6.40325025095301,-0.464428837239289,0.26166080833173,-0.819491610556515,0.412505986528631,1,"control","not significant"
"LOC111138077",22.0108850289495,0.0766741931176751,0.270425918396517,0,1,1,"control","not significant"
"LOC111135067",0,NA,NA,NA,NA,NA,"control",NA
"LOC111138378",1.77001384609051,-0.0183626846375736,0.245268743919912,0,1,1,"control","not significant"
"LOC111137384",2.66523717819413,0.115012008835094,0.206930011377137,0,1,1,"control","not significant"
"LOC111137394",0.205182291673069,0.0136587603778671,0.125174297537017,0,1,1,"control","not significant"
"LOC111137393",3.5057063720771,-0.274982916059545,0.295187981450653,-0.0846339201778167,0.932552431401003,1,"control","not significant"
"LOC111137390",1.70722353164417,0.13381479797065,0.266105303257101,0,1,1,"control","not significant"
"LOC111137398",14.9271878433286,0.62657992342446,0.273429403752569,1.37724735619595,0.168435785125783,1,"control","not significant"
"LOC111137383",1.86894979188462,-0.0812146257455984,0.262494965245647,0,1,1,"control","not significant"
"LOC111133439",0.111625049339515,0.000241914335569626,0.112766491840603,0,1,1,"control","not significant"
"LOC111134065",0.51260398279866,-0.0649290443761491,0.177124887967288,0,1,1,"control","not significant"
"LOC111134063",3.48661699996509,0.30491877435725,0.292573623423586,0.187709246358612,0.851104581571276,1,"control","not significant"
"LOC111136542",2.16555982448665,-0.0327856231554156,0.261893950656474,0,1,1,"control","not significant"
"LOC111132066",2.13148792671066,-0.059880812560727,0.262045424203577,0,1,1,"control","not significant"
"LOC111132874",6.59323653576926,-0.281771512236369,0.301905308058606,-0.10523667980757,0.916188006025576,1,"control","not significant"
"LOC111099092",4.44889290895385,0.189440651091595,0.302352837880044,0,1,1,"control","not significant"
"LOC111133793",1.76316684839005,-0.34355592604808,0.228510824595471,-0.409415729927458,0.682234597957007,1,"control","not significant"
"LOC111136893",10.0582670807757,0.113510828930309,0.302279598505865,0,1,1,"control","not significant"
"LOC111134611",4.65927355701494,0.0231678576512677,0.300167218945913,0,1,1,"control","not significant"
"LOC111132836",0.551476385757431,-0.0340395511164991,0.168582093414306,0,1,1,"control","not significant"
"LOC111132826",22.8226182067562,0.251830477993063,0.273089978627563,0.00670283839144181,0.994651948780187,1,"control","not significant"
"LOC111132839",3.71497985280332,0.0382087677406941,0.293603875656144,0,1,1,"control","not significant"
"LOC111132833",1.78459897924374,-0.267068997285164,0.240251929153936,-0.0710462444371379,0.943360950713878,1,"control","not significant"
"LOC111132827",5.78607522276333,-0.00110551017216311,0.30236842148242,0,1,1,"control","not significant"
"LOC111132250",0.302374118835026,-0.0709993178839055,0.114148716292971,0,1,1,"control","not significant"
"LOC111137063",0,NA,NA,NA,NA,NA,"control",NA
"LOC111134480",0.529370372765454,0.0866680129980124,0.115197875259914,0,1,1,"control","not significant"
"LOC111134479",1.87668023402637,0.306105522445017,0.195230834200385,0.287380436982767,0.773821038756057,1,"control","not significant"
"LOC111132939",76.5568398435346,0.0466481385604642,0.182302000488873,0,1,1,"control","not significant"
"LOC111132940",3.79003540496202,-0.151332498007725,0.295333598159718,0,1,1,"control","not significant"
"LOC111133496",0.0879439857291386,-0.00338783111521756,0.112664108891618,0,1,1,"control","not significant"
"LOC111135963",13.5745464969134,-0.369292209595296,0.301875906741085,-0.39516969367685,0.692717657284761,1,"control","not significant"
"LOC111133858",0.383832255139568,-0.0651211710002416,0.164103583830931,0,1,1,"control","not significant"
"LOC111134138",3.62237822692148,0.140304814000593,0.293348934048445,0,1,1,"control","not significant"
"LOC111136020",9.06304288327549,-0.210427358908431,0.301873784244407,0,1,1,"control","not significant"
"LOC111132203",0.110168483182989,-0.0251799750401952,0.112110050356584,0,1,1,"control","not significant"
"LOC111137298",60.7934952615421,0.489147402103513,0.188553546617155,1.26832619377394,0.204681486654845,1,"control","not significant"
"LOC111136001",0.787701749298223,0.0813673940532851,0.191744950327607,0,1,1,"control","not significant"
"LOC111136002",3.64747836276539,-0.188426189127564,0.277712157802695,0,1,1,"control","not significant"
"LOC111136003",2.63771092177038,-0.0727204948956434,0.272623290663722,0,1,1,"control","not significant"
"LOC111132525",0,NA,NA,NA,NA,NA,"control",NA
"LOC111135314",1.59698915118415,0.152626771854051,0.196612369427707,0,1,1,"control","not significant"
"LOC111136891",1.42703100044302,0.0833241214639966,0.239753362797699,0,1,1,"control","not significant"
"LOC111135828",1.21659082350052,-0.186901855618627,0.230934428258429,0,1,1,"control","not significant"
"LOC111135829",0.374367234382921,0.0704872774497411,0.143659296724136,0,1,1,"control","not significant"
"LOC111133973",5.02793695394025,0.209146352933475,0.301219387785373,0,1,1,"control","not significant"
"LOC111099112",9.96003945062697,-0.134649508989915,0.286985375660386,0,1,1,"control","not significant"
"LOC111099103",3.02511033982305,0.0105451369483464,0.199813823022673,0,1,1,"control","not significant"
"LOC111099113",0.44686630032518,0.012509598294133,0.16710515092181,0,1,1,"control","not significant"
"LOC111132265",23.3616995355388,-0.0406584114380616,0.284945841946471,0,1,1,"control","not significant"
"LOC111099105",0.350395925678575,-0.0632458706804257,0.126502635256633,0,1,1,"control","not significant"
"LOC111099101",16.5235299067255,-0.228362573408651,0.269095752219787,0,1,1,"control","not significant"
"LOC111099104",4.55628760166675,0.21437543421155,0.30026666503042,0,1,1,"control","not significant"
"LOC111135279",5.79184857480521,0.0157036185251368,0.189501491460918,0,1,1,"control","not significant"
"LOC111135280",1.06289261893511,-0.165416748743956,0.225041075685027,0,1,1,"control","not significant"
"LOC111135281",31.5627332391856,-0.50577561160626,0.24320739196303,-1.05167696401736,0.292947783358417,1,"control","not significant"
"LOC111135283",7.28744026837275,-0.353704003118883,0.264488881931262,-0.392092107470265,0.694990158908272,1,"control","not significant"
"LOC111135962",26.1881689474592,-0.233548452371489,0.250671322776274,0,1,1,"control","not significant"
"LOC111132267",7.50211943912123,-0.232717662559021,0.301147315238604,0,1,1,"control","not significant"
