From	To
LOC111112295	111112295
LOC111137591	111137591
LOC111137596	111137596
LOC111112293	111112293
LOC111136278	111136278
LOC111124297	111124297
LOC111112283	111112283
LOC111136247	111136247
LOC111119708	111119708
LOC111136248	111136248
LOC111119707	111119707
LOC111137579	111137579
LOC111137576	111137576
LOC111125592	111125592
LOC111124265	111124265
LOC111124264	111124264
LOC111124263	111124263
LOC111125594	111125594
LOC111124262	111124262
LOC111125599	111125599
LOC111137570	111137570
LOC111107722	111107722
LOC111136243	111136243
LOC111107727	111107727
LOC111107728	111107728
LOC111137573	111137573
LOC111136258	111136258
LOC111136251	111136251
LOC111107716	111107716
LOC111120719	111120719
LOC111119729	111119729
LOC111119727	111119727
LOC111120722	111120722
LOC111120727	111120727
LOC111107731	111107731
LOC111120730	111120730
LOC111120733	111120733
LOC111119710	111119710
LOC111120737	111120737
LOC111106408	111106408
LOC111120738	111120738
LOC111107760	111107760
LOC111118418	111118418
LOC111119748	111119748
LOC111119746	111119746
LOC111107765	111107765
LOC111119744	111119744
LOC111120700	111120700
LOC111106435	111106435
LOC111136284	111136284
LOC111119743	111119743
LOC111120701	111120701
LOC111106438	111106438
LOC111120703	111120703
LOC111118407	111118407
LOC111119735	111119735
LOC111136290	111136290
LOC111136295	111136295
LOC111120710	111120710
LOC111120713	111120713
LOC111107757	111107757
LOC111119730	111119730
LOC111107758	111107758
LOC111136296	111136296
LOC111120716	111120716
LOC111132741	111132741
LOC111131410	111131410
LOC111106455	111106455
LOC111120761	111120761
LOC111118435	111118435
LOC111120766	111120766
LOC111118434	111118434
LOC111117101	111117101
LOC111119761	111119761
LOC111120769	111120769
LOC111118429	111118429
LOC111132753	111132753
LOC111132754	111132754
LOC111119756	111119756
LOC111118425	111118425
LOC111132755	111132755
LOC111105112	111105112
LOC111132758	111132758
LOC111120775	111120775
LOC111120776	111120776
LOC111107779	111107779
LOC111119751	111119751
LOC111118459	111118459
LOC111120741	111120741
LOC111120746	111120746
LOC111119785	111119785
LOC111118452	111118452
LOC111107792	111107792
LOC111106464	111106464
LOC111106466	111106466
LOC111131400	111131400
LOC111132732	111132732
LOC111119778	111119778
LOC111106467	111106467
LOC111105134	111105134
LOC111131404	111131404
LOC111107790	111107790
LOC111120753	111120753
LOC111119776	111119776
LOC111119775	111119775
LOC111119774	111119774
LOC111118441	111118441
LOC111120758	111120758
LOC111119771	111119771
LOC111132780	111132780
LOC111106496	111106496
LOC111132784	111132784
LOC111132785	111132785
LOC111132786	111132786
LOC111132787	111132787
LOC111132788	111132788
LOC111131457	111131457
LOC111129137	111129137
LOC111129131	111129131
LOC111129133	111129133
LOC111118471	111118471
LOC111117144	111117144
LOC111130120	111130120
LOC111118472	111118472
LOC111132791	111132791
LOC111129141	111129141
LOC111132794	111132794
LOC111132797	111132797
LOC111132798	111132798
LOC111105158	111105158
LOC111129147	111129147
LOC111129146	111129146
LOC111129145	111129145
LOC111129144	111129144
LOC111130138	111130138
LOC111119799	111119799
LOC111117132	111117132
LOC111119794	111119794
LOC111132762	111132762
LOC111132766	111132766
LOC111129114	111129114
LOC111131437	111131437
LOC111129112	111129112
LOC111118492	111118492
LOC111118491	111118491
LOC111120781	111120781
LOC111130108	111130108
LOC111120784	111120784
LOC111130106	111130106
LOC111130105	111130105
LOC111130103	111130103
LOC111130102	111130102
LOC111117165	111117165
LOC111118497	111118497
LOC111117164	111117164
LOC111132772	111132772
LOC111132776	111132776
LOC111129125	111129125
LOC111132779	111132779
LOC111129126	111129126
LOC111129121	111129121
LOC111105175	111105175
LOC111105174	111105174
LOC111117151	111117151
LOC111120793	111120793
LOC111130119	111130119
LOC111130118	111130118
LOC111120797	111120797
LOC111130115	111130115
LOC111102907	111102907
LOC111130114	111130114
LOC111130113	111130113
LOC111130112	111130112
LOC111102906	111102906
LOC111118487	111118487
LOC111117154	111117154
LOC111118485	111118485
LOC111114910	111114910
LOC111129174	111129174
LOC111114912	111114912
LOC111114911	111114911
LOC111131498	111131498
LOC111129170	111129170
LOC111114917	111114917
LOC111114919	111114919
LOC111114914	111114914
LOC111129175	111129175
LOC111114913	111114913
LOC111129177	111129177
LOC111114915	111114915
LOC111102931	111102931
LOC111130167	111130167
LOC111130166	111130166
LOC111130165	111130165
LOC111101606	111101606
LOC111102934	111102934
LOC111101605	111101605
LOC111105192	111105192
LOC111129185	111129185
LOC111114901	111114901
LOC111114900	111114900
LOC111129181	111129181
LOC111129180	111129180
LOC111114909	111114909
LOC111105199	111105199
LOC111114908	111114908
LOC111114902	111114902
LOC111129189	111129189
LOC111114904	111114904
LOC111126911	111126911
LOC111117170	111117170
LOC111130179	111130179
LOC111117177	111117177
LOC111117175	111117175
LOC111114932	111114932
LOC111129151	111129151
LOC111114936	111114936
LOC111114935	111114935
LOC111114938	111114938
LOC111131470	111131470
LOC111130150	111130150
LOC111129161	111129161
LOC111114921	111114921
LOC111129160	111129160
LOC111114920	111114920
LOC111114923	111114923
LOC111129162	111129162
LOC111114922	111114922
LOC111131487	111131487
LOC111131488	111131488
LOC111129165	111129165
LOC111114925	111114925
LOC111114924	111114924
LOC111129167	111129167
LOC111129166	111129166
LOC111102943	111102943
LOC111130152	111130152
LOC111114713	111114713
LOC111114716	111114716
LOC111114715	111114715
LOC111126701	111126701
LOC111101404	111101404
LOC111102733	111102733
LOC111102738	111102738
LOC111102736	111102736
LOC111131294	111131294
LOC111114702	111114702
LOC111114705	111114705
LOC111131274	111131274
LOC111113405	111113405
LOC111113408	111113408
LOC111131289	111131289
LOC111114721	111114721
LOC111101410	111101410
LOC111113424	111113424
LOC111113426	111113426
LOC111113427	111113427
LOC111102770	111102770
LOC111113429	111113429
LOC111102779	111102779
LOC111126744	111126744
LOC111114744	111114744
LOC111113415	111113415
LOC111137407	111137407
LOC111113417	111113417
LOC111102767	111102767
LOC111126759	111126759
LOC111125428	111125428
LOC111125427	111125427
LOC111125426	111125426
LOC111126754	111126754
LOC111100101	111100101
LOC111102762	111102762
LOC111125429	111125429
LOC111113447	111113447
LOC111112117	111112117
LOC111112113	111112113
LOC111112114	111112114
LOC111100132	111100132
LOC111100134	111100134
LOC111114771	111114771
LOC111126727	111126727
LOC111114766	111114766
LOC111114768	111114768
LOC111112101	111112101
LOC111114765	111114765
LOC111101457	111101457
LOC111101458	111101458
LOC111126730	111126730
LOC111125404	111125404
LOC111126732	111126732
LOC111125407	111125407
LOC111113469	111113469
LOC111114799	111114799
LOC111136102	111136102
LOC111137439	111137439
LOC111136109	111136109
LOC111136106	111136106
LOC111125452	111125452
LOC111124120	111124120
LOC111126780	111126780
LOC111125457	111125457
LOC111100154	111100154
LOC111124129	111124129
LOC111126786	111126786
LOC111126788	111126788
LOC111112131	111112131
LOC111114790	111114790
LOC111112126	111112126
LOC111112129	111112129
LOC111136119	111136119
LOC111136118	111136118
LOC111125460	111125460
LOC111101470	111101470
LOC111125463	111125463
LOC111100148	111100148
LOC111125468	111125468
LOC111124136	111124136
LOC111100143	111100143
LOC111124139	111124139
LOC111126798	111126798
LOC111112120	111112120
LOC111136110	111136110
LOC111137441	111137441
LOC111137413	111137413
LOC111137412	111137412
LOC111113488	111113488
LOC111125431	111125431
LOC111125433	111125433
LOC111125438	111125438
LOC111124106	111124106
LOC111124105	111124105
LOC111126771	111126771
LOC111126772	111126772
LOC111125446	111125446
LOC111125445	111125445
LOC111124112	111124112
LOC111124119	111124119
LOC111100165	111100165
LOC111137420	111137420
LOC111136148	111136148
LOC111137477	111137477
LOC111136147	111136147
LOC111100195	111100195
LOC111100197	111100197
LOC111125491	111125491
LOC111100196	111100196
LOC111100190	111100190
LOC111100193	111100193
LOC111108918	111108918
LOC111124168	111124168
LOC111125498	111125498
LOC111100199	111100199
LOC111100198	111100198
LOC111136140	111136140
LOC111108911	111108911
LOC111136141	111136141
LOC111136142	111136142
LOC111108917	111108917
LOC111136158	111136158
LOC111124172	111124172
LOC111124177	111124177
LOC111100188	111100188
LOC111100187	111100187
LOC111137482	111137482
LOC111136152	111136152
LOC111108901	111108901
LOC111137486	111137486
LOC111112160	111112160
LOC111137485	111137485
LOC111113492	111113492
LOC111137456	111137456
LOC111112199	111112199
LOC111136128	111136128
LOC111136129	111136129
LOC111107600	111107600
LOC111125474	111125474
LOC111125476	111125476
LOC111136123	111136123
LOC111137467	111137467
LOC111108920	111108920
LOC111125480	111125480
LOC111124155	111124155
LOC111125486	111125486
LOC111125483	111125483
LOC111125488	111125488
LOC111136130	111136130
LOC111136134	111136134
LOC111136131	111136131
LOC111136132	111136132
LOC111121929	111121929
LOC111136181	111136181
LOC111136185	111136185
LOC111120600	111120600
LOC111121932	111121932
LOC111120602	111120602
LOC111107627	111107627
LOC111136189	111136189
LOC111120604	111120604
LOC111136186	111136186
LOC111107629	111107629
LOC111133928	111133928
LOC111120615	111120615
LOC111136197	111136197
LOC111121947	111121947
LOC111121906	111121906
LOC111108971	111108971
LOC111124184	111124184
LOC111136162	111136162
LOC111119623	111119623
LOC111106316	111106316
LOC111136164	111136164
LOC111119615	111119615
LOC111124194	111124194
LOC111124193	111124193
LOC111124196	111124196
LOC111121922	111121922
LOC111136175	111136175
LOC111118318	111118318
LOC111133950	111133950
LOC111119648	111119648
LOC111108994	111108994
LOC111118316	111118316
LOC111119647	111119647
LOC111118315	111118315
LOC111119646	111119646
LOC111121973	111121973
LOC111120640	111120640
LOC111120643	111120643
LOC111118314	111118314
LOC111119644	111119644
LOC111119643	111119643
LOC111120646	111120646
LOC111119640	111119640
LOC111120648	111120648
LOC111121979	111121979
LOC111108982	111108982
LOC111131300	111131300
LOC111133964	111133964
LOC111131301	111131301
LOC111118304	111118304
LOC111133963	111133963
LOC111133967	111133967
LOC111121980	111121980
LOC111120650	111120650
LOC111121984	111121984
LOC111120652	111120652
LOC111121983	111121983
LOC111118303	111118303
LOC111120656	111120656
LOC111118302	111118302
LOC111119633	111119633
LOC111121989	111121989
LOC111120655	111120655
LOC111107657	111107657
LOC111108987	111108987
LOC111118300	111118300
LOC111120657	111120657
LOC111107659	111107659
LOC111120659	111120659
LOC111106353	111106353
LOC111133930	111133930
LOC111119668	111119668
LOC111118337	111118337
LOC111106357	111106357
LOC111105029	111105029
LOC111118336	111118336
LOC111106358	111106358
LOC111118333	111118333
LOC111119664	111119664
LOC111121958	111121958
LOC111133945	111133945
LOC111133948	111133948
LOC111133947	111133947
LOC111133949	111133949
LOC111132609	111132609
LOC111118325	111118325
LOC111119656	111119656
LOC111118324	111118324
LOC111119655	111119655
LOC111119652	111119652
LOC111118320	111118320
LOC111119650	111119650
LOC111120639	111120639
LOC111133992	111133992
LOC111131333	111131333
LOC111106378	111106378
LOC111132665	111132665
LOC111118359	111118359
LOC111129015	111129015
LOC111132667	111132667
LOC111131337	111131337
LOC111129017	111129017
LOC111129011	111129011
LOC111129013	111129013
LOC111120680	111120680
LOC111120682	111120682
LOC111120684	111120684
LOC111120687	111120687
LOC111119689	111119689
LOC111118357	111118357
LOC111120688	111120688
LOC111117024	111117024
LOC111119686	111119686
LOC111119685	111119685
LOC111130000	111130000
LOC111119682	111119682
LOC111132672	111132672
LOC111131341	111131341
LOC111132673	111132673
LOC111131342	111131342
LOC111106365	111106365
LOC111119679	111119679
LOC111131346	111131346
LOC111105035	111105035
LOC111129028	111129028
LOC111129021	111129021
LOC111129024	111129024
LOC111106360	111106360
LOC111120692	111120692
LOC111120693	111120693
LOC111130019	111130019
LOC111129029	111129029
LOC111120698	111120698
LOC111130017	111130017
LOC111119678	111119678
LOC111117013	111117013
LOC111118343	111118343
LOC111130011	111130011
LOC111106394	111106394
LOC111105060	111105060
LOC111133970	111133970
LOC111132645	111132645
LOC111132646	111132646
LOC111131315	111131315
LOC111105066	111105066
LOC111106392	111106392
LOC111118372	111118372
LOC111118371	111118371
LOC111120663	111120663
LOC111120662	111120662
LOC111121993	111121993
LOC111120664	111120664
LOC111118379	111118379
LOC111121997	111121997
LOC111117044	111117044
LOC111118376	111118376
LOC111132650	111132650
LOC111106386	111106386
LOC111131321	111131321
LOC111133985	111133985
LOC111133988	111133988
LOC111132656	111132656
LOC111131326	111131326
LOC111129006	111129006
LOC111132658	111132658
LOC111131327	111131327
LOC111131329	111131329
LOC111129002	111129002
LOC111119692	111119692
LOC111129007	111129007
LOC111120676	111120676
LOC111129009	111129009
LOC111119699	111119699
LOC111118368	111118368
LOC111120677	111120677
LOC111119698	111119698
LOC111118367	111118367
LOC111119697	111119697
LOC111119696	111119696
LOC111118364	111118364
LOC111118363	111118363
LOC111119693	111119693
LOC111130040	111130040
LOC111129053	111129053
LOC111131374	111131374
LOC111131379	111131379
LOC111129058	111129058
LOC111129055	111129055
LOC111129057	111129057
LOC111129056	111129056
LOC111117060	111117060
LOC111102810	111102810
LOC111130047	111130047
LOC111102817	111102817
LOC111102815	111102815
LOC111102814	111102814
LOC111130051	111130051
LOC111130050	111130050
LOC111129061	111129061
LOC111129063	111129063
LOC111129065	111129065
LOC111118383	111118383
LOC111117050	111117050
LOC111117059	111117059
LOC111102808	111102808
LOC111102809	111102809
LOC111130058	111130058
LOC111130057	111130057
LOC111102805	111102805
LOC111118385	111118385
LOC111130053	111130053
LOC111131381	111131381
LOC111102803	111102803
LOC111131355	111131355
LOC111131359	111131359
LOC111114815	111114815
LOC111129032	111129032
LOC111102833	111102833
LOC111102834	111102834
LOC111130029	111130029
LOC111130028	111130028
LOC111130027	111130027
LOC111102838	111102838
LOC111130021	111130021
LOC111130020	111130020
LOC111129049	111129049
LOC111105096	111105096
LOC111130039	111130039
LOC111102828	111102828
LOC111112412	111112412
LOC111112413	111112413
LOC111112414	111112414
LOC111112415	111112415
LOC111137715	111137715
LOC111112411	111112411
LOC111101764	111101764
LOC111125735	111125735
LOC111100430	111100430
LOC111101763	111101763
LOC111101760	111101760
LOC111125739	111125739
LOC111100439	111100439
LOC111112401	111112401
LOC111137727	111137727
LOC111125745	111125745
LOC111100425	111100425
LOC111124410	111124410
LOC111125740	111125740
LOC111124415	111124415
LOC111124414	111124414
LOC111100420	111100420
LOC111124418	111124418
LOC111100426	111100426
LOC111125749	111125749
LOC111113768	111113768
LOC111111107	111111107
LOC111112438	111112438
LOC111100454	111100454
LOC111125710	111125710
LOC111125716	111125716
LOC111112425	111112425
LOC111125723	111125723
LOC111125724	111125724
LOC111100441	111100441
LOC111125726	111125726
LOC111125727	111125727
LOC111136423	111136423
LOC111113788	111113788
LOC111137756	111137756
LOC111123110	111123110
LOC111100477	111100477
LOC111125773	111125773
LOC111100475	111100475
LOC111124446	111124446
LOC111137750	111137750
LOC111137764	111137764
LOC111136433	111136433
LOC111136438	111136438
LOC111135108	111135108
LOC111137768	111137768
LOC111111112	111111112
LOC111125780	111125780
LOC111100460	111100460
LOC111125783	111125783
LOC111101799	111101799
LOC111123125	111123125
LOC111100466	111100466
LOC111101798	111101798
LOC111125784	111125784
LOC111123128	111123128
LOC111123127	111123127
LOC111123126	111123126
LOC111137761	111137761
LOC111137733	111137733
LOC111137731	111137731
LOC111100492	111100492
LOC111136409	111136409
LOC111136408	111136408
LOC111125750	111125750
LOC111125752	111125752
LOC111125754	111125754
LOC111125759	111125759
LOC111136413	111136413
LOC111136410	111136410
LOC111136416	111136416
LOC111112464	111112464
LOC111137745	111137745
LOC111112466	111112466
LOC111100481	111100481
LOC111136419	111136419
LOC111123103	111123103
LOC111123102	111123102
LOC111125768	111125768
LOC111100485	111100485
LOC111125762	111125762
LOC111100487	111100487
LOC111125764	111125764
LOC111100486	111100486
LOC111123108	111123108
LOC111136467	111136467
LOC111111169	111111169
LOC111136466	111136466
LOC111137796	111137796
LOC111112497	111112497
LOC111112498	111112498
LOC111123150	111123150
LOC111123155	111123155
LOC111111163	111111163
LOC111136461	111136461
LOC111135130	111135130
LOC111112490	111112490
LOC111136462	111136462
LOC111135147	111135147
LOC111135148	111135148
LOC111136477	111136477
LOC111135149	111135149
LOC111112487	111112487
LOC111112488	111112488
LOC111124494	111124494
LOC111123162	111123162
LOC111123168	111123168
LOC111124498	111124498
LOC111136471	111136471
LOC111136445	111136445
LOC111119905	111119905
LOC111135115	111135115
LOC111137775	111137775
LOC111136444	111136444
LOC111136449	111136449
LOC111135118	111135118
LOC111136447	111136447
LOC111135116	111135116
LOC111137779	111137779
LOC111136448	111136448
LOC111135117	111135117
LOC111125791	111125791
LOC111125794	111125794
LOC111123131	111123131
LOC111124467	111124467
LOC111124465	111124465
LOC111124464	111124464
LOC111125795	111125795
LOC111107921	111107921
LOC111107923	111107923
LOC111107924	111107924
LOC111135126	111135126
LOC111135129	111135129
LOC111135127	111135127
LOC111136459	111136459
LOC111124470	111124470
LOC111123143	111123143
LOC111124472	111124472
LOC111124471	111124471
LOC111124477	111124477
LOC111124479	111124479
LOC111107910	111107910
LOC111107911	111107911
LOC111107912	111107912
LOC111107913	111107913
LOC111137781	111137781
LOC111119923	111119923
LOC111107941	111107941
LOC111132900	111132900
LOC111132902	111132902
LOC111132903	111132903
LOC111106619	111106619
LOC111123199	111123199
LOC111107942	111107942
LOC111120922	111120922
LOC111107944	111107944
LOC111106613	111106613
LOC111135171	111135171
LOC111120921	111120921
LOC111107945	111107945
LOC111106614	111106614
LOC111135176	111135176
LOC111107946	111107946
LOC111135177	111135177
LOC111135174	111135174
LOC111107948	111107948
LOC111106618	111106618
LOC111119916	111119916
LOC111119914	111119914
LOC111119913	111119913
LOC111119919	111119919
LOC111119918	111119918
LOC111107939	111107939
LOC111132909	111132909
LOC111135180	111135180
LOC111135183	111135183
LOC111107931	111107931
LOC111111194	111111194
LOC111135181	111135181
LOC111107933	111107933
LOC111107935	111107935
LOC111107938	111107938
LOC111119949	111119949
LOC111118618	111118618
LOC111136487	111136487
LOC111119948	111119948
LOC111136488	111136488
LOC111119946	111119946
LOC111119945	111119945
LOC111105301	111105301
LOC111105300	111105300
LOC111123176	111123176
LOC111119942	111119942
LOC111136482	111136482
LOC111119941	111119941
LOC111135154	111135154
LOC111135155	111135155
LOC111120901	111120901
LOC111135152	111135152
LOC111136484	111136484
LOC111135153	111135153
LOC111120906	111120906
LOC111120905	111120905
LOC111118606	111118606
LOC111135168	111135168
LOC111106620	111106620
LOC111119931	111119931
LOC111136493	111136493
LOC111135162	111135162
LOC111107954	111107954
LOC111107955	111107955
LOC111135165	111135165
LOC111135163	111135163
LOC111120915	111120915
LOC111117309	111117309
LOC111117308	111117308
LOC111117306	111117306
LOC111131610	111131610
LOC111132948	111132948
LOC111132949	111132949
LOC111132939	111132939
LOC111105328	111105328
LOC111120962	111120962
LOC111118633	111118633
LOC111119963	111119963
LOC111107987	111107987
LOC111120968	111120968
LOC111120967	111120967
LOC111119958	111119958
LOC111132950	111132950
LOC111118623	111118623
LOC111105312	111105312
LOC111129300	111129300
LOC111132955	111132955
LOC111105310	111105310
LOC111120971	111120971
LOC111120970	111120970
LOC111120973	111120973
LOC111129307	111129307
LOC111119953	111119953
LOC111120974	111120974
LOC111107977	111107977
LOC111106646	111106646
LOC111119950	111119950
LOC111120976	111120976
LOC111120978	111120978
LOC111120939	111120939
LOC111120938	111120938
LOC111119989	111119989
LOC111119988	111119988
LOC111119987	111119987
LOC111132922	111132922
LOC111105343	111105343
LOC111132924	111132924
LOC111132917	111132917
LOC111132919	111132919
LOC111135190	111135190
LOC111135191	111135191
LOC111104017	111104017
LOC111104015	111104015
LOC111106677	111106677
LOC111117324	111117324
LOC111118654	111118654
LOC111119984	111119984
LOC111120944	111120944
LOC111135193	111135193
LOC111118652	111118652
LOC111119982	111119982
LOC111135198	111135198
LOC111119980	111119980
LOC111135197	111135197
LOC111107993	111107993
LOC111117314	111117314
LOC111104002	111104002
LOC111105331	111105331
LOC111104000	111104000
LOC111132935	111132935
LOC111104008	111104008
LOC111104007	111104007
LOC111120950	111120950
LOC111104004	111104004
LOC111120953	111120953
LOC111119974	111119974
LOC111119970	111119970
LOC111120956	111120956
LOC111106696	111106696
LOC111131654	111131654
LOC111105366	111105366
LOC111129333	111129333
LOC111131656	111131656
LOC111105365	111105365
LOC111132989	111132989
LOC111129335	111129335
LOC111129331	111129331
LOC111128006	111128006
LOC111129337	111129337
LOC111104038	111104038
LOC111130325	111130325
LOC111130324	111130324
LOC111130323	111130323
LOC111130322	111130322
LOC111118675	111118675
LOC111132990	111132990
LOC111119998	111119998
LOC111118667	111118667
LOC111132997	111132997
LOC111129345	111129345
LOC111132998	111132998
LOC111131667	111131667
LOC111132999	111132999
LOC111104023	111104023
LOC111128016	111128016
LOC111128015	111128015
LOC111129346	111129346
LOC111104021	111104021
LOC111104029	111104029
LOC111130338	111130338
LOC111129348	111129348
LOC111104027	111104027
LOC111130335	111130335
LOC111118666	111118666
LOC111130334	111130334
LOC111117335	111117335
LOC111118665	111118665
LOC111130333	111130333
LOC111130332	111130332
LOC111119994	111119994
LOC111130331	111130331
LOC111117330	111117330
LOC111132962	111132962
LOC111129312	111129312
LOC111132965	111132965
LOC111132966	111132966
LOC111129313	111129313
LOC111131636	111131636
LOC111105384	111105384
LOC111130309	111130309
LOC111129319	111129319
LOC111130307	111130307
LOC111130305	111130305
LOC111130303	111130303
LOC111117367	111117367
LOC111117364	111117364
LOC111116030	111116030
LOC111132971	111132971
LOC111131641	111131641
LOC111117359	111117359
LOC111116028	111116028
LOC111132975	111132975
LOC111132976	111132976
LOC111105376	111105376
LOC111105373	111105373
LOC111129320	111129320
LOC111120993	111120993
LOC111129327	111129327
LOC111105379	111105379
LOC111129328	111129328
LOC111120996	111120996
LOC111117354	111117354
LOC111130310	111130310
LOC111116024	111116024
LOC111118684	111118684
LOC111117350	111117350
LOC111129370	111129370
LOC111128041	111128041
LOC111131693	111131693
LOC111129371	111129371
LOC111131696	111131696
LOC111128047	111128047
LOC111129377	111129377
LOC111104077	111104077
LOC111129374	111129374
LOC111129376	111129376
LOC111130365	111130365
LOC111117388	111117388
LOC111117386	111117386
LOC111130362	111130362
LOC111131690	111131690
LOC111104061	111104061
LOC111128050	111128050
LOC111130370	111130370
LOC111128051	111128051
LOC111129382	111129382
LOC111128059	111128059
LOC111104065	111104065
LOC111128054	111128054
LOC111129385	111129385
LOC111104063	111104063
LOC111104062	111104062
LOC111130377	111130377
LOC111116045	111116045
LOC111116042	111116042
LOC111104091	111104091
LOC111128027	111128027
LOC111104099	111104099
LOC111129357	111129357
LOC111129351	111129351
LOC111128022	111128022
LOC111101822	111101822
LOC111101820	111101820
LOC111128029	111128029
LOC111130347	111130347
LOC111130344	111130344
LOC111130343	111130343
LOC111104083	111104083
LOC111131682	111131682
LOC111104080	111104080
LOC111129360	111129360
LOC111131685	111131685
LOC111131687	111131687
LOC111128035	111128035
LOC111104089	111104089
LOC111104085	111104085
LOC111128034	111128034
LOC111129365	111129365
LOC111129364	111129364
LOC111116062	111116062
LOC111117391	111117391
LOC111101819	111101819
LOC111101817	111101817
LOC111101814	111101814
LOC111130352	111130352
LOC111116065	111116065
LOC111130351	111130351
LOC111101812	111101812
LOC111101813	111101813
LOC111128082	111128082
LOC111128085	111128085
LOC111128080	111128080
LOC111128089	111128089
LOC111128088	111128088
LOC111116090	111116090
LOC111125814	111125814
LOC111125815	111125815
LOC111125816	111125816
LOC111128093	111128093
LOC111128096	111128096
LOC111137807	111137807
LOC111137804	111137804
LOC111101832	111101832
LOC111100500	111100500
LOC111101836	111101836
LOC111100506	111100506
LOC111129391	111129391
LOC111128063	111128063
LOC111112513	111112513
LOC111113841	111113841
LOC111128065	111128065
LOC111128064	111128064
LOC111129398	111129398
LOC111130385	111130385
LOC111100536	111100536
LOC111130383	111130383
LOC111130391	111130391
LOC111112503	111112503
LOC111128076	111128076
LOC111101854	111101854
LOC111100522	111100522
LOC111101855	111101855
LOC111101852	111101852
LOC111101853	111101853
LOC111100523	111100523
LOC111101851	111101851
LOC111125809	111125809
LOC111130397	111130397
LOC111113627	111113627
LOC111125612	111125612
LOC111102977	111102977
LOC111125613	111125613
LOC111100314	111100314
LOC111101642	111101642
LOC111100311	111100311
LOC111102970	111102970
LOC111125610	111125610
LOC111126942	111126942
LOC111100319	111100319
LOC111125619	111125619
LOC111137601	111137601
LOC111114943	111114943
LOC111137602	111137602
LOC111114946	111114946
LOC111126955	111126955
LOC111101630	111101630
LOC111125621	111125621
LOC111125622	111125622
LOC111100305	111100305
LOC111130183	111130183
LOC111129190	111129190
LOC111129197	111129197
LOC111126922	111126922
LOC111100336	111100336
LOC111130189	111130189
LOC111100339	111100339
LOC111130187	111130187
LOC111130184	111130184
LOC111130194	111130194
LOC111112302	111112302
LOC111130193	111130193
LOC111112303	111112303
LOC111130192	111130192
LOC111112304	111112304
LOC111114961	111114961
LOC111112300	111112300
LOC111102980	111102980
LOC111112307	111112307
LOC111125601	111125601
LOC111100323	111100323
LOC111126933	111126933
LOC111126935	111126935
LOC111100321	111100321
LOC111125600	111125600
LOC111125609	111125609
LOC111100327	111100327
LOC111130196	111130196
LOC111101659	111101659
LOC111136303	111136303
LOC111137638	111137638
LOC111136307	111136307
LOC111125650	111125650
LOC111101680	111101680
LOC111137639	111137639
LOC111111009	111111009
LOC111125657	111125657
LOC111126988	111126988
LOC111124322	111124322
LOC111125659	111125659
LOC111125652	111125652
LOC111137630	111137630
LOC111114986	111114986
LOC111136311	111136311
LOC111114988	111114988
LOC111136315	111136315
LOC111125661	111125661
LOC111126993	111126993
LOC111101678	111101678
LOC111123004	111123004
LOC111125667	111125667
LOC111101679	111101679
LOC111124334	111124334
LOC111123003	111123003
LOC111125668	111125668
LOC111123001	111123001
LOC111123007	111123007
LOC111100344	111100344
LOC111125665	111125665
LOC111124336	111124336
LOC111125666	111125666
LOC111114981	111114981
LOC111100349	111100349
LOC111137616	111137616
LOC111100371	111100371
LOC111100373	111100373
LOC111137617	111137617
LOC111125634	111125634
LOC111124301	111124301
LOC111124300	111124300
LOC111126968	111126968
LOC111124306	111124306
LOC111112350	111112350
LOC111124308	111124308
LOC111111015	111111015
LOC111137622	111137622
LOC111112348	111112348
LOC111111013	111111013
LOC111111014	111111014
LOC111125645	111125645
LOC111100364	111100364
LOC111126972	111126972
LOC111126975	111126975
LOC111124319	111124319
LOC111135015	111135015
LOC111111048	111111048
LOC111099079	111099079
LOC111137677	111137677
LOC111137676	111137676
LOC111137675	111137675
LOC111137679	111137679
LOC111111047	111111047
LOC111100393	111100393
LOC111123031	111123031
LOC111124361	111124361
LOC111123035	111123035
LOC111100399	111100399
LOC111123039	111123039
LOC111099073	111099073
LOC111136341	111136341
LOC111112369	111112369
LOC111099067	111099067
LOC111137687	111137687
LOC111111034	111111034
LOC111135029	111135029
LOC111100382	111100382
LOC111100384	111100384
LOC111100380	111100380
LOC111124372	111124372
LOC111124377	111124377
LOC111100386	111100386
LOC111100388	111100388
LOC111113692	111113692
LOC111137680	111137680
LOC111111031	111111031
LOC111137684	111137684
LOC111137683	111137683
LOC111113690	111113690
LOC111099062	111099062
LOC111137682	111137682
LOC111137659	111137659
LOC111112399	111112399
LOC111125671	111125671
LOC111107808	111107808
LOC111124345	111124345
LOC111125676	111125676
LOC111136321	111136321
LOC111099050	111099050
LOC111137665	111137665
LOC111135008	111135008
LOC111135009	111135009
LOC111112387	111112387
LOC111136337	111136337
LOC111135006	111135006
LOC111136338	111136338
LOC111111058	111111058
LOC111124350	111124350
LOC111125680	111125680
LOC111123024	111123024
LOC111125685	111125685
LOC111124358	111124358
LOC111137661	111137661
LOC111099040	111099040
LOC111111050	111111050
LOC111119807	111119807
LOC111135059	111135059
LOC111119808	111119808
LOC111123074	111123074
LOC111120801	111120801
LOC111135050	111135050
LOC111135053	111135053
LOC111107827	111107827
LOC111120804	111120804
LOC111135069	111135069
LOC111120808	111120808
LOC111123084	111123084
LOC111099029	111099029
LOC111120810	111120810
LOC111111074	111111074
LOC111135060	111135060
LOC111135061	111135061
