"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","plot","more_me_in"
"LOC111136873",21.5126167833407,-0.314933381120838,0.481915894367264,-0.134740069542825,0.89281739113573,1,"warm_vs_control","not significant"
"LOC111100662",7.39849044238796,-0.706941851960517,0.721456920392369,-0.633359857040399,0.52649867316634,1,"warm_vs_control","not significant"
"LOC111100672",7.23566828102186,-0.821210782942168,0.715133234166162,-0.798747360144987,0.424436919113196,1,"warm_vs_control","not significant"
"LOC111137770",10.0914340550225,2.65590287002083,0.598503004392525,4.01986765707684,5.8230843102174e-05,0.00220105485603888,"warm_vs_control","warm"
"LOC111133651",100.56843312275,1.06269146274739,0.356471918542873,2.2798190277354,0.0226184240064756,0.233686017360237,"warm_vs_control","not significant"
"LOC111105807",89.5650236451195,-0.298088828663147,0.244169358989447,-0.1969486624455,0.843867712253345,1,"warm_vs_control","not significant"
"LOC111129837",10.5184087409871,0.0365594449294462,0.342121848113477,0,1,1,"warm_vs_control","not significant"
"LOC111126102",14.1224941105495,0.678197455955856,0.434771785381512,0.98487866589621,0.324683673840005,1,"warm_vs_control","not significant"
"LOC111129935",8.67291802702255,-0.237036365740363,0.573761802349334,0,1,1,"warm_vs_control","not significant"
"LOC111111995",10.0474370718244,1.79557850481152,0.551372023104962,2.80315003308991,0.00506061214843134,0.0778430141640841,"warm_vs_control","not significant"
"LOC111134929",8.73705199337213,-0.203736845166832,0.421750823271596,0,1,1,"warm_vs_control","not significant"
"LOC111103139",24.1694905299463,1.62018576893444,0.487988508822034,2.8078238404465,0.00498775025903575,0.0771048973959168,"warm_vs_control","not significant"
"LOC111119020",6.9394087445123,0.495583777043952,0.552143953245066,0.444782154365007,0.656477192061585,1,"warm_vs_control","not significant"
"LOC111125333",89.4064914086259,1.4610692825197,0.358814851694963,3.37519274020814,0.000737640101600909,0.0173205719311516,"warm_vs_control","warm"
"LOC111136966",31.2387179640059,0.792571869363076,0.33926486224873,1.5992574820946,0.109763402681267,0.716235087601234,"warm_vs_control","not significant"
"LOC111112068",26.3836559208414,-0.343753196095222,0.246382010098652,-0.38051964937571,0.703559713488514,1,"warm_vs_control","not significant"
"LOC111124863",18.0904423015058,-0.600131181070664,0.515430294847663,-0.679298800576218,0.496948556267059,1,"warm_vs_control","not significant"
"LOC111124850",8.40265995322779,0.337554498216984,0.404209729017352,0.216606607737601,0.828514935764656,1,"warm_vs_control","not significant"
"LOC111101139",11.0351446239799,0.216368487173303,0.420222372057535,0,1,1,"warm_vs_control","not significant"
"LOC111101156",26.784994471756,0.242389111896662,0.431871920498566,0,1,1,"warm_vs_control","not significant"
"LOC111108648",27.5377816413651,-0.108229251255661,0.217092216449433,0,1,1,"warm_vs_control","not significant"
"LOC111117581",37.4664627075452,0.21583389388361,0.344723005216845,0,1,1,"warm_vs_control","not significant"
"LOC111127966",92.0728715097905,1.13910533488967,0.362912519489779,2.44991640448135,0.0142889384380579,0.169363536094686,"warm_vs_control","not significant"
"LOC111135129",24.5051145404061,1.5281581234203,0.457150846759455,2.79592202985209,0.00517518840929973,0.0790172240129286,"warm_vs_control","not significant"
"LOC111118316",15.555306537875,0.398820731292342,0.382921945180861,0.388645083326451,0.697538711786604,1,"warm_vs_control","not significant"
"LOC111134171",9.43270011833667,0.798184671489843,0.39458650735385,1.3892635994222,0.164752608399111,0.907017246417487,"warm_vs_control","not significant"
"LOC111111295",18.6412266788495,2.3602401679904,0.502233898490777,4.20170795784935,2.64908740198052e-05,0.00123320771096282,"warm_vs_control","warm"
"LOC111130258",8.31966555680042,-0.77166340534323,0.429952172778052,-1.21330566135439,0.225012979218321,1,"warm_vs_control","not significant"
"LOC111124761",21.6007705349845,0.487807507910859,0.477728046178174,0.497788458963881,0.618633151294627,1,"warm_vs_control","not significant"
"LOC111121500",45.4368058635554,0.0708625576823356,0.23894737451228,0,1,1,"warm_vs_control","not significant"
"LOC111130637",43.5847301692738,0.125768667536063,0.275935986940039,0,1,1,"warm_vs_control","not significant"
"LOC111130647",42.3291622354415,0.104875159012781,0.264740913317325,0,1,1,"warm_vs_control","not significant"
"LOC111130653",43.1322403890032,0.228866386449167,0.278853798317759,0,1,1,"warm_vs_control","not significant"
"LOC111130687",69.1865672256916,0.340702282578815,0.213992618152247,0.423857062743559,0.671670059625231,1,"warm_vs_control","not significant"
"LOC111130696",22.1937240414412,0.437190544421044,0.27460463770125,0.681672917063747,0.495445796319852,1,"warm_vs_control","not significant"
"LOC111121491",58.4564335997524,-0.200089375659654,0.181334396775812,0,1,1,"warm_vs_control","not significant"
"LOC111103323",19.1254640146375,0.199931319303069,0.676955251792883,0,1,1,"warm_vs_control","not significant"
"LOC111137796",18.0464905661287,0.185692323749083,0.435687595780183,0,1,1,"warm_vs_control","not significant"
"LOC111105035",11.3846846670387,0.538044618154179,0.368782502463293,0.781069102330444,0.434761853212001,1,"warm_vs_control","not significant"
"LOC111125571",20.9017473778255,0.918989096260987,0.456804803370736,1.46449663253222,0.143058302492915,0.845394105961469,"warm_vs_control","not significant"
"LOC111125589",14.9318530266526,0.588853751030026,0.359371354714551,0.942906958455766,0.345728495372403,1,"warm_vs_control","not significant"
"LOC111128222",51.5723333983751,0.816103127249007,0.497962181590639,1.13683959982805,0.255605345619727,1,"warm_vs_control","not significant"
"LOC111128188",7.77220412585348,-0.222762242673767,0.604657321024122,0,1,1,"warm_vs_control","not significant"
"LOC111128319",27.180371237494,-0.23656280265372,0.287219280154248,0,1,1,"warm_vs_control","not significant"
"LOC111128314",14.5106260294866,0.458215737850569,0.486091630690425,0.428346683432561,0.668398735690496,1,"warm_vs_control","not significant"
"LOC111100637",8.74676756398282,0.369793391265879,0.462847180951778,0.258818452819656,0.795775319586477,1,"warm_vs_control","not significant"
"LOC111111564",8.64059856369741,0.121861913809696,0.495992266979996,0,1,1,"warm_vs_control","not significant"
"LOC111119531",7.69718747646111,0.752395405084395,0.592154476263256,0.848419500692997,0.396204386223486,1,"warm_vs_control","not significant"
"LOC111127317",56.645995088135,0.649629611717986,0.264044880843832,1.51349123088792,0.130154926938743,0.798841972369573,"warm_vs_control","not significant"
"LOC111123891",37.8313009138993,0.480906899996485,0.443060971484918,0.521162807959819,0.602253360517913,1,"warm_vs_control","not significant"
"LOC111130860",39.7535017621265,1.08061061667044,0.68962958777397,1.20443007579117,0.228423393288028,1,"warm_vs_control","not significant"
"LOC111127104",38.4844021076154,0.904751102317185,0.346167529334423,1.89142841784172,0.0585671780717092,0.472116953012387,"warm_vs_control","not significant"
"LOC111100578",7.76966572719369,-0.752481913302095,0.426445203477788,-1.17830358790345,0.238675597943161,1,"warm_vs_control","not significant"
"LOC111130886",36.7858958276749,0.792502317373673,0.356535435285142,1.52159438777748,0.128110744655288,0.790994528006105,"warm_vs_control","not significant"
"LOC111137420",40.2839877042231,0.153690761726993,0.3684676430726,0,1,1,"warm_vs_control","not significant"
"LOC111137407",43.048118957624,0.876842930432273,0.420155688184709,1.49193012985391,0.135717463027377,0.813167596971907,"warm_vs_control","not significant"
"LOC111111015",10.6275474680687,0.781052264950106,0.397647741026796,1.33548417395466,0.181717931605705,0.957068358558851,"warm_vs_control","not significant"
"LOC111114229",19.1011163150001,-0.14029388537698,0.344106282371034,0,1,1,"warm_vs_control","not significant"
"LOC111102556",22.3265568798721,-0.514648227587476,0.363415734149909,-0.728224462285688,0.466476193676674,1,"warm_vs_control","not significant"
"LOC111118371",33.4353219491231,0.168133407463987,0.229059123953716,0,1,1,"warm_vs_control","not significant"
"LOC111130926",6.85038432149637,-0.0376011002036199,0.521525305724764,0,1,1,"warm_vs_control","not significant"
"LOC111130935",68.8501481964857,-0.277839267301692,0.231060950051209,-0.120484518459402,0.904099342783563,1,"warm_vs_control","not significant"
"LOC111135084",27.578810770326,0.911186924475622,0.392696769589414,1.68370859064343,0.0922380003011525,0.64787706021672,"warm_vs_control","not significant"
"LOC111123961",40.350967282264,-0.157107777928059,0.205307323321157,0,1,1,"warm_vs_control","not significant"
"LOC111109472",14.4391028981085,-0.499439133496865,0.363550763770164,-0.686119129306959,0.492637988970403,1,"warm_vs_control","not significant"
"LOC111134266",18.3998269696125,0.367581860600488,0.514783442326009,0.228410339052872,0.819327252479613,1,"warm_vs_control","not significant"
"LOC111132215",25.1701657372044,-0.385178348592863,0.265681381236758,-0.508798727120441,0.610893311712951,1,"warm_vs_control","not significant"
"LOC111138488",17.8972559936985,-0.456672744237657,0.266605524399079,-0.775200531584978,0.438221174132863,1,"warm_vs_control","not significant"
"LOC111126382",104.728506048972,-0.185635900181824,0.187296597769183,0,1,1,"warm_vs_control","not significant"
"LOC111126395",24.3660289460992,-0.838026848321522,0.436305130327824,-1.34774222773796,0.177741305141479,0.942530667726287,"warm_vs_control","not significant"
"LOC111126874",22.0151566799847,0.108819318501029,0.249205406118436,0,1,1,"warm_vs_control","not significant"
"LOC111110435",35.3661344613108,0.384633942185141,0.235877700009075,0.570778594924237,0.568149734371684,1,"warm_vs_control","not significant"
"LOC111132155",22.1840472647633,1.71687492051582,0.562340651029054,2.60851659546846,0.00909356022105208,0.119938254915536,"warm_vs_control","not significant"
"LOC111108767",20.3239155188699,0.574013581278792,0.475575116643406,0.681308945610254,0.49567602409365,1,"warm_vs_control","not significant"
"LOC111131814",21.9918197236847,-0.0280208993366043,0.36101899983856,0,1,1,"warm_vs_control","not significant"
"LOC111127446",25.5908476442555,-0.0814230067109728,0.250718762932828,0,1,1,"warm_vs_control","not significant"
"LOC111102092",53.8092713216444,0.951068083734341,0.366395480541478,1.91341902661645,0.0556944305400056,0.454276019628283,"warm_vs_control","not significant"
"LOC111099502",8.65639438070292,-0.413554832298127,0.45472091483562,-0.359681789339405,0.719085111872122,1,"warm_vs_control","not significant"
"LOC111125391",40.3004097279385,2.2055309194826,0.481109320814136,4.06462904558456,4.81089156333484e-05,0.00187564256610772,"warm_vs_control","warm"
"LOC111118239",70.255043125892,-0.218437975277256,0.16359414261913,0,1,1,"warm_vs_control","not significant"
"LOC111135155",18.7209546736296,0.290975551225389,0.370535260796799,0.110584755516319,0.911945636669369,1,"warm_vs_control","not significant"
"LOC111138286",20.3149158149928,0.163743973637569,0.283948749434831,0,1,1,"warm_vs_control","not significant"
"LOC111125536",25.2830944020305,-0.310237777393394,0.278963289063352,-0.215934424904611,0.829038862856907,1,"warm_vs_control","not significant"
"LOC111099029",15.310596568555,-0.981902561177465,0.44207886579365,-1.65559274104521,0.0978043211964992,0.670971852685436,"warm_vs_control","not significant"
"LOC111108095",7.87298168026237,-0.571220998542747,0.595338027275379,-0.539560692961015,0.589500030310089,1,"warm_vs_control","not significant"
"LOC111100900",10.1577685615455,0.148533663628874,0.399736487606997,0,1,1,"warm_vs_control","not significant"
"LOC111111855",18.2536498701006,-0.475281902978667,0.292830543370047,-0.769325154357211,0.441700308036208,1,"warm_vs_control","not significant"
"LOC111120335",10.083897977782,0.778488027443096,0.690923449884277,0.764900985096992,0.444330507286487,1,"warm_vs_control","not significant"
"LOC111137504",18.476902747226,0.398899051817872,0.31554979968878,0.47187179952175,0.63701829803291,1,"warm_vs_control","not significant"
"LOC111112613",55.9024771863802,1.29872726420845,0.364062853885362,2.88062144494059,0.00396892015427015,0.065341985161245,"warm_vs_control","not significant"
"LOC111110056",6.64918724880101,0.909347043741499,0.682045594963774,0.966719891764009,0.333684080323781,1,"warm_vs_control","not significant"
"LOC111110068",9.05083088357249,1.60026881846606,0.66600806480436,2.02740610785652,0.0426208978193348,0.373701478899655,"warm_vs_control","not significant"
"LOC111123556",16.0258837008948,-0.423708410648466,0.361758352517545,-0.480178023367246,0.631100812245651,1,"warm_vs_control","not significant"
"LOC111109163",10.499858034756,-0.648288451017601,0.397501098292579,-1.00198075609955,0.316352887231949,1,"warm_vs_control","not significant"
"LOC111112589",6.23300161117725,0.459909440570422,0.520281347984294,0.40345371092711,0.686614480915026,1,"warm_vs_control","not significant"
"LOC111126353",25.1069021368103,-0.118238795866692,0.241574621836713,0,1,1,"warm_vs_control","not significant"
"LOC111104824",19.7323542936773,-0.211247433219455,0.32176691857408,0,1,1,"warm_vs_control","not significant"
"LOC111132822",18.5223232162253,-0.0373155888194189,0.354071158385552,0,1,1,"warm_vs_control","not significant"
"LOC111121313",68.1175985109044,-0.167027359575573,0.172209724164833,0,1,1,"warm_vs_control","not significant"
"LOC111134625",69.3200253915763,0.824710144648355,0.406668409961069,1.41321560901023,0.157592338390447,0.88636983263875,"warm_vs_control","not significant"
"LOC111138167",62.0450689254951,1.26499848374155,0.368754939048405,2.75250139390896,0.00591418946538492,0.0870754697259863,"warm_vs_control","not significant"
"LOC111126487",47.9122046762323,0.108349332997934,0.183596056212218,0,1,1,"warm_vs_control","not significant"
"LOC111124937",33.8471248396011,0.0614168307214858,0.251845585985758,0,1,1,"warm_vs_control","not significant"
"LOC111131355",11.7740710413427,0.160370825117636,0.358947104455355,0,1,1,"warm_vs_control","not significant"
"LOC111135116",15.8633749805561,0.951754520692274,0.580215245007772,1.20947273745431,0.226481278778747,1,"warm_vs_control","not significant"
"LOC111131259",18.0571816320764,0.108114885036916,0.304680648864466,0,1,1,"warm_vs_control","not significant"
"LOC111117980",11.719159592919,-0.754127224498778,0.522822462179462,-0.964241709121009,0.334924757733096,1,"warm_vs_control","not significant"
"LOC111101737",11.8886799555066,-0.821115721165896,0.502595822713415,-1.13633200945156,0.255817639126194,1,"warm_vs_control","not significant"
"LOC111113022",16.7957932150095,-0.943045590978284,0.445926502420371,-1.55416999711077,0.120143872134294,0.754581421844469,"warm_vs_control","not significant"
"LOC111128838",25.7695151554218,-0.390399866777169,0.444110410889211,-0.316137301298694,0.751898295150024,1,"warm_vs_control","not significant"
"LOC111134535",56.2580720861823,-0.0727326510870786,0.245347921150741,0,1,1,"warm_vs_control","not significant"
"LOC111131329",55.2104387841695,0.315356161501773,0.356650775022915,0.183249739181344,0.854602068840779,1,"warm_vs_control","not significant"
"LOC111131341",26.0480871015059,-0.223494938885126,0.30858681564669,0,1,1,"warm_vs_control","not significant"
"LOC111104327",72.3262376509222,-0.191510383427812,0.312204621847607,0,1,1,"warm_vs_control","not significant"
"LOC111104302",35.5941852574081,-0.151499045283764,0.322526882382441,0,1,1,"warm_vs_control","not significant"
"LOC111104344",102.53444734534,0.347772976664251,0.243895519349668,0.400880577572547,0.68850805022251,1,"warm_vs_control","not significant"
"LOC111131346",20.5290413908957,0.728945364368502,0.272148988157787,1.75986457862859,0.0784307703736231,0.584365799935204,"warm_vs_control","not significant"
"LOC111104366",38.6521598813612,-0.311852360132864,0.260767439914414,-0.237193570459426,0.812506624042582,1,"warm_vs_control","not significant"
"LOC111104335",21.6655847780927,-0.502394314810901,0.47508322071076,-0.531263374095384,0.595236282179784,1,"warm_vs_control","not significant"
"LOC111101542",12.6854858978774,-0.0457542457342077,0.358785883803195,0,1,1,"warm_vs_control","not significant"
"LOC111116519",36.9957869516494,1.93413344789223,0.474172154228034,3.55173418108882,0.00038270127058843,0.0102971148970592,"warm_vs_control","warm"
"LOC111116615",14.4118919385328,0.214786815258876,0.388704034105572,0,1,1,"warm_vs_control","not significant"
"LOC111116630",14.4271351831525,0.348170516703149,0.317953659990324,0.308757309810923,0.757506145281815,1,"warm_vs_control","not significant"
"LOC111128797",6.99006856132724,0.330362321141428,0.447033786164513,0.179767891440433,0.857334791837409,1,"warm_vs_control","not significant"
"LOC111110283",9.47580560123179,-0.161631125379127,0.397818605342711,0,1,1,"warm_vs_control","not significant"
"LOC111126321",6.94504400250459,-0.485937070469357,0.400421578815546,-0.589221667741442,0.555712583778669,1,"warm_vs_control","not significant"
"LOC111126328",8.48929579933584,-0.239700290131974,0.419117827076897,0,1,1,"warm_vs_control","not significant"
"LOC111133771",12.3098302622604,0.701971842138615,0.361936307077967,1.24876071645737,0.211752606056021,1,"warm_vs_control","not significant"
"LOC111117050",11.9433133985301,0.305520043102108,0.482476861368494,0.11507296524984,0.908387288136269,1,"warm_vs_control","not significant"
"LOC111114913",33.7977184288412,1.49037360065185,0.435773153553529,2.84637451971784,0.00442201530777446,0.0709127597662546,"warm_vs_control","not significant"
"LOC111102545",14.9879615029732,-0.26876173799158,0.340511001447777,-0.0550987718805244,0.956059774557554,1,"warm_vs_control","not significant"
"LOC111099722",1282.2312297221,0.543456151319664,0.190903933833601,1.53719279339446,0.124246104594787,0.774233747945842,"warm_vs_control","not significant"
"LOC111124829",67.6766711297682,-0.247299100040443,0.235961138247476,0,1,1,"warm_vs_control","not significant"
"LOC111108643",15.1610877852258,-0.278485763414951,0.494783964103871,-0.0575721233539627,0.954089455171126,1,"warm_vs_control","not significant"
"LOC111131148",21.8784313561932,0.0678325357291166,0.295473561971014,0,1,1,"warm_vs_control","not significant"
"LOC111131506",77.9068503401041,0.617222372790701,0.284709407188805,1.28981467952402,0.197115009892998,1,"warm_vs_control","not significant"
"LOC111135310",30.5615221984499,1.59066174870579,0.41892761372056,3.20022291392818,0.00137321336191195,0.0281872504320932,"warm_vs_control","warm"
"LOC111100092",361.693938314772,1.29382918414796,0.30135808474462,3.46375039193832,0.000532700562392577,0.0135336507634081,"warm_vs_control","warm"
"LOC111105961",24.4677689763002,-0.310607691970838,0.314732482157581,-0.192568912987165,0.847296593041759,1,"warm_vs_control","not significant"
"LOC111105980",25.0920974040092,-0.757646336586347,0.358180937152548,-1.41729021265624,0.156398095503097,0.884591052941328,"warm_vs_control","not significant"
"LOC111122823",45.1659667784497,0.662258488235599,0.30133841193508,1.36809139461588,0.171283469986954,0.926536636086324,"warm_vs_control","not significant"
"LOC111103080",19.6612713706117,0.18080475879379,0.318023922469062,0,1,1,"warm_vs_control","not significant"
"LOC111106021",75.930698650782,0.312018171236872,0.248848446258194,0.249220648830273,0.803190107789615,1,"warm_vs_control","not significant"
"LOC111122911",43.1724641391309,-0.51650456867328,0.259121001094181,-1.02849467062847,0.303717196459355,1,"warm_vs_control","not significant"
"LOC111102762",12.0935476833622,-0.670173785165804,0.531466842085075,-0.790592661467569,0.429181730584711,1,"warm_vs_control","not significant"
"LOC111136085",36.4182106736381,0.15115076983554,0.252160033947781,0,1,1,"warm_vs_control","not significant"
"LOC111131850",15.5294590766374,-0.270391334493979,0.396037381350861,-0.0514884085548313,0.958936338234191,1,"warm_vs_control","not significant"
"LOC111120886",464.098647171338,0.101193003808903,0.0927177558482962,0,1,1,"warm_vs_control","not significant"
"LOC111104401",158.789509218505,0.143745328376617,0.186425356112905,0,1,1,"warm_vs_control","not significant"
"LOC111111194",112.360303771123,-0.235676106524851,0.196907920133068,0,1,1,"warm_vs_control","not significant"
"LOC111125438",156.263854789836,0.090921720589611,0.132272121234333,0,1,1,"warm_vs_control","not significant"
"LOC111113174",30.3478801790364,0.306020575933186,0.208368469597436,0.268853421256184,0.788042482024045,1,"warm_vs_control","not significant"
"LOC111110355",12.1111592814812,0.108283340143227,0.46473706623174,0,1,1,"warm_vs_control","not significant"
"LOC111110197",102.614469265617,1.86384215193188,0.38522678865734,4.18933002441686,2.79779257183258e-05,0.00128470490020668,"warm_vs_control","warm"
"LOC111110282",23.8946094626915,-0.677756343896754,0.306614501818083,-1.39509495265343,0.162987208040307,0.902105091644522,"warm_vs_control","not significant"
"LOC111112004",8.35651311467691,0.254126969525604,0.560179490417491,0.00736722710524196,0.994121856410569,1,"warm_vs_control","not significant"
"LOC111112262",5.9881439959674,-0.709370259856076,0.656459973434407,-0.699768879209475,0.484071652873068,1,"warm_vs_control","not significant"
"LOC111106169",12.1371703279438,0.0179723129119392,0.373196678725323,0,1,1,"warm_vs_control","not significant"
"LOC111110814",9.07844287119359,-0.340377887802279,0.528656764133568,-0.170957592778373,0.864257110682058,1,"warm_vs_control","not significant"
"LOC111099102",16.3557784958493,-0.104536114933222,0.367713579522147,0,1,1,"warm_vs_control","not significant"
"LOC111126296",147.738943709185,0.477093884854582,0.203633521293025,1.11520875056616,0.264760977090304,1,"warm_vs_control","not significant"
"LOC111133146",13.3589462254089,-0.212627228924948,0.406626961119568,0,1,1,"warm_vs_control","not significant"
"LOC111126159",93.7272649241257,-0.34385267368016,0.191567623739449,-0.489919287237225,0.624191014312003,1,"warm_vs_control","not significant"
"LOC111132855",153.709777777329,0.387794654481181,0.2029074331375,0.679101067666679,0.49707382603427,1,"warm_vs_control","not significant"
"LOC111101764",13.8871429450516,-0.152393757148792,0.453611080507552,0,1,1,"warm_vs_control","not significant"
"LOC111111600",9.25253513930062,0.88060308637026,0.435043252913422,1.44951813905216,0.147192938457691,0.857277439322158,"warm_vs_control","not significant"
"LOC111111651",23.7400401136939,-0.504037352622152,0.394682105502349,-0.643650545795116,0.519802065567166,1,"warm_vs_control","not significant"
"LOC111111579",62.2681139861547,1.01295173328779,0.381573265243102,1.99948948939519,0.0455554179678482,0.396070176693816,"warm_vs_control","not significant"
"LOC111111571",182.830537390854,0.640350145026072,0.236055215070973,1.65363914925035,0.0982008532441082,0.671906279536674,"warm_vs_control","not significant"
"LOC111128027",60.2543976922887,-0.117310486070799,0.188924002011826,0,1,1,"warm_vs_control","not significant"
"LOC111133491",198.641917695441,0.639075020771504,0.214626153212917,1.81280340232128,0.0698621490286818,0.536344287929032,"warm_vs_control","not significant"
"LOC111102183",33.5704828294054,-0.136568032079538,0.368552879525285,0,1,1,"warm_vs_control","not significant"
"LOC111119998",19.3735044384392,-0.495284722994979,0.362837141645526,-0.676018783200013,0.499028719578681,1,"warm_vs_control","not significant"
"LOC111129328",45.6713529648903,0.221365400636173,0.299004435879708,0,1,1,"warm_vs_control","not significant"
"LOC111126993",22.9250235890901,0.482175310210845,0.455582642934976,0.509622817750724,0.61031573496348,1,"warm_vs_control","not significant"
"LOC111123242",44.3454389607432,0.107327941511666,0.326291050117441,0,1,1,"warm_vs_control","not significant"
"LOC111137396",11.9124654079039,2.11830752902002,0.616497480407889,3.03051932634649,0.0024413356232969,0.0447746731621818,"warm_vs_control","warm"
"LOC111136967",83.5016682061953,1.21387365892491,0.401908535900342,2.39824132315497,0.0164740077624402,0.188542185569885,"warm_vs_control","not significant"
"LOC111113171",13.3514870104497,0.458044122526067,0.380173048865356,0.547235326509821,0.584217069153551,1,"warm_vs_control","not significant"
"LOC111136976",17.7230065403089,-0.343601039848299,0.301171680026991,-0.31078964609126,0.755960541399589,1,"warm_vs_control","not significant"
"LOC111123818",105.70883182766,-0.28747163488967,0.15288582263005,-0.245095550686493,0.806382447918076,1,"warm_vs_control","not significant"
"LOC111123848",20.5203910270967,-0.310583479698913,0.33667328906704,-0.179947390144306,0.857193870443106,1,"warm_vs_control","not significant"
"LOC111123884",19.629752786759,0.253249649391727,0.288178957381246,0.0112764978444544,0.991002847149152,1,"warm_vs_control","not significant"
"LOC111100029",13.9076391239345,-0.476053153640217,0.436438584892644,-0.517949515613571,0.604493493195548,1,"warm_vs_control","not significant"
"LOC111126972",86.8634320223549,-0.0111156796518288,0.200524907926844,0,1,1,"warm_vs_control","not significant"
"LOC111101598",792.769391474536,1.37111473209189,0.285709666229211,3.92396500576384,8.71033934604031e-05,0.00301650243609519,"warm_vs_control","warm"
"LOC111116607",173.348181075573,0.108819668079343,0.207504144046342,0,1,1,"warm_vs_control","not significant"
"LOC111119989",8.72974941431144,-0.0560400261957167,0.375017982229395,0,1,1,"warm_vs_control","not significant"
