"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","phase1","more_me_in"
"LOC1111237911",58.9429797542324,-0.26337163084091,0.193676699095242,-0.0690409889438182,0.944956992861948,1,"hypoxic","not significant"
"LOC1111239971",463.586972583392,-0.0920974104766701,0.109622274140034,0,1,1,"hypoxic","not significant"
"LOC1111256591",65.686233470465,0.927894737735094,0.148621833620256,4.561205586167,5.08607526490543e-06,0.000878034402520189,"hypoxic","hypoxic"
"LOC1111244141",75.1580871344414,-0.417001285768358,0.144924788288258,-1.15233072092671,0.249185197555151,1,"hypoxic","not significant"
"LOC1111244151",48.2901690116394,-0.313690785380942,0.208183817704174,-0.305935331974004,0.759653883863518,1,"hypoxic","not significant"
"LOC1111228871",241.502364295447,-0.27565821353043,0.0926156767630429,-0.277039637642298,0.781749670395808,1,"hypoxic","not significant"
"LOC1111228821",102.402104182294,0.0641580341858885,0.197408825197368,0,1,1,"hypoxic","not significant"
"LOC1111228851",20.3444391022485,0.0317920339720971,0.305465786161881,0,1,1,"hypoxic","not significant"
"LOC1111244181",90.4286319081882,0.438996927351852,0.248922608402668,0.759259789878635,0.447697166071792,1,"hypoxic","not significant"
"LOC1111266241",6.42098731239541,-0.286582782797717,0.374531650216489,-0.0976760783142649,0.922189511446846,1,"hypoxic","not significant"
"LOC1111274341",80.6722473619475,0.0528648696754516,0.167548727212448,0,1,1,"hypoxic","not significant"
"LOC1111260621",6.21860516388708,0.712446899477457,0.378513003918752,1.22174639890766,0.221803544071629,1,"hypoxic","not significant"
"LOC1111260631",2.45541878049394,0.253657930806448,0.220556007992315,0.0165850426825626,0.986767657128842,1,"hypoxic","not significant"
"LOC1111267321",26.067472999255,-0.74072765511119,0.267346386064975,-1.83554998567261,0.0664242399112926,0.623340773551785,"hypoxic","not significant"
"LOC1111251131",33.9944495966671,0.837916942100547,0.247073465999528,2.37952278575179,0.0173350712530833,0.285668778002799,"hypoxic","not significant"
"LOC1111251141",4.40708084956724,1.01725046100521,0.392271536877933,1.95591672827378,0.0504749643872665,0.530655668640964,"hypoxic","not significant"
"LOC1111253051",71.410730331268,-0.295946731260936,0.18238168745682,-0.251926231748534,0.801098083362291,1,"hypoxic","not significant"
"LOC1111232271",13.5475215786199,-0.648656979678452,0.392947155446932,-1.01453076871119,0.310329555287141,1,"hypoxic","not significant"
"LOC1111235761",26.893020756943,0.0663456927153709,0.392493108682977,0,1,1,"hypoxic","not significant"
"LOC1111247011",316.810700724171,0.105076393916805,0.172195957514994,0,1,1,"hypoxic","not significant"
"LOC1111266111",18.3341982752786,-0.701113127801279,0.380351742513833,-1.1860419642612,0.235605727696809,1,"hypoxic","not significant"
"LOC1111252711",218.728628133168,-0.129981449863293,0.136188653345669,0,1,1,"hypoxic","not significant"
"LOC1111252721",16.1589633324551,1.43501786875584,0.351366384749705,3.37259886030357,0.000744623496607256,0.0358043375892735,"hypoxic","hypoxic"
"LOC1111262251",4.87417252067183,-0.740221816999446,0.375818206501211,-1.30441210276455,0.192093110863575,1,"hypoxic","not significant"
"LOC1111262261",41.0276492853181,0.0716637035302579,0.213592532134665,0,1,1,"hypoxic","not significant"
"LOC1111236911",28.5411452571869,-0.0591165937534808,0.283072748014766,0,1,1,"hypoxic","not significant"
"LOC1111246941",2.50715599895769,-0.326020595664776,0.356855415800482,-0.213029121315841,0.831304248455796,1,"hypoxic","not significant"
"LOC1111232451",49.1245200875121,-0.36052633340272,0.316354454031404,-0.349374987436553,0.726807808788683,1,"hypoxic","not significant"
