"","gene","logFC","pval","padj"
"22762","LOC111122128",-0.534311881514358,0.363750115929064,0.753843705331203
"22763","LOC111122129",NA,NA,NA
"22764","LOC111122130",0.868836798947033,0.845618218802717,NA
"22765","LOC111122131",NA,NA,NA
"22766","LOC111122132",NA,NA,NA
"22767","LOC111122133",NA,NA,NA
"22768","LOC111122134",-0.268006151944252,0.564203222618334,0.866772774180216
"22769","LOC111122135",0,1,NA
"22770","LOC111122136",NA,NA,NA
"22771","LOC111122137",NA,NA,NA
"22772","LOC111122138",-0.608237320282663,0.0248664775041679,0.165890062253833
"22773","LOC111122139",1.85215295848573,0.648173446935297,NA
"22774","LOC111122140",NA,NA,NA
"22775","LOC111122141",0.153896202670148,0.856638317967989,NA
"22776","LOC111122142",NA,NA,NA
"22777","LOC111122143",NA,NA,NA
"22778","LOC111122144",NA,NA,NA
"22779","LOC111122145",-0.173515037744238,0.56675198292557,0.867647202641556
"22780","LOC111122146",2.16200392653558,0.626609408972867,NA
"22781","LOC111122147",NA,NA,NA
"22782","LOC111122148",0.737313242916331,0.0680220882079809,0.320659742292214
"22783","LOC111122149",1.04662289578682,0.813525197772397,NA
"22784","LOC111122150",0.332235444477832,0.441301035936666,0.806371481691032
"22785","LOC111122151",NA,NA,NA
"22786","LOC111122152",NA,NA,NA
"22787","LOC111122153",0.209268878061637,0.844226291878253,NA
"22788","LOC111122154",NA,NA,NA
"22789","LOC111122155",NA,NA,NA
"22790","LOC111122156",-1.70901814866118,0.463782869531278,NA
"22791","LOC111122157",-0.269876962354676,0.930102206557365,NA
"22792","LOC111122158",1.48582119285015,0.000545199140187356,0.0096745256333651
"22793","LOC111122159",-0.186710717557945,0.563236346183719,0.866771638047586
"22794","LOC111122160",0.862421829933544,0.846741431774249,NA
"22795","LOC111122161",NA,NA,NA
"22796","LOC111122162",-0.79685849389858,0.412937732201476,NA
"22797","LOC111122163",-0.140621780682012,0.842530560032396,NA
"22798","LOC111122164",0.308517119628417,0.888118960317211,NA
"22799","LOC111122165",NA,NA,NA
"22800","LOC111122166",0,1,NA
"22801","LOC111122167",2.07832833703772,0.640156970871555,NA
"22802","LOC111122168",0.520002322676694,0.203026819592732,0.590093774894567
"22803","LOC111122169",NA,NA,NA
"22804","LOC111122170",-0.549805489324951,0.456878651695304,NA
"22805","LOC111122171",2.65322069378584,NA,NA
"22806","LOC111122172",0.109980509938384,0.750106232509825,0.931760126160166
"22807","LOC111122173",-0.284349389345055,0.702207949202556,NA
"22808","LOC111122174",0.69247287493808,0.876113135743073,NA
"22809","LOC111122175",NA,NA,NA
"22810","LOC111122176",-0.707515344172349,0.516564501418073,NA
"22811","LOC111122177",-0.278427353100573,0.348531674030559,0.742281014225433
"22812","LOC111122178",0.328587020431762,0.674238137217848,NA
"22813","LOC111122179",0.108156891096115,0.955960414266088,NA
"22814","LOC111122180",NA,NA,NA
"22815","LOC111122181",NA,NA,NA
"22816","LOC111122182",NA,NA,NA
"22817","LOC111122183",NA,NA,NA
"22818","LOC111122184",-1.29687374562627,0.37689389932435,NA
"22819","LOC111122185",-0.357918340816031,0.670798917692583,0.909421621651813
"22820","LOC111122186",0.0437024478773642,0.966305810208094,NA
"22821","LOC111122187",NA,NA,NA
"22822","LOC111122188",NA,NA,NA
"22823","LOC111122189",-0.640971446299626,0.37770361583701,NA
"22824","LOC111122190",0.375265936764706,0.343273570198907,0.740437036506796
"22825","LOC111122191",NA,NA,NA
"22826","LOC111122192",NA,NA,NA
"22827","LOC111122193",0.253856195222323,0.886887186697441,NA
"22828","LOC111122194",0,1,NA
"22829","LOC111122195",0.26304456491551,0.880855894829375,NA
"22830","LOC111122196",NA,NA,NA
"22831","LOC111122197",1.98669349596816,NA,NA
"22832","LOC111122198",NA,NA,NA
"22833","LOC111122199",NA,NA,NA
"22834","LOC111122200",NA,NA,NA
"22835","LOC111122201",NA,NA,NA
"22836","LOC111122202",NA,NA,NA
"22837","LOC111122203",NA,NA,NA
"22838","LOC111122204",NA,NA,NA
"22839","LOC111122205",2.56271010162035,0.563490946825097,NA
"22840","LOC111122206",0.617372167188183,0.863261518027333,NA
"22841","LOC111122207",NA,NA,NA
"22842","LOC111122208",0,1,NA
"22843","LOC111122209",1.60021990168442,0.463091866791983,NA
"22844","LOC111122210",0.0561593883600716,0.922926093519956,0.981126623307778
"22845","LOC111122211",NA,NA,NA
"22846","LOC111122212",NA,NA,NA
"22847","LOC111122213",NA,NA,NA
"22848","LOC111122214",0,1,NA
"22849","LOC111122215",-0.0191860891526038,0.929538619543673,0.981228160313302
"22850","LOC111122216",-0.770144551446466,0.727563407392767,NA
"22851","LOC111122217",NA,NA,NA
"22852","LOC111122218",NA,NA,NA
"22853","LOC111122219",0.806239943920864,0.269233357449347,NA
"22854","LOC111122220",0.361906146543603,0.489407564269523,0.834731527151642
"22855","LOC111122221",1.84117884745342,0.679174629778516,NA
"22856","LOC111122222",0.172680259939652,0.847139575711692,NA
"22857","LOC111122223",-0.421143333673161,0.821818978515182,NA
"22858","LOC111122224",-0.00904819260880053,0.990410024154541,NA
"22859","LOC111122225",NA,NA,NA
"22860","LOC111122226",NA,NA,NA
"22861","LOC111122227",NA,NA,NA
"22862","LOC111122228",NA,NA,NA
"22863","LOC111122229",1.47912548071623,NA,NA
"22864","LOC111122230",NA,NA,NA
"22865","LOC111122231",NA,NA,NA
"22866","LOC111122232",NA,NA,NA
"22867","LOC111122233",NA,NA,NA
"22868","LOC111122234",NA,NA,NA
"22869","LOC111122235",NA,NA,NA
"22870","LOC111122236",0.155458046036191,0.708767366076225,0.923964308732718
"22871","LOC111122237",NA,NA,NA
"22872","LOC111122238",-1.13757118076435,0.0902614642836808,NA
"22873","LOC111122239",NA,NA,NA
"22874","LOC111122240",NA,NA,NA
"22875","LOC111122241",NA,NA,NA
"22876","LOC111122242",NA,NA,NA
"22877","LOC111122243",NA,NA,NA
"22878","LOC111122244",NA,NA,NA
"22879","LOC111122245",-1.08488931761196,0.534994263162193,NA
"22880","LOC111122246",NA,NA,NA
"22881","LOC111122247",NA,NA,NA
"22882","LOC111122248",NA,NA,NA
"22883","LOC111122249",NA,NA,NA
"22884","LOC111122250",-1.22813575277023,0.7070964126984,NA
"22885","LOC111122251",NA,NA,NA
"22886","LOC111122252",0.578615490529179,0.558220913939246,NA
"22887","LOC111122253",0.357615913658601,0.825170413764599,NA
"22888","LOC111122254",NA,NA,NA
"22889","LOC111122255",NA,NA,NA
"22890","LOC111122256",NA,NA,NA
"22891","LOC111122257",NA,NA,NA
"22892","LOC111122258",NA,NA,NA
"22893","LOC111122259",NA,NA,NA
"22894","LOC111122260",NA,NA,NA
"22895","LOC111122261",NA,NA,NA
"22896","LOC111122262",NA,NA,NA
"22897","LOC111122263",NA,NA,NA
"22898","LOC111122264",0.0207630644823168,0.941061949948459,0.981831594054772
"22899","LOC111122265",0.445817270237852,0.179082396143487,0.551981815961254
"22900","LOC111122266",0.357741904814799,0.849731275110442,NA
"22901","LOC111122267",NA,NA,NA
"22902","LOC111122268",NA,NA,NA
"22903","LOC111122269",NA,NA,NA
"22904","LOC111122270",NA,NA,NA
"22905","LOC111122271",NA,NA,NA
"22906","LOC111122272",NA,NA,NA
"22907","LOC111122273",NA,NA,NA
"22908","LOC111122274",-0.571929715822635,0.317809452486877,0.71862838053436
"22909","LOC111122275",NA,NA,NA
"22910","LOC111122276",-0.856698933293583,0.432618133554175,NA
"22911","LOC111122277",NA,NA,NA
"22912","LOC111122278",-0.805646569816067,0.261264650275472,0.655855075691519
"22913","LOC111122279",NA,NA,NA
"22914","LOC111122280",0.396300028077664,0.929157219287246,NA
"22915","LOC111122281",0,1,NA
"22916","LOC111122282",1.71315615702775,0.143378630249451,NA
"22917","LOC111122283",0.191485051064391,0.898076454677391,NA
"22918","LOC111122284",0,1,NA
"22919","LOC111122285",3.03970446071295,0.449376689660947,NA
"22920","LOC111122286",0.522585226377524,0.7505482169787,NA
"22921","LOC111122287",NA,NA,NA
"22922","LOC111122288",0,1,NA
"22923","LOC111122289",-0.365961046423846,0.870091390990424,NA
"22924","LOC111122290",NA,NA,NA
"22925","LOC111122291",1.13587540445141,0.701226439351665,NA
"22926","LOC111122292",NA,NA,NA
"22927","LOC111122293",0.949556657774977,0.732987762495435,NA
"22928","LOC111122294",-1.17339170124435,0.0161736279298283,0.121802424770511
"22929","LOC111122295",NA,NA,NA
"22930","LOC111122296",0.917433240906246,0.821618655520711,NA
"22931","LOC111122297",NA,NA,NA
"22932","LOC111122298",NA,NA,NA
"22933","LOC111122299",NA,NA,NA
"22934","LOC111122300",NA,NA,NA
"22935","LOC111122301",-0.337729393385637,0.900524696251758,NA
"22936","LOC111122302",NA,NA,NA
"22937","LOC111122303",NA,NA,NA
"22938","LOC111122304",NA,NA,NA
"22939","LOC111122305",2.6949357754699,0.00151279850046216,0.022250321568878
"22940","LOC111122306",NA,NA,NA
"22941","LOC111122307",NA,NA,NA
"22942","LOC111122308",0.630945643758812,0.274363870633377,0.66914188146497
"22943","LOC111122309",-0.176755702415356,0.615553383694114,0.89257658349843
"22944","LOC111122310",0,1,NA
"22945","LOC111122311",NA,NA,NA
"22946","LOC111122312",0,1,NA
"22947","LOC111122313",1.04187754339343,0.347456080315222,NA
"22948","LOC111122314",-0.656615059845112,0.853790467514374,NA
"22949","LOC111122315",NA,NA,NA
"22950","LOC111122316",-0.170055079171971,0.537604138649409,0.857365616960653
"22951","LOC111122317",NA,NA,NA
"22952","LOC111122318",-0.144384054582824,0.554843452291461,0.862980429877031
"22953","LOC111122319",NA,NA,NA
"22954","LOC111122320",NA,NA,NA
"22955","LOC111122321",0.894299289714761,0.841162980750299,NA
"22956","LOC111122322",NA,NA,NA
"22957","LOC111122323",NA,NA,NA
"22958","LOC111122324",NA,NA,NA
"22959","LOC111122325",-0.084059280311228,0.960868342023318,NA
"22960","LOC111122326",NA,NA,NA
"22961","LOC111122327",0,1,NA
"22962","LOC111122328",0.650080698678555,0.734454093457744,NA
"22963","LOC111122329",0.648257524362865,0.00348817114848789,0.0403679308788904
"22964","LOC111122330",0.949326789244495,0.831549040517327,NA
"22965","LOC111122331",0.0533336300095651,0.925454377116073,0.981228160313302
"22966","LOC111122332",NA,NA,NA
"22967","LOC111122333",NA,NA,NA
"22968","LOC111122334",1.08016162993311,0.00320566243382632,0.0385509302286555
"22969","LOC111122335",0.264163902130184,0.383904296111891,0.770298398874011
"22970","LOC111122336",0.63278055735,0.869693213005984,NA
"22971","LOC111122337",NA,NA,NA
"22972","LOC111122338",NA,NA,NA
"22973","LOC111122339",NA,NA,NA
"22974","LOC111122340",-1.67652852054339,0.0293974043658047,NA
"22975","LOC111122341",NA,NA,NA
"22976","LOC111122342",0.644267687582523,0.470651265045967,NA
"22977","LOC111122343",NA,NA,NA
"22978","LOC111122344",NA,NA,NA
"22979","LOC111122345",NA,NA,NA
"22980","LOC111122346",NA,NA,NA
"22981","LOC111122347",0.384660917057092,0.706088921235827,NA
"22982","LOC111122348",0.51904141477262,0.869712806031359,NA
"22983","LOC111122349",NA,NA,NA
"22984","LOC111122350",0.106394401912022,0.646355589381793,0.89845357254847
"22985","LOC111122351",1.42197797636997,0.661218503658812,NA
"22986","LOC111122352",NA,NA,NA
"22987","LOC111122353",NA,NA,NA
"22988","LOC111122354",-0.317425966133718,0.833094205797346,NA
"22989","LOC111122355",NA,NA,NA
"22990","LOC111122356",NA,NA,NA
"22991","LOC111122357",0,1,NA
"22992","LOC111122358",NA,NA,NA
"22993","LOC111122359",NA,NA,NA
"22994","LOC111122360",-0.0661242856541321,0.953270056019882,NA
"22995","LOC111122361",NA,NA,NA
"22996","LOC111122362",-0.0494770652024085,0.991135730026907,NA
"22997","LOC111122363",0.868846217433522,0.845616552276193,NA
"22998","LOC111122364",-0.478838230034429,0.708277123709505,NA
"22999","LOC111122365",-0.635657384299787,0.374458537153592,0.763364030475646
"23000","LOC111122366",0.326232565825686,0.584579732932989,0.88212067231302
"23001","LOC111122367",NA,NA,NA
"23002","LOC111122368",0.561655887726871,0.113580020046455,0.429897433388268
"23003","LOC111122369",0,1,NA
"23004","LOC111122370",NA,NA,NA
"23005","LOC111122371",0.0398359054349567,0.991372126268839,NA
"23006","LOC111122372",0.428194700030006,0.917693581333937,NA
"23007","LOC111122373",NA,NA,NA
"23008","LOC111122374",0,1,NA
"23009","LOC111122375",NA,NA,NA
"23010","LOC111122376",0.701334628632459,0.875057955232088,NA
"23011","LOC111122377",1.95371453791653,NA,NA
"23012","LOC111122378",NA,NA,NA
"23013","LOC111122379",NA,NA,NA
"23014","LOC111122380",0.868836798947033,0.845618218802717,NA
"23015","LOC111122381",0.918709667631532,0.836894873303202,NA
"23016","LOC111122382",0,1,NA
"23017","LOC111122383",NA,NA,NA
"23018","LOC111122384",NA,NA,NA
"23019","LOC111122385",0.62971218602735,0.887710297523484,NA
"23020","LOC111122386",0,1,NA
"23021","LOC111122387",NA,NA,NA
"23022","LOC111122388",NA,NA,NA
"23023","LOC111122389",-0.713980152859612,0.0685092879591642,0.321494870583529
"23024","LOC111122390",0.0382737368243328,0.957040249025873,NA
"23025","LOC111122391",0.157624229259122,0.971777774420032,NA
"23026","LOC111122392",0,1,NA
"23027","LOC111122393",1.70545958886452,0.514264481186837,NA
"23028","LOC111122394",0,1,NA
"23029","LOC111122395",NA,NA,NA
"23030","LOC111122396",NA,NA,NA
"23031","LOC111122397",0,1,NA
"23032","LOC111122398",0.117082707511577,0.774683846261106,0.935870991457607
"23033","LOC111122399",NA,NA,NA
"23034","LOC111122400",0.0835609316366182,0.841668553162653,0.959524580788701
"23035","LOC111122401",-2.45924973576617,0.0172862684153399,NA
"23036","LOC111122402",NA,NA,NA
"23037","LOC111122403",0.0187768255333561,0.960980295899974,0.988026199730444
"23038","LOC111122404",NA,NA,NA
"23039","LOC111122405",NA,NA,NA
"23040","LOC111122406",0.862414168546638,0.846742790970638,NA
"23041","LOC111122407",0,1,NA
"23042","LOC111122408",NA,NA,NA
"23043","LOC111122409",NA,NA,NA
"23044","LOC111122410",1.75374047717335,0.607496259148037,NA
"23045","LOC111122411",-0.633896239137344,0.537156256590324,NA
"23046","LOC111122412",0,1,NA
"23047","LOC111122413",NA,NA,NA
"23048","LOC111122414",0.346202776158704,0.86719309524288,NA
"23049","LOC111122415",NA,NA,NA
"23050","LOC111122416",1.76010608241063,0.692710214490863,NA
"23051","LOC111122417",NA,NA,NA
"23052","LOC111122418",0.590231688152716,0.887939717136586,NA
"23053","LOC111122419",0,1,NA
"23054","LOC111122420",NA,NA,NA
"23055","LOC111122421",0.396300028027202,0.929157219296286,NA
"23056","LOC111122422",NA,NA,NA
"23057","LOC111122423",-0.13885553865782,0.627354727068587,0.894010598569079
"23058","LOC111122424",NA,NA,NA
"23059","LOC111122425",2.07832755451531,0.640157098121756,NA
"23060","LOC111122426",NA,NA,NA
"23061","LOC111122427",NA,NA,NA
"23062","LOC111122428",-0.639409784433876,0.250658874649226,0.642342037169142
"23063","LOC111122429",-0.637568645055676,0.142805392349221,0.487094190402053
"23064","LOC111122430",-0.299583575987383,0.644149468209367,NA
"23065","LOC111122431",0.918709667631532,0.836894873303202,NA
"23066","LOC111122432",-1.3758292388005,0.199135587413386,0.58162461035811
"23067","LOC111122433",NA,NA,NA
"23068","LOC111122434",NA,NA,NA
"23069","LOC111122435",0.89429803063524,0.841163202389773,NA
"23070","LOC111122436",NA,NA,NA
"23071","LOC111122437",NA,NA,NA
"23072","LOC111122438",NA,NA,NA
"23073","LOC111122439",0.949326789027181,0.831549040555631,NA
"23074","LOC111122440",1.35808048673508,0.206812938907656,NA
"23075","LOC111122441",0,1,NA
"23076","LOC111122442",-0.531881061356279,0.557227454366218,NA
"23077","LOC111122443",-0.285295686404786,0.936763624884592,NA
"23078","LOC111122444",2.51913529469233,0.0760560809081238,NA
"23079","LOC111122445",NA,NA,NA
"23080","LOC111122446",0.249668465010082,0.635332607654799,0.896442616341608
"23081","LOC111122447",NA,NA,NA
"23082","LOC111122448",NA,NA,NA
"23083","LOC111122449",NA,NA,NA
"23084","LOC111122450",NA,NA,NA
"23085","LOC111122451",NA,NA,NA
"23086","LOC111122452",NA,NA,NA
"23087","LOC111122453",NA,NA,NA
"23088","LOC111122454",-0.97618501488605,0.325198504747363,NA
"23089","LOC111122455",NA,NA,NA
"23090","LOC111122456",NA,NA,NA
"23091","LOC111122457",NA,NA,NA
"23092","LOC111122458",-0.618489954892812,0.665699033098521,NA
"23093","LOC111122471",NA,NA,NA
"23094","LOC111122487",NA,NA,NA
"23095","LOC111122490",NA,NA,NA
"23096","LOC111122491",-0.299208813195836,0.706190672672691,0.923964308732718
"23097","LOC111122492",NA,NA,NA
"23098","LOC111122493",-1.67719387022942,0.425721750879599,NA
"23099","LOC111122494",-0.00413313288919168,0.988559519998671,0.996559720086282
"23100","LOC111122495",1.33246936232374,0.0720131735720339,NA
"23101","LOC111122496",NA,NA,NA
"23102","LOC111122497",NA,NA,NA
"23103","LOC111122498",NA,NA,NA
"23104","LOC111122499",NA,NA,NA
"23105","LOC111122500",1.16879525196095,0.686233294654955,NA
"23106","LOC111122501",0,1,NA
"23107","LOC111122502",1.16030684439672,0.679165295125624,NA
"23108","LOC111122503",NA,NA,NA
"23109","LOC111122504",0.862414168546637,0.846742790970638,NA
"23110","LOC111122505",NA,NA,NA
"23111","LOC111122506",NA,NA,NA
"23112","LOC111122507",0.0397727106085229,0.942381548956906,NA
"23113","LOC111122508",NA,NA,NA
"23114","LOC111122509",-1.93817133530935,0.420064502513081,NA
"23115","LOC111122510",NA,NA,NA
"23116","LOC111122511",NA,NA,NA
"23117","LOC111122512",1.35479356722516,0.76025641529834,NA
"23118","LOC111122513",NA,NA,NA
"23119","LOC111122514",NA,NA,NA
"23120","LOC111122515",NA,NA,NA
"23121","LOC111122516",-0.0959929825904977,0.817382963255379,0.950435503894432
"23122","LOC111122517",NA,NA,NA
"23123","LOC111122518",0,1,NA
"23124","LOC111122519",-0.624110398672998,0.621694293037147,0.894010598569079
"23125","LOC111122520",0,1,NA
"23126","LOC111122521",NA,NA,NA
"23127","LOC111122522",NA,NA,NA
"23128","LOC111122523",0.862414168648479,0.84674279095257,NA
"23129","LOC111122524",0.918709667697412,0.836894873291577,NA
"23130","LOC111122525",0,1,NA
"23131","LOC111122526",0,1,NA
"23132","LOC111122527",-0.30332550851296,0.84477907346124,NA
"23133","LOC111122528",NA,NA,NA
"23134","LOC111122529",-0.556356536840132,0.474360123513294,0.829237647676158
"23135","LOC111122530",NA,NA,NA
"23136","LOC111122531",0,1,NA
"23137","LOC111122532",NA,NA,NA
"23138","LOC111122533",-0.0069633516294311,0.998752532063944,NA
"23139","LOC111122534",NA,NA,NA
"23140","LOC111122535",0.312457897591986,0.799678032248103,NA
"23141","LOC111122536",NA,NA,NA
"23142","LOC111122537",NA,NA,NA
"23143","LOC111122538",NA,NA,NA
"23144","LOC111122539",0.217512655548714,0.603854854610611,0.886665268930757
"23145","LOC111122540",0.244941211633898,0.89317415071494,NA
"23146","LOC111122541",NA,NA,NA
"23147","LOC111122542",2.56271009901262,0.563490956332636,NA
"23148","LOC111122543",0,1,NA
"23149","LOC111122544",0.918709667631532,0.836894873303202,NA
"23150","LOC111122545",NA,NA,NA
"23151","LOC111122546",NA,NA,NA
"23152","LOC111122547",NA,NA,NA
"23153","LOC111122548",NA,NA,NA
"23154","LOC111122549",0.334741775061642,0.385550710100019,0.770298398874011
"23155","LOC111122550",-1.46667695483383,0.136372720085815,NA
"23156","LOC111122551",0.745085719573415,0.0872762740238855,0.375768083542918
"23157","LOC111122552",NA,NA,NA
"23158","LOC111122553",NA,NA,NA
"23159","LOC111122554",NA,NA,NA
"23160","LOC111122555",NA,NA,NA
"23161","LOC111122556",NA,NA,NA
"23162","LOC111122557",NA,NA,NA
"23163","LOC111122558",NA,NA,NA
"23164","LOC111122559",NA,NA,NA
"23165","LOC111122560",6.57012055723889,NA,NA
"23166","LOC111122561",0.868567949613226,0.837962472846343,NA
"23167","LOC111122562",0,1,NA
"23168","LOC111122563",0,1,NA
"23169","LOC111122564",NA,NA,NA
"23170","LOC111122565",NA,NA,NA
"23171","LOC111122566",0.491462210718185,0.532132214918507,NA
"23172","LOC111122567",NA,NA,NA
"23173","LOC111122568",NA,NA,NA
"23174","LOC111122569",NA,NA,NA
"23175","LOC111122570",0.163963749395959,0.923878612140284,NA
"23176","LOC111122571",NA,NA,NA
"23177","LOC111122572",NA,NA,NA
"23178","LOC111122573",NA,NA,NA
"23179","LOC111122574",0.571984621331876,0.897932566870821,NA
"23180","LOC111122575",NA,NA,NA
"23181","LOC111122576",NA,NA,NA
"23182","LOC111122577",0.114576336564938,0.910134035499298,NA
"23183","LOC111122578",1.47180431999955,0.226053359580963,NA
"23184","LOC111122579",1.84115576479546,0.679178496519111,NA
"23185","LOC111122580",NA,NA,NA
"23186","LOC111122581",-0.66057750735815,0.31442603274597,NA
"23187","LOC111122582",0.632215157450284,0.465679161136818,NA
"23188","LOC111122583",NA,NA,NA
"23189","LOC111122584",NA,NA,NA
"23190","LOC111122585",-0.611367173248803,0.890687561436902,NA
"23191","LOC111122586",1.2834349069786,0.687833227737571,NA
"23192","LOC111122587",-0.22915168486845,0.740323019803896,0.927095941657279
"23193","LOC111122588",0.163760626185612,0.906975790649918,NA
"23194","LOC111122589",NA,NA,NA
"23195","LOC111122590",NA,NA,NA
"23196","LOC111122591",NA,NA,NA
"23197","LOC111122592",NA,NA,NA
"23198","LOC111122593",NA,NA,NA
"23199","LOC111122594",NA,NA,NA
"23200","LOC111122595",NA,NA,NA
"23201","LOC111122596",NA,NA,NA
"23202","LOC111122597",0,1,NA
"23203","LOC111122598",NA,NA,NA
"23204","LOC111122599",0,1,NA
"23205","LOC111122600",NA,NA,NA
"23206","LOC111122601",NA,NA,NA
"23207","LOC111122602",0.485487181043057,0.74061623693756,NA
"23208","LOC111122603",0.0193172477862098,0.922337894474975,0.98073920220374
"23209","LOC111122604",1.06942468391621,0.000400048847528903,0.00755781939103096
"23210","LOC111122605",0.894299289714761,0.841162980750299,NA
"23211","LOC111122606",NA,NA,NA
"23212","LOC111122607",NA,NA,NA
"23213","LOC111122608",NA,NA,NA
"23214","LOC111122609",NA,NA,NA
"23215","LOC111122610",NA,NA,NA
"23216","LOC111122611",NA,NA,NA
"23217","LOC111122612",NA,NA,NA
"23218","LOC111122613",NA,NA,NA
"23219","LOC111122614",0.70133462876398,0.875057955208703,NA
"23220","LOC111122615",NA,NA,NA
"23221","LOC111122616",-0.951556400124949,0.830485558861394,NA
"23222","LOC111122617",NA,NA,NA
"23223","LOC111122618",NA,NA,NA
"23224","LOC111122619",NA,NA,NA
"23225","LOC111122620",1.68515940721701,0.0659956524082757,0.316475869262005
"23226","LOC111122621",1.76010694881002,0.692710069336737,NA
"23227","LOC111122622",NA,NA,NA
"23228","LOC111122623",-0.361631145583015,0.724092357803297,0.924928935108062
"23229","LOC111122624",NA,NA,NA
"23230","LOC111122625",0.133186804988929,0.945866737027571,NA
"23231","LOC111122626",NA,NA,NA
"23232","LOC111122627",NA,NA,NA
"23233","LOC111122628",NA,NA,NA
"23234","LOC111122629",-0.310405069892702,0.734161596344208,NA
"23235","LOC111122630",NA,NA,NA
"23236","LOC111122631",0.772832659215821,0.453148864545787,0.814098861162334
"23237","LOC111122632",-0.269607259488529,0.815141383521136,NA
"23238","LOC111122633",NA,NA,NA
"23239","LOC111122634",NA,NA,NA
"23240","LOC111122635",NA,NA,NA
"23241","LOC111122636",0.33769473795723,0.356421524812459,0.749973856578496
"23242","LOC111122637",NA,NA,NA
"23243","LOC111122638",NA,NA,NA
"23244","LOC111122639",0.717049834592162,0.39458273645373,NA
"23245","LOC111122640",NA,NA,NA
"23246","LOC111122641",0.686972266387479,0.294070024922401,NA
"23247","LOC111122642",-0.882788082780043,0.378491513868209,NA
"23248","LOC111122643",NA,NA,NA
"23249","LOC111122644",0,1,NA
"23250","LOC111122645",0.221159089699138,0.577688506295865,0.877049244896191
"23251","LOC111122646",NA,NA,NA
"23252","LOC111122647",0.503236021903172,0.889604823293378,NA
"23253","LOC111122648",0.137853149688497,0.918042728165022,NA
"23254","LOC111122649",-0.55038199828004,0.0222107942591514,0.153791328969764
"23255","LOC111122650",0.862414168546637,0.846742790970638,NA
"23256","LOC111122651",-0.115099167245711,0.849770577454954,0.961422097083178
"23257","LOC111122652",1.03446547870909,0.816094717515082,NA
"23258","LOC111122653",0,1,NA
"23259","LOC111122654",0,1,NA
"23260","LOC111122655",0.862414081704032,0.846742806725618,NA
"23261","LOC111122656",0.599642016155626,0.815377291655564,NA
"23262","LOC111122657",NA,NA,NA
"23263","LOC111122658",NA,NA,NA
"23264","LOC111122659",-0.134309826342645,0.975936422928387,NA
"23265","LOC111122660",NA,NA,NA
"23266","LOC111122661",NA,NA,NA
"23267","LOC111122662",NA,NA,NA
"23268","LOC111122663",0,1,NA
"23269","LOC111122664",0.314545529928973,0.826815977510861,NA
"23270","LOC111122665",0,1,NA
"23271","LOC111122666",0.573851912754972,0.0635504090413268,0.311567609427445
"23272","LOC111122667",0.609306469700249,0.862161585183888,NA
"23273","LOC111122668",NA,NA,NA
"23274","LOC111122669",0.246590652470456,0.749925512487547,NA
"23275","LOC111122670",0.00398919143483947,0.999159465797557,NA
"23276","LOC111122671",0,1,NA
"23277","LOC111122672",NA,NA,NA
"23278","LOC111122673",NA,NA,NA
"23279","LOC111122674",0.0422955503727937,0.939588087801718,0.981228160313302
"23280","LOC111122675",NA,NA,NA
"23281","LOC111122676",NA,NA,NA
"23282","LOC111122677",NA,NA,NA
"23283","LOC111122678",-0.652998097653663,0.523280585566042,NA
"23284","LOC111122679",1.76010608234914,0.692710214501236,NA
"23285","LOC111122680",0,1,NA
"23286","LOC111122681",NA,NA,NA
"23287","LOC111122682",-0.227565831640017,0.668092059624611,0.909111300010764
"23288","LOC111122683",NA,NA,NA
"23289","LOC111122684",NA,NA,NA
"23290","LOC111122685",NA,NA,NA
"23291","LOC111122686",0.82625544280235,0.852475067035586,NA
"23292","LOC111122687",NA,NA,NA
"23293","LOC111122688",-0.657945696490821,0.499809578471534,NA
"23294","LOC111122689",-0.127570205071026,0.645278992404003,0.89837614137898
"23295","LOC111122690",NA,NA,NA
"23296","LOC111122691",NA,NA,NA
"23297","LOC111122692",NA,NA,NA
"23298","LOC111122693",NA,NA,NA
"23299","LOC111122694",NA,NA,NA
"23300","LOC111122695",NA,NA,NA
"23301","LOC111122696",NA,NA,NA
"23302","LOC111122697",-0.0876066754935168,0.494002020419608,0.837281846674069
"23303","LOC111122698",0,1,NA
"23304","LOC111122699",0.609799559464307,0.89123401890138,NA
"23305","LOC111122700",2.00632861495849,0.143508429092355,NA
"23306","LOC111122701",0,1,NA
"23307","LOC111122702",3.77348167970534,0.39353715667407,NA
"23308","LOC111122703",-0.419076917511362,0.285886352666825,0.680999936814507
"23309","LOC111122704",-0.794370420130796,0.456471127089129,NA
"23310","LOC111122705",2.89404383693609,0.0485017602907122,NA
"23311","LOC111122706",-0.163674707026509,0.944465580989059,NA
"23312","LOC111122707",0.165812498736794,0.851537739511014,NA
"23313","LOC111122708",NA,NA,NA
"23314","LOC111122709",NA,NA,NA
"23315","LOC111122710",NA,NA,NA
"23316","LOC111122711",1.84023300753543,0.668671436078823,NA
"23317","LOC111122712",-0.210336161733975,0.850224041151991,NA
"23318","LOC111122713",0.534285758622587,0.840455971294447,NA
"23319","LOC111122714",NA,NA,NA
"23320","LOC111122715",NA,NA,NA
"23321","LOC111122716",NA,NA,NA
"23322","LOC111122717",0.179500834051834,0.900574284382585,NA
"23323","LOC111122718",1.73239399028588,0.422292450314614,NA
"23324","LOC111122719",1.08848006333579,0.677899277214432,NA
