"","x"
"LOC111120148",1.84115631765955
"LOC111121949",1.84115631765955
"LOC111123799",1.84115631765955
"LOC111124242",1.84115631765955
"LOC111125078",1.84115631765955
"LOC111125748",1.84115631765955
"LOC111125759",1.84115631765955
"LOC111125781",1.84115631765955
"LOC111126195",1.84115631765955
"LOC111126722",1.84115631765955
"LOC111127222",1.84115631765955
"LOC111129155",1.84115631765955
"LOC111129450",1.84115631765955
"LOC111129776",1.84115631765955
"LOC111130262",1.84115631765955
"LOC111130781",1.84115631765955
"LOC111130985",1.84115631765955
"LOC111131168",1.84115631765955
"LOC111131634",1.84115631765955
"LOC111131739",1.84115631765955
"LOC111131865",1.84115631765955
"LOC111133747",1.84115631765955
"LOC111134342",1.84115631765955
"LOC111136111",1.84115631765955
"LOC111136406",1.84115631765955
"LOC111137452",1.84115631765955
"LOC111138251",1.84115631765955
"LOC111122579",1.84115576479546
"LOC111136544",1.84115576464862
"LOC111109575",1.84115576463064
"LOC111129966",1.84115576461251
"LOC111129408",1.8411557645815
"LOC111106483",1.84115576451255
"LOC111115715",1.84115576451255
"LOC111123117",1.84115576451255
"LOC111132952",1.84115576451255
"LOC111137811",1.84115576451255
"LOC111120215",1.84115576450735
"LOC111111860",1.84115576450425
"LOC111102563",1.84115576444731
"LOC111106811",1.84115576444731
"LOC111114061",1.84115576444731
"LOC111115069",1.84115576444731
"LOC111118627",1.84115576444731
"LOC111119757",1.84115576444731
"LOC111119921",1.84115576444731
"LOC111124133",1.84115576444731
"LOC111130002",1.84115576444731
"LOC111130172",1.84115576444731
"LOC111132447",1.84115576444731
"LOC111132576",1.84115576444731
"LOC111135885",1.84115576444731
"LOC111136511",1.84115576444731
"LOC111099172",1.84115576438709
"LOC111100650",1.84115576438709
"LOC111106269",1.84115576438709
"LOC111109408",1.84115576438709
"LOC111109475",1.84115576438709
"LOC111109788",1.84115576438709
"LOC111109972",1.84115576438709
"LOC111110009",1.84115576438709
"LOC111110106",1.84115576438709
"LOC111110128",1.84115576438709
"LOC111111770",1.84115576438709
"LOC111114523",1.84115576438709
"LOC111115966",1.84115576438709
"LOC111118994",1.84115576438709
"LOC111119783",1.84115576438709
"LOC111119983",1.84115576438709
"LOC111120161",1.84115576438709
"LOC111121327",1.84115576438709
"LOC111123968",1.84115576438709
"LOC111125087",1.84115576438709
"LOC111129500",1.84115576438709
"LOC111130107",1.84115576438709
"LOC111132571",1.84115576438709
"LOC111133440",1.84115576438709
"LOC111135836",1.84115576438709
"LOC111135869",1.84115576438709
"LOC111110052",1.84113567812349
"LOC111100112",1.8408538594571
"LOC111122711",1.84023300753543
"LOC111115785",1.84019105354633
"LOC111130193",1.83982133517134
"LOC111134802",1.8395505074759
"LOC111117452",1.8395338107522
"LOC111130415",1.83937226896965
"LOC111135453",1.83888602957534
"LOC111134762",1.83852208824117
"LOC111128761",1.83845819802004
"LOC111102800",1.83829735206094
"LOC111113568",1.83778874717177
"LOC111125909",1.83721888238417
"LOC111125338",1.83645386527389
"LOC111123065",1.8362956912104
"LOC111123425",1.8362835493746
"LOC111108506",1.83580342544278
"LOC111119512",1.8351466150173
"LOC111124630",1.83504676106935
"LOC111101117",1.83503388543193
"LOC111136307",1.83450738178033
"LOC111125546",1.83424432811153
"LOC111110222",1.83410488546165
"LOC111121938",1.83372610026718
"LOC111126090",1.83322953366836
"LOC111127555",1.83252890761762
"LOC111121736",1.83237725292209
"LOC111123200",1.83226734475024
"LOC111102852",1.83131689579243
"LOC111113388",1.83019751329011
"LOC111126888",1.82979221344729
"LOC111109391",1.82921952418411
"LOC111132879",1.82866535892377
"LOC111123583",1.82817348627308
"LOC111134888",1.82748710779142
"LOC111103840",1.82697629122807
"LOC111114287",1.82525766360631
"LOC111112696",1.82498668155262
"LOC111109564",1.82483892411281
"LOC111108340",1.82430806395366
"LOC111103339",1.82420356786618
"LOC111107159",1.82188801643921
"LOC111119795",1.82184157634774
"LOC111117675",1.82084003299097
"LOC111135518",1.82031683421134
"LOC111119852",1.8189095495821
"LOC111125534",1.8175014649277
"LOC111124977",1.81619928774961
"LOC111101822",1.81385640632813
"LOC111116677",1.80838293543643
"LOC111113152",1.80815403050679
"LOC111119297",1.80797863550528
"LOC111132084",1.80739767803385
"LOC111101206",1.806050774905
"LOC111114062",1.80543261817839
"LOC111130945",1.80489862357634
"LOC111127549",1.80436970048345
"LOC111099181",1.80375936681246
"LOC111107859",1.80375707522302
"LOC111127401",1.80375707517841
"LOC111108648",1.80375634825791
"LOC111119553",1.80354523546187
"LOC111130478",1.80173465608855
"LOC111121057",1.80133814004413
"LOC111130221",1.80057734143674
"LOC111099512",1.80057065154663
"LOC111104122",1.80057065154663
"LOC111107840",1.80057065144022
"LOC111103235",1.8005706512492
"LOC111115555",1.8005706512492
"LOC111121478",1.8005706512492
"LOC111134121",1.8005706512492
"LOC111109342",1.8005706511984
"LOC111111429",1.8005706511984
"LOC111118888",1.8005706511984
"LOC111119091",1.8005706511984
"LOC111129988",1.8005706511984
"LOC111132120",1.8005706511984
"LOC111130690",1.80002676743423
"LOC111119110",1.79995130967047
"LOC111136776",1.79940936008186
"LOC111121161",1.79927326500842
"LOC111128277",1.79922305180325
"LOC111130828",1.79894979230885
"LOC111132343",1.79761412899055
"LOC111112607",1.79733359306171
"LOC111129631",1.79623416774824
"LOC111136736",1.79605519174063
"LOC111136725",1.79600678720771
"LOC111107223",1.79552279828495
"LOC111110630",1.79547586484967
"LOC111103479",1.79471318140147
"LOC111106217",1.79468839332646
"LOC111104643",1.79396293873807
"LOC111122079",1.79380634083312
"LOC111137707",1.79379945230074
"LOC111131545",1.79353895132187
"LOC111120864",1.79241777807316
"LOC111111310",1.79191056819503
"LOC111108163",1.79125522631617
"LOC111134405",1.79104383552203
"LOC111108741",1.79070901499736
"LOC111105591",1.78963234868316
"LOC111108451",1.78909590791862
"LOC111099115",1.78858640472996
"LOC111102642",1.78829791227918
"LOC111111366",1.78821385597305
"LOC111138462",1.78739309453963
"LOC111100667",1.78710611488802
"LOC111132080",1.78675136978737
"LOC111130196",1.78664761923819
"LOC111114518",1.78495102471518
"LOC111133030",1.78443534351006
"LOC111099870",1.78441101329918
"LOC111128115",1.78272548410471
"LOC111114716",1.78225777319241
"LOC111132081",1.78136402689182
"LOC111099830",1.78136198225908
"LOC111125956",1.780319851128
"LOC111134372",1.77949856552378
"LOC111129300",1.77768636368801
"LOC111133467",1.77731178650021
"LOC111124897",1.77700132151515
"LOC111107272",1.77671655374177
"LOC111112387",1.77651609591151
"LOC111104535",1.77570093697806
"LOC111105728",1.7752954303946
"LOC111112920",1.77474912402383
"LOC111114437",1.77418071233951
"LOC111134716",1.77411992157381
"LOC111132496",1.77353783697487
"LOC111133260",1.77346009972853
"LOC111136782",1.77050389528904
"LOC111109107",1.76995352999635
"LOC111124033",1.76995352989365
"LOC111132944",1.76995352989365
"LOC111133922",1.76995352989365
"LOC111107426",1.76915449628098
"LOC111120537",1.76874664931867
"LOC111105010",1.76843702297932
"LOC111125732",1.76553368276548
"LOC111117672",1.76500204248676
"LOC111131074",1.76486284580898
"LOC111126930",1.76410135305071
"LOC111135606",1.76404359688541
"LOC111114325",1.76331068969712
"LOC111114467",1.76263447574825
"LOC111109482",1.76196104725529
"LOC111106645",1.76161349434865
"LOC111104249",1.76151106697062
"LOC111135300",1.76012721838274
"LOC111127522",1.76011560385889
"LOC111107619",1.76011102504578
"LOC111102609",1.76011102487219
"LOC111122002",1.7601074180863
"LOC111123895",1.76010741805845
"LOC111121595",1.76010694902398
"LOC111102362",1.76010694881002
"LOC111103240",1.76010694881002
"LOC111110591",1.76010694881002
"LOC111110661",1.76010694881002
"LOC111110886",1.76010694881002
"LOC111114462",1.76010694881002
"LOC111118340",1.76010694881002
"LOC111121542",1.76010694881002
"LOC111122621",1.76010694881002
"LOC111123828",1.76010694881002
"LOC111124763",1.76010694881002
"LOC111126315",1.76010694881002
"LOC111126530",1.76010694881002
"LOC111127909",1.76010694881002
"LOC111129138",1.76010694881002
"LOC111130147",1.76010694881002
"LOC111130318",1.76010694881002
"LOC111130349",1.76010694881002
"LOC111130563",1.76010694881002
"LOC111131642",1.76010694881002
"LOC111131864",1.76010694881002
"LOC111132905",1.76010694881002
"LOC111133796",1.76010694881002
"LOC111134715",1.76010694881002
"LOC111135056",1.76010694881002
"LOC111136029",1.76010694881002
"LOC111136363",1.76010694881002
"LOC111137331",1.76010694881002
"LOC111099223",1.76010694874673
"LOC111100171",1.76010694874673
"LOC111101432",1.76010694874673
"LOC111101767",1.76010694874673
"LOC111102717",1.76010694874673
"LOC111104760",1.76010694874673
"LOC111105172",1.76010694874673
"LOC111105906",1.76010694874673
"LOC111106230",1.76010694874673
"LOC111106871",1.76010694874673
"LOC111107447",1.76010694874673
"LOC111107611",1.76010694874673
"LOC111108286",1.76010694874673
"LOC111110053",1.76010694874673
"LOC111110939",1.76010694874673
"LOC111110974",1.76010694874673
"LOC111111741",1.76010694874673
"LOC111111997",1.76010694874673
"LOC111112766",1.76010694874673
"LOC111113564",1.76010694874673
"LOC111113691",1.76010694874673
"LOC111114277",1.76010694874673
"LOC111114312",1.76010694874673
"LOC111114868",1.76010694874673
"LOC111116818",1.76010694874673
"LOC111117373",1.76010694874673
"LOC111117792",1.76010694874673
"LOC111118098",1.76010694874673
"LOC111119416",1.76010694874673
"LOC111119763",1.76010694874673
"LOC111120237",1.76010694874673
"LOC111120727",1.76010694874673
"LOC111120924",1.76010694874673
"LOC111121749",1.76010694874673
"LOC111121831",1.76010694874673
"LOC111121931",1.76010694874673
"LOC111122117",1.76010694874673
"LOC111122869",1.76010694874673
"LOC111123419",1.76010694874673
"LOC111124302",1.76010694874673
"LOC111125640",1.76010694874673
"LOC111125873",1.76010694874673
"LOC111126513",1.76010694874673
"LOC111126610",1.76010694874673
"LOC111126704",1.76010694874673
"LOC111127158",1.76010694874673
"LOC111127183",1.76010694874673
"LOC111127493",1.76010694874673
"LOC111128774",1.76010694874673
"LOC111129235",1.76010694874673
"LOC111131726",1.76010694874673
"LOC111132244",1.76010694874673
"LOC111132593",1.76010694874673
"LOC111132710",1.76010694874673
"LOC111132719",1.76010694874673
"LOC111132840",1.76010694874673
"LOC111134207",1.76010694874673
"LOC111134369",1.76010694874673
"LOC111135107",1.76010694874673
"LOC111135691",1.76010694874673
"LOC111136337",1.76010694874673
"LOC111136601",1.76010694874673
"LOC111136618",1.76010694874673
"LOC111136721",1.76010694874673
"LOC111137097",1.76010694874673
"LOC111137373",1.76010694874673
"LOC111138065",1.76010694874673
"LOC111138518",1.76010694874673
"Trnaa-agc_12",1.76010694874673
"LOC111129790",1.76010608310709
"LOC111120715",1.76010608269163
"LOC111114081",1.76010608267126
"LOC111122723",1.76010608241261
"LOC111122416",1.76010608241063
"LOC111132193",1.76010608239963
"LOC111113379",1.76010608239105
"LOC111135871",1.76010608239105
"LOC111138395",1.76010608235271
"LOC111122679",1.76010608234914
"LOC111135811",1.7601060822962
"LOC111116654",1.76010608227032
"LOC111133660",1.76010608225756
"LOC111121585",1.76010608222865
"LOC111133158",1.76010608222753
"LOC111115904",1.76010608220089
"LOC111103226",1.76010608219644
"LOC111129481",1.76010608219419
"LOC111110500",1.76010608218378
"LOC111117660",1.76010608218138
"LOC111136715",1.76010608217982
"LOC111133837",1.76010608217203
"LOC111121212",1.76010608213928
"LOC111126871",1.76010608213928
"LOC111128939",1.76010608213928
"LOC111135469",1.76010608213446
"LOC111106549",1.76010608213381
"LOC111117251",1.76010608213381
"LOC111101171",1.76010608207071
"LOC111117571",1.76010608207071
"LOC111118318",1.76010608207071
"LOC111121613",1.76010608207071
"LOC111129720",1.76010608207071
"LOC111110846",1.7601060820707
"LOC111118035",1.7601060820707
"LOC111120004",1.7601060820707
"LOC111132253",1.7601060820707
"LOC111127310",1.76002851471723
"LOC111123621",1.75952248190766
"LOC111125735",1.75932358807071
"LOC111108449",1.75887096449413
"LOC111128660",1.75815877656355
"LOC111133575",1.75787195934248
"LOC111111654",1.75784997473864
"LOC111123475",1.75773660949379
"LOC111138459",1.75761524654966
"LOC111113260",1.75755868897696
"LOC111099203",1.75722683482523
"LOC111126082",1.75720289226254
"LOC111137190",1.75604379974522
"LOC111117423",1.75601600978456
"LOC111123383",1.75592068915623
"LOC111106341",1.75576905638778
"LOC111120519",1.75523679688617
"LOC111126768",1.75507665858391
"LOC111099608",1.75498190162945
"LOC111117391",1.75441389505084
"LOC111119596",1.75421840531029
"LOC111114240",1.75415872610802
"LOC111122410",1.75374047717335
"LOC111105907",1.75353686764557
"LOC111103811",1.7530210535759
"LOC111099826",1.75294757011838
"LOC111113407",1.75210999217011
"LOC111106506",1.75166494972086
"LOC111101414",1.75157245533218
"LOC111103819",1.75110013039526
"LOC111123471",1.75096976163747
"LOC111119949",1.750644348707
"LOC111115720",1.74873197067468
"LOC111115980",1.74655856329729
"LOC111127122",1.746478327215
"LOC111135253",1.7462308376051
"LOC111132883",1.74597913731573
"LOC111110529",1.74554315207631
"LOC111103867",1.74554315202453
"LOC111109999",1.74554315197276
"LOC111117000",1.74554315197276
"LOC111124644",1.74554315197276
"LOC111118009",1.74329179432557
"LOC111104489",1.74229180224067
"LOC111126535",1.74185918430493
"LOC111126661",1.74151914707834
"LOC111120617",1.74135380176904
"LOC111124335",1.74094595746559
"LOC111101543",1.74075978498113
"LOC111108694",1.74028356683232
"LOC111103928",1.74027884852594
"LOC111123854",1.73965412373691
"LOC111099064",1.73918771575126
"LOC111135592",1.73869095900361
"LOC111101300",1.7379473942639
"LOC111116473",1.73776551483835
"LOC111106142",1.7369780779489
"LOC111120793",1.73562489867737
"LOC111136153",1.73555081181136
"LOC111126917",1.73542163296753
"LOC111113394",1.73310224714383
"LOC111134527",1.732879950999
"LOC111122718",1.73239399028588
"LOC111108552",1.73206429889768
"LOC111104286",1.73128971191765
"LOC111112476",1.73114708563665
"LOC111134768",1.73109917917297
"LOC111118959",1.72996325225507
"LOC111136079",1.72654413218674
"LOC111115718",1.7263951182722
"LOC111136502",1.72637416271827
"LOC111128832",1.72606054975075
"LOC111110988",1.72592267388372
"LOC111120653",1.72559905637281
"LOC111103813",1.724406742257
"LOC111127316",1.72435567114153
"LOC111135552",1.72387578011872
"LOC111127980",1.72304276674263
"LOC111112030",1.72093989010913
"LOC111114878",1.72057376031168
"LOC111112382",1.72008066915642
"LOC111099983",1.71875190956157
"LOC111117778",1.71840017612549
"LOC111121847",1.71697807961923
"LOC111111718",1.71585252311289
"LOC111135268",1.71514116460221
"LOC111116815",1.71365895024644
"LOC111103943",1.71365895021005
"LOC111107826",1.71365895021005
"LOC111116738",1.71365895021005
"LOC111126424",1.71365895021005
"LOC111103421",1.71364705812286
"LOC111121044",1.7133988502651
"LOC111138514",1.71336216853919
"LOC111122282",1.71315615702775
"LOC111127656",1.71220755941674
"LOC111100872",1.71201134763958
"LOC111128770",1.71175053858945
"LOC111136454",1.71127734020818
"LOC111101008",1.7103690952252
"LOC111137006",1.70927113670621
"LOC111112726",1.70860134179317
"LOC111136515",1.70829474322164
"LOC111119012",1.70705136737614
"LOC111122393",1.70545958886452
"LOC111102654",1.7051903280345
"LOC111127975",1.70417781926345
"LOC111137106",1.70411715787884
"LOC111136526",1.70394864013915
"LOC111125844",1.70304940769411
"LOC111129590",1.70303637845307
"LOC111104116",1.70235101125218
"LOC111132924",1.69999561986797
"LOC111123698",1.69923022341114
"LOC111130538",1.69917775838984
"LOC111135721",1.69909651989349
"LOC111106944",1.69783928785779
"LOC111119917",1.69668177569633
"LOC111116794",1.69576072421387
"LOC111113332",1.6943586765877
"LOC111118658",1.69245590313411
"LOC111125799",1.69171992897203
"LOC111134753",1.69049403738107
"LOC111136220",1.68953948020426
"LOC111129594",1.68903011906049
"LOC111114803",1.68893885746453
"LOC111110104",1.68887446602216
"LOC111129975",1.68850778516679
"LOC111133237",1.68780897850861
"LOC111101720",1.68749258424485
"LOC111124551",1.68741380903636
"LOC111112484",1.6869569294675
"LOC111134109",1.68592619358843
"LOC111117607",1.68568044417695
"LOC111122620",1.68515940721701
"LOC111100273",1.68451253412643
"LOC111123306",1.68397723872944
"LOC111128405",1.68331603549384
"LOC111100580",1.68290507788384
"LOC111127297",1.68177387389378
"LOC111109040",1.68131667197566
"LOC111127289",1.67994167654975
"LOC111125632",1.67907197813568
"LOC111112365",1.67870454513815
"LOC111099850",1.67824776176882
"LOC111111104",1.67771658284391
"LOC111135878",1.67710931443471
"LOC111135287",1.67674204225473
"LOC111102874",1.67616010897392
"LOC111110850",1.67498302848032
"LOC111111782",1.67429715752476
"LOC111135842",1.67427062103503
"LOC111125641",1.67422230512857
"LOC111129125",1.6737993526194
"LOC111112636",1.67156330003102
"LOC111129883",1.67118776692823
"LOC111118315",1.67010383344438
"LOC111106737",1.66966907573056
"LOC111134995",1.66732855210093
"LOC111135354",1.6670839114657
"LOC111119781",1.66655321241877
"LOC111102778",1.6659783301998
"LOC111118748",1.66466691845766
"LOC111104197",1.66168031619802
"LOC111101600",1.65957544186913
"LOC111112622",1.65916359679951
"LOC111108719",1.65896442071737
"LOC111125404",1.6581446372135
"LOC111125418",1.65771435573358
"LOC111119478",1.65700109617883
"LOC111117379",1.65697662112419
"LOC111122038",1.6545035950359
"LOC111100544",1.65423806504792
"LOC111120680",1.65423806504792
"LOC111121413",1.64866908821686
"LOC111132038",1.6478225548721
"LOC111116860",1.64757783568852
"LOC111118241",1.64755264916866
"LOC111132812",1.64707389649242
"LOC111132279",1.64694550295796
"LOC111099060",1.64468998593168
"LOC111121315",1.6428767414313
"LOC111124129",1.6424046909613
"LOC111127215",1.64216588005126
"LOC111105846",1.64202357165922
"LOC111109198",1.64162950892138
"LOC111126825",1.6398069645894
"LOC111111949",1.63907161662743
"LOC111113290",1.63861976569089
"LOC111138475",1.63854908964098
"LOC111135764",1.63818597822155
"LOC111107204",1.6378735610686
"LOC111126969",1.63677697936255
"LOC111125297",1.6367425363133
"LOC111132838",1.63625859322587
"LOC111129902",1.63625486242358
"LOC111129926",1.63496000458069
"LOC111123870",1.63477483942311
"LOC111114887",1.63427687477993
"LOC111101954",1.634040699229
"LOC111131178",1.63349701570336
"LOC111104817",1.63317513603253
"LOC111101902",1.63261128589974
"LOC111101069",1.63198989778204
"LOC111108420",1.63166650226604
"LOC111134879",1.63115745936447
"LOC111121584",1.63115383161124
"LOC111137527",1.6300626934075
"LOC111123204",1.62890044756003
"LOC111107622",1.62888043314776
"LOC111122808",1.62713589787235
"LOC111100311",1.62701520165477
"LOC111108567",1.62499479750821
"LOC111105462",1.62376771129944
"LOC111105472",1.62340911648783
"LOC111130677",1.6230843976772
"LOC111131693",1.62264419927124
"LOC111120526",1.62235270036547
"LOC111104518",1.62102530646738
"LOC111116979",1.62068622704606
"LOC111137001",1.61980744048342
"LOC111120496",1.61894041940706
"LOC111108505",1.61878973912404
"LOC111103804",1.61870384921413
"LOC111135305",1.61842183084261
"LOC111103313",1.61806414921122
"LOC111121257",1.61712293442087
"LOC111130340",1.61672148995637
"LOC111110195",1.61473448215309
"LOC111108776",1.61337120448067
"LOC111132824",1.61085112712295
"LOC111130470",1.61039537776069
"LOC111131258",1.6102260261725
"LOC111135692",1.60536074079731
"LOC111121663",1.60467150080213
"LOC111116692",1.60427848242843
"LOC111104288",1.6015309019089
"LOC111133676",1.60110204248566
"LOC111122209",1.60021990168442
"LOC111114948",1.59980627549352
"LOC111133850",1.59585574850651
"LOC111102822",1.5953938197897
"LOC111137363",1.59381623026075
"LOC111122819",1.59367157434063
"LOC111133170",1.5929854015828
"LOC111134733",1.59246507514108
"LOC111120381",1.5923814559859
"LOC111109995",1.59188249566911
"LOC111102378",1.59133377392714
"LOC111136396",1.59131980588989
"LOC111100199",1.59091259095755
"LOC111107702",1.59003870682296
"LOC111123344",1.58919973757135
"LOC111126560",1.58909035657154
"LOC111135274",1.58885376602126
"LOC111119074",1.58711899968661
"LOC111107357",1.58651365745267
"LOC111125978",1.58643006764373
"LOC111104145",1.58592040203724
"LOC111109796",1.58496808890782
"LOC111103866",1.58463910346706
"LOC111103377",1.58453027612162
"LOC111124816",1.5836639042727
"LOC111137521",1.582864964358
"LOC111103236",1.5826579957131
"LOC111101711",1.58216705953609
"LOC111118652",1.58140263437817
"LOC111126311",1.58113717962037
"LOC111136905",1.58068388894166
"LOC111110475",1.58026591471259
"LOC111125310",1.57924411480586
"LOC111136595",1.57813839398809
"LOC111123230",1.57582907122632
"LOC111114300",1.57569447956007
"LOC111121137",1.5745784803306
"LOC111103988",1.57415815009269
"LOC111112008",1.57411642005846
"LOC111128329",1.57279835064236
"LOC111119572",1.57183442302544
"LOC111108914",1.57164870001134
"LOC111111899",1.56891788171902
"LOC111122122",1.56793710501757
"LOC111128132",1.56701123053818
"LOC111109677",1.56558922289453
"LOC111129266",1.5635906996494
"LOC111118619",1.56339886125852
"LOC111125568",1.56339886125345
"LOC111101359",1.56339886119496
"LOC111112121",1.5633988611363
"LOC111116966",1.5633988611363
"LOC111101268",1.56339886107764
"LOC111102420",1.56339886107764
"LOC111107918",1.56339886107764
"LOC111117409",1.56339886107764
"LOC111120946",1.56339886107764
"LOC111121923",1.56339886107764
"LOC111123558",1.56339886107764
"LOC111123312",1.56339724642548
"LOC111136309",1.56318483759964
"LOC111120499",1.56314986579816
"LOC111104719",1.56270684890207
"LOC111108870",1.5626010838166
"LOC111134585",1.5625228217305
"LOC111109936",1.56237070469479
"LOC111113158",1.56228814681482
"LOC111119924",1.5616064106155
"LOC111124132",1.56127003443105
"LOC111106096",1.56124828056737
"LOC111129396",1.56054196137334
"LOC111130223",1.56011968809355
"LOC111131669",1.55871948085509
"LOC111135473",1.55835341118527
"LOC111125145",1.55690894784032
"LOC111104034",1.55600222324574
"LOC111137026",1.55542223820902
"LOC111127299",1.55515952514452
"LOC111135230",1.55302331963142
"LOC111100355",1.55275076954269
"LOC111129228",1.55259651431691
"LOC111116059",1.55257849086576
"LOC111117469",1.55257849086576
"LOC111128381",1.55257849086576
"LOC111134656",1.55257849086576
"LOC111101017",1.55257849081453
"LOC111118198",1.55257849081453
"LOC111119978",1.55257849081453
"LOC111129782",1.55257849081453
"LOC111133566",1.55257849081453
"LOC111107851",1.55152128104051
"LOC111118568",1.55078225001008
"LOC111114107",1.54950103802695
"LOC111100602",1.54907724461026
"LOC111128979",1.5485215096911
"LOC111100406",1.54683697917452
"LOC111136175",1.54480955704812
"LOC111100252",1.54471979378345
"LOC111103569",1.54471979368107
"LOC111100100",1.54424063767097
"LOC111130374",1.54363682994094
"LOC111119203",1.54310100910857
"LOC111118032",1.54206317951089
"LOC111133325",1.54138372712594
"LOC111137947",1.53901763834178
"LOC111123010",1.53844669006226
"LOC111134687",1.53629574703521
"LOC111121073",1.53627179264447
"LOC111127598",1.53278636422693
"LOC111119094",1.53278173986904
"LOC111127270",1.53278173986904
"LOC111102492",1.53278173980983
"LOC111109301",1.53278173980983
"LOC111110612",1.53278173980983
"LOC111130585",1.53278173975062
"LOC111132832",1.53278173975062
"LOC111133515",1.53272676132423
"LOC111133627",1.53255499864567
"LOC111118324",1.53161256425134
"LOC111129940",1.53159660713408
"LOC111130921",1.53084581791458
"LOC111128930",1.53082068403241
"LOC111136180",1.53078584970438
"LOC111109410",1.5304253576771
"LOC111101584",1.52978132143366
"LOC111123006",1.52940969914608
"LOC111130731",1.52937954960539
"LOC111127603",1.52904601791179
"LOC111109368",1.52807631404666
"LOC111132664",1.52771360282617
"LOC111103697",1.52734151514586
"LOC111121762",1.52658661022716
"LOC111108785",1.52597740447959
"LOC111100547",1.52532235494371
"LOC111113122",1.52485778440175
"LOC111129592",1.52462810096653
"LOC111132372",1.52328183707564
"LOC111134966",1.52240281566244
"LOC111101113",1.52055004294923
"LOC111113337",1.51923382080537
"LOC111109637",1.51916916488599
"LOC111113654",1.51799688751942
"LOC111133817",1.51674302699728
"LOC111125248",1.51463983314935
"LOC111118913",1.51337771826485
"LOC111099601",1.5126876569183
"LOC111111976",1.51207103947819
"LOC111134817",1.51155972738018
"LOC111124265",1.50962472781257
"LOC111100959",1.5086057743708
"LOC111123990",1.50839576719356
"LOC111113746",1.5083760194649
"LOC111113754",1.50837136216659
"LOC111130516",1.50837136204837
"LOC111118935",1.50837136195289
"LOC111137590",1.50837136195289
"LOC111107252",1.50837136189325
"LOC111108821",1.50837136183362
"LOC111111010",1.50837136183362
"LOC111113860",1.50837136183362
"LOC111115805",1.50837136183362
"LOC111119871",1.50837136183362
"LOC111124814",1.50837136183362
"LOC111127073",1.50837136183362
"LOC111127212",1.50837136183362
"LOC111128061",1.50837136183362
"LOC111133789",1.50837136183362
"LOC111135961",1.50837136183362
"LOC111109172",1.50836974720108
"LOC111103998",1.50835127675728
"LOC111124526",1.50781916167128
"LOC111134810",1.50722303660914
"LOC111126741",1.50690485553349
"LOC111109508",1.50690485548382
"LOC111136382",1.50546732489135
"LOC111120436",1.50504020596167
"LOC111129919",1.50488075525278
"LOC111135324",1.50482175526274
"LOC111103907",1.50455450245387
"LOC111125778",1.50372375678271
"LOC111129158",1.50217574367085
"LOC111110787",1.50192108624192
"LOC111135077",1.50153168988366
"LOC111125071",1.50129171698437
"LOC111119186",1.50105037180324
"LOC111129322",1.50081387499762
"LOC111120062",1.50008088929517
"LOC111135019",1.49989070601233
"LOC111130056",1.49976632476221
"LOC111134397",1.49955530767286
"LOC111115253",1.49941159329062
"LOC111136723",1.49840763960975
"LOC111130561",1.49786614671606
"LOC111118580",1.49651464070615
"LOC111120513",1.49459468571774
"LOC111101424",1.49330925451342
"LOC111102571",1.49080161648572
"LOC111114599",1.49076831806705
"LOC111136634",1.48979719170307
"LOC111135246",1.48966584846684
"LOC111136263",1.48917703647944
"LOC111130872",1.48891212168821
"LOC111108197",1.48846392981429
"LOC111099798",1.48713924548387
"LOC111127551",1.48697951510601
"LOC111136248",1.48695538978906
"LOC111128997",1.48666145911672
"LOC111138212",1.48663674122448
"LOC111122158",1.48582119285015
"LOC111102946",1.4857160088703
"LOC111135865",1.48464742570917
"LOC111100708",1.48454037831352
"LOC111122841",1.4830242302192
"LOC111119992",1.48291728746729
"LOC111132451",1.48291324055659
"LOC111124123",1.48290887241724
"LOC111112217",1.48290887236131
"LOC111099216",1.48286142511512
"LOC111132329",1.48235956351175
"LOC111128630",1.48235004550088
"LOC111130355",1.48234917894509
"LOC111124592",1.4823491789344
"LOC111104142",1.48234917875355
"LOC111121113",1.48234917875355
"LOC111136934",1.48135948696344
"LOC111120076",1.48132472955089
"LOC111099300",1.48091991269009
"LOC111136221",1.48073524327838
"LOC111126122",1.48015283470401
"LOC111134943",1.47918136382064
"LOC111122229",1.47912548071623
"LOC111124519",1.4785031183002
"LOC111127841",1.47849639081591
"LOC111099180",1.47795125951653
"LOC111124914",1.47780331551321
"LOC111137118",1.47762419201724
"LOC111128891",1.47744526666791
"LOC111129258",1.47739950129138
"LOC111123351",1.47732678185412
"LOC111123922",1.47711869722565
"LOC111125470",1.47648738912255
"LOC111119515",1.4764867071534
"LOC111134674",1.47648670714749
"LOC111119371",1.47648670707541
"LOC111125662",1.47648670695832
"LOC111134575",1.47648670695449
"LOC111122032",1.47648670691036
"LOC111127032",1.47648670686611
"LOC111099812",1.47648650447323
"LOC111101802",1.47648650447323
"LOC111119510",1.47648650447323
"LOC111129104",1.47648650447323
"LOC111136116",1.47648650447323
"Trnat-ggu_23",1.47648650447323
"LOC111100951",1.47604476555546
"LOC111135982",1.47589144129666
"LOC111136253",1.47477011324767
"LOC111111670",1.47459272059347
"LOC111120738",1.47399102450015
"LOC111136496",1.47388039763658
"LOC111123045",1.47375490533411
"LOC111119765",1.47345998854237
"LOC111135424",1.47294453871317
"LOC111125720",1.47252376793083
"LOC111122578",1.47180431999955
