gene_name	metadata
LOC111110786	GO:0002376
LOC111114601	GO:0002376
LOC111108696	GO:0002224, GO:0004888, GO:0006955, GO:0016020,GO:0007165, GO:0016020
LOC111108700	GO:0002224, GO:0004888, GO:0006955, GO:0016020,GO:0002224, GO:0004888, GO:0006955, GO:0016020,GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111130648	GO:0002224, GO:0004888, GO:0006955, GO:0016020,GO:0002224, GO:0004888, GO:0006955, GO:0016020,GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111102496	GO:0002224, GO:0004888, GO:0006955, GO:0016020,GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111103127	GO:0002224, GO:0004888, GO:0006955, GO:0016020,GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111105319	GO:0002224, GO:0004888, GO:0006955, GO:0016020,GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111106502	GO:0002224, GO:0004888, GO:0006955, GO:0016020,GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111108209	GO:0002224, GO:0004888, GO:0006955, GO:0016020,GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111110223	GO:0002224, GO:0004888, GO:0006955, GO:0016020,GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111112135	GO:0002224, GO:0004888, GO:0006955, GO:0016020,GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111116845	GO:0002224, GO:0004888, GO:0006955, GO:0016020,GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111118728	GO:0002224, GO:0004888, GO:0006955, GO:0016020,GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111126105	GO:0002224, GO:0004888, GO:0006955, GO:0016020,GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111136264	GO:0002224, GO:0004888, GO:0006955, GO:0016020,GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111102351	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111102464	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111102510	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111102784	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111102844	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111102861	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111102898	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111102920	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111103073	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111103188	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111103189	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111103193	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111103195	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111103217	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111103264	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111103265	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111103359	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111103360	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111103361	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111103362	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111103363	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111103601	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111104185	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111104187	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111104188	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111104237	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111104238	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111104240	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111104614	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111104635	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111104742	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111104977	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111105049	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111105056	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111105058	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111105059	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111105320	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111105551	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111105749	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111106939	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111106940	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111107840	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111107841	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111107842	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111108047	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111108208	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111108804	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111108805	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111108806	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111108807	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111108808	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111108809	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111109340	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111109351	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111109353	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111109580	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111109678	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111109679	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111109778	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111109802	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111109955	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111109956	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111110045	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111110437	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111110438	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111110583	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111110584	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111111115	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111111121	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111112132	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111112133	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111112136	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111112137	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111112138	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111112139	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111112140	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111112141	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111112142	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111112144	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111112145	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111112146	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111112147	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111112149	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111112151	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111112153	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111112154	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111112156	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111112158	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111112159	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111114406	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111114408	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111114409	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111114411	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111114416	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111114417	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111114419	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111114420	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111114421	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111114422	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111116203	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111116643	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111117598	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111117599	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111117916	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111118613	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111118628	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111118645	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111118740	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111119086	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111121568	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111122617	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111123291	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111123823	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111125026	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111125874	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111126878	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111127016	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111127017	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111128415	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111130284	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111130285	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111131569	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111131684	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111131714	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111132464	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111132465	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111133520	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111133722	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111136087	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111136267	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111137044	GO:0002224, GO:0004888, GO:0006955, GO:0016020
LOC111109354	GO:0002224, GO:0003676, GO:0004888, GO:0006955, GO:0008270, GO:0015074, GO:0016020
LOC111137903	GO:0002182, GO:0003735, GO:0022625
LOC111129462	GO:0002161,GO:0002161
LOC111125665	GO:0002161, GO:0004832, GO:0005524, GO:0006438,GO:0002161, GO:0004832, GO:0005524, GO:0006438
LOC111123900	GO:0002161, GO:0004832, GO:0005524, GO:0006438
LOC111126003	GO:0002161, GO:0004823, GO:0005524, GO:0006429
LOC111133426	GO:0002161, GO:0004823, GO:0005524, GO:0006429
LOC111124271	GO:0002161
LOC111123963	GO:0002151, GO:0031011, GO:0071339
LOC111130526	GO:0002143, GO:0004792, GO:0005524, GO:0005829, GO:0006777, GO:0008641, GO:0016779, GO:0046872
LOC111100044	GO:0002128, GO:0002181, GO:0005737, GO:0052666
LOC111135888	GO:0002100, GO:0008251, GO:0008270,GO:0002100, GO:0008251, GO:0008270,GO:0002100, GO:0008251, GO:0008270
LOC111136444	GO:0002098, GO:0050660
LOC111121289	GO:0002098, GO:0033588
LOC111126179	GO:0002098, GO:0005829, GO:0032447, GO:0034227
LOC111102393	GO:0002098, GO:0005634, GO:0005737, GO:0033588,GO:0002098, GO:0005634, GO:0005737, GO:0033588,GO:0002098, GO:0005634, GO:0005737, GO:0033588
LOC111113426	GO:0002098, GO:0005634, GO:0005737, GO:0033588,GO:0002098, GO:0005634, GO:0005737, GO:0033588,GO:0002098, GO:0005634, GO:0005737, GO:0033588
LOC111138490	GO:0002098, GO:0005634, GO:0005737, GO:0033588,GO:0002098, GO:0005634, GO:0005737, GO:0033588
LOC111111424	GO:0002098, GO:0005634, GO:0005737, GO:0033588
LOC111129366	GO:0002098, GO:0005634, GO:0005737, GO:0033588
LOC111130366	GO:0002098, GO:0005634, GO:0005737, GO:0033588
LOC111118965	GO:0002098, GO:0004792, GO:0043828
LOC111108525	GO:0002094, GO:0005743, GO:0006744, GO:0008299,GO:0002094, GO:0005743, GO:0006744, GO:0008299
LOC111110659	GO:0002094, GO:0005743, GO:0006744, GO:0008299,GO:0002094, GO:0005743, GO:0006744, GO:0008299
LOC111128974	GO:0002039, GO:0005634, GO:0042981
LOC111124749	GO:0002039, GO:0005634, GO:0005694, GO:0008270, GO:0016279, GO:0140938,GO:0002039, GO:0005634, GO:0005694, GO:0008270, GO:0016279, GO:0140938
LOC111128113	GO:0002028, GO:0005886
LOC111112688	GO:0002020, GO:0042981, GO:0070513,GO:0042981,GO:0002020, GO:0042981, GO:0070513
LOC111100306	GO:0002020, GO:0042981, GO:0070513
LOC111100308	GO:0002020, GO:0042981, GO:0070513
LOC111117388	GO:0002020, GO:0042981, GO:0070513
LOC111128319	GO:0002020, GO:0042981, GO:0070513
LOC111107809	GO:0002020, GO:0007165, GO:0042981, GO:0070513
LOC111109418	GO:0002020, GO:0007165, GO:0042981, GO:0070513
LOC111109419	GO:0002020, GO:0007165, GO:0042981, GO:0070513
LOC111102083	GO:0002020, GO:0003677, GO:0006355, GO:0042981, GO:0070513
LOC111105109	GO:0002020, GO:0003677, GO:0006355, GO:0042981, GO:0070513
LOC111116543	GO:0002020, GO:0003677, GO:0006355, GO:0042981, GO:0070513
LOC111116568	GO:0002020, GO:0003677, GO:0006355, GO:0042981, GO:0070513
LOC111117145	GO:0002020, GO:0003677, GO:0006355, GO:0042981, GO:0070513
LOC111118833	GO:0001965, GO:0009966
LOC111129190	GO:0001965, GO:0009966
LOC111108022	GO:0001932, GO:0005952, GO:0008603, GO:0030552,GO:0001932, GO:0005952, GO:0008603, GO:0030552,GO:0001932, GO:0005952, GO:0008603, GO:0030552,GO:0001932, GO:0005952, GO:0008603, GO:0030552,GO:0001932, GO:0005952, GO:0008603, GO:0030552,GO:0001932, GO:0005952, GO:0008603, GO:0030552,GO:0001932, GO:0005952, GO:0008603, GO:0030552,GO:0001932, GO:0005952, GO:0008603, GO:0030552
LOC111119982	GO:0001932, GO:0005952, GO:0008603, GO:0030552
LOC111135307	GO:0001932, GO:0005952, GO:0008603, GO:0030552
LOC111122791	GO:0001919, GO:0005765, GO:0007040, GO:0016197, GO:0031902, GO:0032008, GO:0042632, GO:0043410, GO:0045121, GO:0071230, GO:0071986
LOC111136417	GO:0001917, GO:0005737
LOC111137116	GO:0001917, GO:0005737
LOC111108604	GO:0001872, GO:0071226,GO:0001872, GO:0071226,GO:0001872, GO:0071226
LOC111107233	GO:0001872, GO:0071226,GO:0001872, GO:0071226
LOC111107234	GO:0001872, GO:0071226
LOC111108605	GO:0001872, GO:0071226
LOC111115876	GO:0001868, GO:0010185, GO:0042806,GO:0001868, GO:0010185, GO:0042806,GO:0001868, GO:0010185, GO:0042806
LOC111118842	GO:0001868, GO:0010185, GO:0042806,GO:0001868, GO:0010185, GO:0042806
LOC111100558	GO:0001868, GO:0010185, GO:0042806
LOC111101259	GO:0001868, GO:0010185, GO:0042806
LOC111103828	GO:0001868, GO:0010185, GO:0042806
LOC111106070	GO:0001868, GO:0010185, GO:0042806
LOC111107665	GO:0001868, GO:0010185, GO:0042806
LOC111107674	GO:0001868, GO:0010185, GO:0042806
LOC111107761	GO:0001868, GO:0010185, GO:0042806
LOC111109145	GO:0001868, GO:0010185, GO:0042806
LOC111109207	GO:0001868, GO:0010185, GO:0042806
LOC111109227	GO:0001868, GO:0010185, GO:0042806
LOC111109361	GO:0001868, GO:0010185, GO:0042806
LOC111109769	GO:0001868, GO:0010185, GO:0042806
LOC111110090	GO:0001868, GO:0010185, GO:0042806
LOC111112606	GO:0001868, GO:0010185, GO:0042806
LOC111114123	GO:0001868, GO:0010185, GO:0042806
LOC111114164	GO:0001868, GO:0010185, GO:0042806
LOC111118779	GO:0001868, GO:0010185, GO:0042806
LOC111119772	GO:0001868, GO:0010185, GO:0042806
LOC111121581	GO:0001868, GO:0010185, GO:0042806
LOC111129782	GO:0001868, GO:0010185, GO:0042806
LOC111134714	GO:0001868, GO:0010185, GO:0042806
LOC111135678	GO:0001868, GO:0010185, GO:0042806
LOC111106418	GO:0001868, GO:0010185, GO:0016020, GO:0042806,GO:0001868, GO:0010185, GO:0042806,GO:0001868, GO:0010185, GO:0016020, GO:0042806,GO:0001868, GO:0010185, GO:0016020, GO:0042806,GO:0001868, GO:0010185, GO:0042806
LOC111106333	GO:0001868, GO:0010185, GO:0016020, GO:0042806,GO:0001868, GO:0010185, GO:0016020, GO:0042806,GO:0001868, GO:0010185, GO:0042806,GO:0001868, GO:0010185, GO:0016020, GO:0042806,GO:0001868, GO:0010185, GO:0042806,GO:0001868, GO:0010185, GO:0016020, GO:0042806
LOC111116749	GO:0001868, GO:0005044, GO:0010185, GO:0042806
LOC111117633	GO:0001868, GO:0004725, GO:0005044, GO:0010185, GO:0016020, GO:0016311, GO:0042806
LOC111111665	GO:0001822, GO:0005929, GO:0016020
LOC111111831	GO:0001822, GO:0005929, GO:0016020
LOC111127555	GO:0001784, GO:0004842, GO:0005509, GO:0007166, GO:0016567, GO:0023051
LOC111107238	GO:0001764, GO:0005576, GO:0007417, GO:0016787, GO:0046872, GO:0070325
LOC111107566	GO:0001764, GO:0005576, GO:0007417, GO:0016787, GO:0046872, GO:0070325
LOC111125691	GO:0001760, GO:0005829, GO:0016787, GO:1904985
LOC111124715	GO:0001736, GO:0016192, GO:0060271
LOC111126123	GO:0001736, GO:0005737, GO:0016192, GO:0060271,GO:0001736, GO:0005737, GO:0016192, GO:0060271,GO:0001736, GO:0005737, GO:0016192, GO:0060271
LOC111113709	GO:0001735, GO:0030328
LOC111106833	GO:0001733, GO:0009247, GO:0016020
LOC111109100	GO:0001733, GO:0009247, GO:0016020
LOC111111566	GO:0001733, GO:0009247, GO:0016020
LOC111112101	GO:0001733, GO:0009247, GO:0016020
LOC111113389	GO:0001733, GO:0009247, GO:0016020
LOC111123326	GO:0001733, GO:0009247, GO:0016020
LOC111128947	GO:0001733, GO:0009247, GO:0016020
LOC111128948	GO:0001733, GO:0009247, GO:0016020
LOC111137841	GO:0001732, GO:0003743, GO:0016282, GO:0033290, GO:0071541
LOC111138196	GO:0001732, GO:0003743, GO:0016282, GO:0033290, GO:0071541
LOC111118183	GO:0001732, GO:0003743, GO:0016282, GO:0033290, GO:0071540
LOC111121019	GO:0001732, GO:0003743, GO:0005852, GO:0016282, GO:0033290
LOC111121020	GO:0001732, GO:0003743, GO:0005852, GO:0016282, GO:0033290
LOC111122210	GO:0001732, GO:0003743, GO:0005852, GO:0016282, GO:0033290
LOC111128159	GO:0001732, GO:0003743, GO:0005852, GO:0016282, GO:0033290
LOC111125652	GO:0001732, GO:0003743, GO:0005852, GO:0008237, GO:0016282, GO:0031369, GO:0033290
LOC111134216	GO:0001732, GO:0003723, GO:0003743, GO:0005852, GO:0016282, GO:0033290,GO:0001732, GO:0003723, GO:0003743, GO:0005852, GO:0016282, GO:0033290
LOC111124589	GO:0001732, GO:0003723, GO:0003743, GO:0005852, GO:0016282, GO:0033290
LOC111134482	GO:0001732, GO:0003723, GO:0003743, GO:0005852, GO:0016282, GO:0031369, GO:0033290,GO:0001732, GO:0003723, GO:0003743, GO:0005852, GO:0016282, GO:0031369, GO:0033290
LOC111119023	GO:0001732, GO:0003723, GO:0003743, GO:0005852, GO:0016282, GO:0031369, GO:0033290
LOC111133045	GO:0001732, GO:0003723, GO:0003743, GO:0005852, GO:0016282, GO:0031369, GO:0033290
LOC111131036	GO:0001732, GO:0003723, GO:0003743, GO:0005852, GO:0006446, GO:0016282, GO:0033290, GO:0043022
LOC111120521	GO:0001732, GO:0002191, GO:0003743, GO:0005852, GO:0016282, GO:0033290, GO:0098808
LOC111120722	GO:0001732, GO:0002191, GO:0003743, GO:0005852, GO:0016282, GO:0033290, GO:0098808
LOC111118340	GO:0001731, GO:0003723, GO:0003743
LOC111119026	GO:0001731, GO:0003723, GO:0003743
LOC111108060	GO:0001726, GO:0005634, GO:0007049, GO:0031901, GO:0045335,GO:0001726, GO:0005634, GO:0007049, GO:0031901, GO:0045335,GO:0001726, GO:0005634, GO:0007049, GO:0031901, GO:0045335,GO:0001726, GO:0005634, GO:0007049, GO:0031901, GO:0045335,GO:0001726, GO:0005634, GO:0007049, GO:0031901, GO:0045335,GO:0001726, GO:0005634, GO:0007049, GO:0031901, GO:0045335,GO:0001726, GO:0005634, GO:0007049, GO:0031901, GO:0045335,GO:0001726, GO:0005634, GO:0007049, GO:0031901, GO:0045335,GO:0001726, GO:0005634, GO:0007049, GO:0031901, GO:0045335
LOC111112605	GO:0001726, GO:0005200, GO:0005737, GO:0005856, GO:0005925, GO:0007155, GO:0051015,GO:0001726, GO:0005200, GO:0005737, GO:0005856, GO:0005925, GO:0007155, GO:0051015,GO:0001726, GO:0005200, GO:0005737, GO:0005856, GO:0005925, GO:0007155, GO:0051015,GO:0001726, GO:0005200, GO:0005737, GO:0005856, GO:0005925, GO:0007155, GO:0051015,GO:0001726, GO:0005200, GO:0005737, GO:0005856, GO:0005925, GO:0007155, GO:0051015,GO:0001726, GO:0005200, GO:0005737, GO:0005856, GO:0005925, GO:0007155, GO:0051015,GO:0001726, GO:0005200, GO:0005737, GO:0005856, GO:0005925, GO:0007155, GO:0051015,GO:0001726, GO:0005200, GO:0005737, GO:0005856, GO:0005925, GO:0007155, GO:0051015,GO:0001726, GO:0005200, GO:0005737, GO:0005856, GO:0005925, GO:0007155, GO:0051015,GO:0001726, GO:0005200, GO:0005737, GO:0005856, GO:0005925, GO:0007155, GO:0051015,GO:0001726, GO:0005200, GO:0005737, GO:0005856, GO:0005925, GO:0007155, GO:0051015,GO:0001726, GO:0005200, GO:0005737, GO:0005856, GO:0005925, GO:0007155, GO:0051015,GO:0001726, GO:0005200, GO:0005737, GO:0005856, GO:0005925, GO:0007155, GO:0051015,GO:0001726, GO:0005200, GO:0005737, GO:0005856, GO:0005925, GO:0007155, GO:0051015,GO:0001726, GO:0005200, GO:0005737, GO:0005856, GO:0005925, GO:0007155, GO:0051015,GO:0001726, GO:0005200, GO:0005737, GO:0005856, GO:0005925, GO:0007155, GO:0051015,GO:0001726, GO:0005200, GO:0005737, GO:0005856, GO:0005925, GO:0007155, GO:0051015,GO:0001726, GO:0005200, GO:0005737, GO:0005856, GO:0005925, GO:0007155, GO:0051015,GO:0001726, GO:0005200, GO:0005737, GO:0005856, GO:0005925, GO:0007155, GO:0051015,GO:0001726, GO:0005200, GO:0005737, GO:0005856, GO:0005925, GO:0007155, GO:0051015
LOC111118330	GO:0001682, GO:0030677
LOC111137085	GO:0001682, GO:0030677
LOC111131492	GO:0001682, GO:0005730, GO:0030677, GO:0033204
LOC111102947	GO:0001681
LOC111103198	GO:0001681
LOC111103199	GO:0001681
LOC111133671	GO:0001681
LOC111131868	GO:0001680, GO:0003723, GO:0016779
LOC111100475	GO:0001678, GO:0004396, GO:0005524, GO:0005536, GO:0006096, GO:0019318,GO:0001678, GO:0004396, GO:0005524, GO:0005536, GO:0006096, GO:0019318,GO:0001678, GO:0004396, GO:0005524, GO:0005536, GO:0006096, GO:0019318,GO:0001678, GO:0004396, GO:0005524, GO:0005536, GO:0006096, GO:0019318
LOC111135700	GO:0001678, GO:0004396, GO:0005524, GO:0005536, GO:0006096, GO:0019318,GO:0001678, GO:0004396, GO:0005524, GO:0005536, GO:0006096, GO:0019318
LOC111099882	GO:0001678, GO:0004396, GO:0005524, GO:0005536, GO:0006096, GO:0019318
LOC111131136	GO:0001671, GO:0051087
LOC111128899	GO:0001671, GO:0044571, GO:0051087, GO:0051259
LOC111129053	GO:0001671, GO:0044571, GO:0051087, GO:0051259
LOC111126625	GO:0001671, GO:0005634, GO:0012505, GO:0016020,GO:0001671, GO:0005634, GO:0012505, GO:0016020
LOC111114850	GO:0001664, GO:0005184, GO:0031395
LOC111112625	GO:0001664, GO:0003924, GO:0005525, GO:0007186, GO:0031683
LOC111112641	GO:0001664, GO:0003924, GO:0005525, GO:0007186, GO:0031683
LOC111120036	GO:0001664, GO:0003924, GO:0005525, GO:0007186, GO:0007266, GO:0031683
LOC111100745	GO:0001614, GO:0005216, GO:0005524, GO:0016020
LOC111101701	GO:0001614, GO:0005216, GO:0005524, GO:0016020
LOC111110722	GO:0001614, GO:0005216, GO:0005524, GO:0016020
LOC111116141	GO:0001614, GO:0005216, GO:0005524, GO:0016020
LOC111135348	GO:0001614, GO:0005216, GO:0005524, GO:0016020
LOC111137668	GO:0001614, GO:0005216, GO:0005524, GO:0016020
LOC111137998	GO:0001614, GO:0004931, GO:0005524, GO:0005886, GO:0033198, GO:0098794,GO:0001614, GO:0004931, GO:0005524, GO:0005886, GO:0033198, GO:0098794
LOC111129856	GO:0001609, GO:0005886
LOC111100013	GO:0001607, GO:0005886,GO:0001607, GO:0005886
LOC111100098	GO:0001607, GO:0005886,GO:0001607, GO:0005886
LOC111101064	GO:0001607, GO:0005886
LOC111103786	GO:0001607, GO:0005886
LOC111121917	GO:0001607, GO:0005886
LOC111107491	GO:0001561, GO:0048244
LOC111107492	GO:0001561, GO:0048244
LOC111108762	GO:0001561, GO:0048244
LOC111108763	GO:0001561, GO:0048244
LOC111129918	GO:0001558, GO:0005520, GO:0005576
LOC111138076	GO:0001558, GO:0005520, GO:0005576
LOC111122164	GO:0001558, GO:0004674, GO:0005524, GO:0005737, GO:0016310, GO:0030010, GO:0030295, GO:0042593, GO:0046872
LOC111133043	GO:0001540, GO:0005509, GO:0007156, GO:0016020, GO:0019894, GO:0042988, GO:0045202
LOC111133044	GO:0001540, GO:0005509, GO:0007156, GO:0016020, GO:0019894, GO:0042988, GO:0045202
LOC111124762	GO:0001540
LOC111129936	GO:0001534, GO:0060271, GO:0060294,GO:0001534, GO:0060271, GO:0060294
LOC111122944	GO:0001534, GO:0060271, GO:0060294
LOC111127072	GO:0001534, GO:0060271, GO:0060294
LOC111129218	GO:0001534, GO:0060271, GO:0060294
LOC111105897	GO:0001522, GO:0003723, GO:0009982
LOC111108478	GO:0001522, GO:0003723, GO:0009982
LOC111119204	GO:0001522, GO:0003723, GO:0009982
LOC111133471	GO:0001522, GO:0003723, GO:0009982
LOC111138309	GO:0001522, GO:0003723, GO:0009982
LOC111129080	GO:0001522, GO:0003723, GO:0008033, GO:0009982
LOC111133458	GO:0001522, GO:0003723, GO:0008033, GO:0009982
LOC111134441	GO:0001522, GO:0003723, GO:0008033, GO:0009982
LOC111135802	GO:0001522, GO:0003723, GO:0006396, GO:0009982, GO:1990904
LOC111108351	GO:0001522, GO:0003723, GO:0006396, GO:0009982
LOC111120056	GO:0001522, GO:0003723, GO:0005730, GO:0006364, GO:1990904
LOC111128509	GO:0001518, GO:0005244, GO:0005248, GO:0034765
LOC111131178	GO:0001518, GO:0005244, GO:0005248, GO:0034765
LOC111126391	GO:0001516, GO:0016020, GO:0050220
