"","x"
"28994","LOC111128436"
"28995","LOC111128437"
"28996","LOC111128438"
"28997","LOC111128439"
"28998","LOC111128440"
"28999","LOC111128441"
"29000","LOC111128442"
"29001","LOC111128443"
"29002","LOC111128444"
"29003","LOC111128445"
"29004","LOC111128446"
"29005","LOC111128447"
"29006","LOC111128448"
"29007","LOC111128449"
"29008","LOC111128450"
"29009","LOC111128451"
"29010","LOC111128452"
"29011","LOC111128453"
"29012","LOC111128454"
"29013","LOC111128455"
"29014","LOC111128456"
"29015","LOC111128457"
"29016","LOC111128458"
"29017","LOC111128459"
"29018","LOC111128460"
"29019","LOC111128461"
"29020","LOC111128462"
"29021","LOC111128463"
"29022","LOC111128464"
"29023","LOC111128465"
"29024","LOC111128466"
"29025","LOC111128467"
"29026","LOC111128468"
"29027","LOC111128469"
"29028","LOC111128470"
"29029","LOC111128471"
"29030","LOC111128472"
"29031","LOC111128473"
"29032","LOC111128474"
"29033","LOC111128475"
"29034","LOC111128476"
"29035","LOC111128477"
"29036","LOC111128478"
"29037","LOC111128479"
"29038","LOC111128480"
"29039","LOC111128481"
"29040","LOC111128482"
"29041","LOC111128483"
"29042","LOC111128484"
"29043","LOC111128485"
"29044","LOC111128486"
"29045","LOC111128487"
"29046","LOC111128488"
"29047","LOC111128489"
"29048","LOC111128490"
"29049","LOC111128491"
"29050","LOC111128492"
"29051","LOC111128493"
"29052","LOC111128494"
"29053","LOC111128495"
"29054","LOC111128496"
"29055","LOC111128497"
"29056","LOC111128498"
"29057","LOC111128499"
"29058","LOC111128500"
"29059","LOC111128501"
"29060","LOC111128502"
"29061","LOC111128503"
"29062","LOC111128504"
"29063","LOC111128505"
"29064","LOC111128506"
"29065","LOC111128507"
"29066","LOC111128508"
"29067","LOC111128509"
"29068","LOC111128510"
"29069","LOC111128511"
"29070","LOC111128512"
"29071","LOC111128513"
"29072","LOC111128514"
"29073","LOC111128515"
"29074","LOC111128516"
"29075","LOC111128517"
"29076","LOC111128518"
"29077","LOC111128519"
"29078","LOC111128520"
"29079","LOC111128521"
"29080","LOC111128522"
"29081","LOC111128523"
"29082","LOC111128524"
"29083","LOC111128525"
"29084","LOC111128526"
"29085","LOC111128527"
"29086","LOC111128528"
"29087","LOC111128529"
"29088","LOC111128530"
"29089","LOC111128531"
"29090","LOC111128532"
"29091","LOC111128533"
"29092","LOC111128534"
"29093","LOC111128535"
"29094","LOC111128536"
"29095","LOC111128537"
"29096","LOC111128538"
"29097","LOC111128539"
"29098","LOC111128540"
"29099","LOC111128541"
"29100","LOC111128542"
"29101","LOC111128543"
"29102","LOC111128544"
"29103","LOC111128545"
"29104","LOC111128546"
"29105","LOC111128547"
"29106","LOC111128548"
"29107","LOC111128549"
"29108","LOC111128550"
"29109","LOC111128551"
"29110","LOC111128552"
"29111","LOC111128553"
"29112","LOC111128554"
"29113","LOC111128555"
"29114","LOC111128556"
"29115","LOC111128557"
"29116","LOC111128558"
"29117","LOC111128559"
"29118","LOC111128560"
"29119","LOC111128561"
"29120","LOC111128562"
"29121","LOC111128563"
"29122","LOC111128564"
"29123","LOC111128565"
"29124","LOC111128566"
"29125","LOC111128567"
"29126","LOC111128568"
"29127","LOC111128569"
"29128","LOC111128570"
"29129","LOC111128571"
"29130","LOC111128572"
"29131","LOC111128573"
"29132","LOC111128574"
"29133","LOC111128575"
"29134","LOC111128576"
"29135","LOC111128577"
"29136","LOC111128578"
"29137","LOC111128579"
"29138","LOC111128580"
"29139","LOC111128581"
"29140","LOC111128582"
"29141","LOC111128583"
"29142","LOC111128584"
"29143","LOC111128585"
"29144","LOC111128586"
"29145","LOC111128587"
"29146","LOC111128588"
"29147","LOC111128589"
"29148","LOC111128590"
"29149","LOC111128591"
"29150","LOC111128592"
"29151","LOC111128593"
"29152","LOC111128594"
"29153","LOC111128595"
"29154","LOC111128596"
"29155","LOC111128597"
"29156","LOC111128598"
"29157","LOC111128599"
"29158","LOC111128600"
"29159","LOC111128601"
"29160","LOC111128602"
"29161","LOC111128603"
"29162","LOC111128604"
"29163","LOC111128605"
"29164","LOC111128606"
"29165","LOC111128607"
"29166","LOC111128608"
"29167","LOC111128609"
"29168","LOC111128610"
"29169","LOC111128611"
"29170","LOC111128612"
"29171","LOC111128613"
"29172","LOC111128614"
"29173","LOC111128615"
"29174","LOC111128616"
"29175","LOC111128617"
"29176","LOC111128618"
"29177","LOC111128619"
"29178","LOC111128620"
"29179","LOC111128621"
"29180","LOC111128622"
"29181","LOC111128623"
"29182","LOC111128624"
"29183","LOC111128625"
"29184","LOC111128626"
"29185","LOC111128627"
"29186","LOC111128628"
"29187","LOC111128629"
"29188","LOC111128630"
"29189","LOC111128631"
"29190","LOC111128632"
"29191","LOC111128633"
"29192","LOC111128634"
"29193","LOC111128635"
"29194","LOC111128636"
"29195","LOC111128637"
"29196","LOC111128638"
"29197","LOC111128639"
"29198","LOC111128640"
"29199","LOC111128641"
"29200","LOC111128642"
"29201","LOC111128643"
"29202","LOC111128644"
"29203","LOC111128645"
"29204","LOC111128646"
"29205","LOC111128647"
"29206","LOC111128648"
"29207","LOC111128649"
"29208","LOC111128650"
"29209","LOC111128651"
"29210","LOC111128652"
"29211","LOC111128653"
"29212","LOC111128654"
"29213","LOC111128655"
"29214","LOC111128656"
"29215","LOC111128657"
"29216","LOC111128658"
"29217","LOC111128659"
"29218","LOC111128660"
"29219","LOC111128661"
"29220","LOC111128662"
"29221","LOC111128663"
"29222","LOC111128664"
"29223","LOC111128665"
"29224","LOC111128666"
"29225","LOC111128667"
"29226","LOC111128668"
"29227","LOC111128669"
"29228","LOC111128670"
"29229","LOC111128671"
"29230","LOC111128672"
"29231","LOC111128673"
"29232","LOC111128674"
"29233","LOC111128675"
"29234","LOC111128676"
"29235","LOC111128677"
"29236","LOC111128678"
"29237","LOC111128679"
"29238","LOC111128680"
"29239","LOC111128681"
"29240","LOC111128682"
"29241","LOC111128683"
"29242","LOC111128684"
"29243","LOC111128685"
"29244","LOC111128686"
"29245","LOC111128687"
"29246","LOC111128688"
"29247","LOC111128689"
"29248","LOC111128690"
"29249","LOC111128691"
"29250","LOC111128692"
"29251","LOC111128693"
"29252","LOC111128694"
"29253","LOC111128695"
"29254","LOC111128696"
"29255","LOC111128697"
"29256","LOC111128698"
"29257","LOC111128699"
"29258","LOC111128700"
"29259","LOC111128701"
"29260","LOC111128702"
"29261","LOC111128703"
"29262","LOC111128704"
"29263","LOC111128705"
"29264","LOC111128706"
"29265","LOC111128707"
"29266","LOC111128708"
"29267","LOC111128709"
"29268","LOC111128710"
"29269","LOC111128711"
"29270","LOC111128712"
"29271","LOC111128713"
"29272","LOC111128714"
"29273","LOC111128715"
"29274","LOC111128716"
"29275","LOC111128717"
"29276","LOC111128718"
"29277","LOC111128719"
"29278","LOC111128720"
"29279","LOC111128721"
"29280","LOC111128722"
"29281","LOC111128723"
"29282","LOC111128724"
"29283","LOC111128725"
"29284","LOC111128726"
"29285","LOC111128727"
"29286","LOC111128728"
"29287","LOC111128729"
"29288","LOC111128730"
"29289","LOC111128731"
"29290","LOC111128732"
"29291","LOC111128733"
"29292","LOC111128734"
"29293","LOC111128735"
"29294","LOC111128736"
"29295","LOC111128737"
"29296","LOC111128738"
"29297","LOC111128739"
"29298","LOC111128740"
"29299","LOC111128741"
"29300","LOC111128742"
"29301","LOC111128743"
"29302","LOC111128744"
"29303","LOC111128745"
"29304","LOC111128746"
"29305","LOC111128747"
"29306","LOC111128748"
"29307","LOC111128749"
"29308","LOC111128750"
"29309","LOC111128751"
"29310","LOC111128752"
"29311","LOC111128753"
"29312","LOC111128754"
"29313","LOC111128755"
"29314","LOC111128756"
"29315","LOC111128757"
"29316","LOC111128758"
"29317","LOC111128759"
"29318","LOC111128760"
"29319","LOC111128761"
"29320","LOC111128762"
"29321","LOC111128763"
"29322","LOC111128764"
"29323","LOC111128765"
"29324","LOC111128766"
"29325","LOC111128767"
"29326","LOC111128768"
"29327","LOC111128769"
"29328","LOC111128770"
"29329","LOC111128771"
"29330","LOC111128772"
"29331","LOC111128773"
"29332","LOC111128774"
"29333","LOC111128775"
"29334","LOC111128776"
"29335","LOC111128777"
"29336","LOC111128778"
"29337","LOC111128779"
"29338","LOC111128780"
"29339","LOC111128781"
"29340","LOC111128782"
"29341","LOC111128783"
"29342","LOC111128784"
"29343","LOC111128785"
"29344","LOC111128786"
"29345","LOC111128787"
"29346","LOC111128788"
"29347","LOC111128789"
"29348","LOC111128790"
"29349","LOC111128791"
"29350","LOC111128792"
"29351","LOC111128793"
"29352","LOC111128794"
"29353","LOC111128795"
"29354","LOC111128796"
"29355","LOC111128797"
"29356","LOC111128798"
"29357","LOC111128799"
"29358","LOC111128800"
"29359","LOC111128801"
"29360","LOC111128802"
"29361","LOC111128803"
"29362","LOC111128804"
"29363","LOC111128805"
"29364","LOC111128806"
"29365","LOC111128807"
"29366","LOC111128808"
"29367","LOC111128809"
"29368","LOC111128810"
"29369","LOC111128811"
"29370","LOC111128812"
"29371","LOC111128813"
"29372","LOC111128814"
"29373","LOC111128815"
"29374","LOC111128816"
"29375","LOC111128817"
"29376","LOC111128818"
"29377","LOC111128819"
"29378","LOC111128820"
"29379","LOC111128821"
"29380","LOC111128822"
"29381","LOC111128823"
"29382","LOC111128824"
"29383","LOC111128825"
"29384","LOC111128826"
"29385","LOC111128827"
"29386","LOC111128828"
"29387","LOC111128829"
"29388","LOC111128830"
"29389","LOC111128831"
"29390","LOC111128832"
"29391","LOC111128833"
"29392","LOC111128834"
"29393","LOC111128835"
"29394","LOC111128836"
"29395","LOC111128837"
"29396","LOC111128838"
"29397","LOC111128839"
"29398","LOC111128840"
"29399","LOC111128841"
"29400","LOC111128842"
"29401","LOC111128843"
"29402","LOC111128844"
"29403","LOC111128845"
"29404","LOC111128846"
"29405","LOC111128847"
"29406","LOC111128848"
"29407","LOC111128849"
"29408","LOC111128850"
"29409","LOC111128851"
"29410","LOC111128852"
"29411","LOC111128853"
"29412","LOC111128854"
"29413","LOC111128855"
"29414","LOC111128856"
"29415","LOC111128857"
"29416","LOC111128858"
"29417","LOC111128859"
"29418","LOC111128860"
"29419","LOC111128861"
"29420","LOC111128862"
"29421","LOC111128863"
"29422","LOC111128864"
"29423","LOC111128865"
"29424","LOC111128866"
"29425","LOC111128867"
"29426","LOC111128868"
"29427","LOC111128869"
"29428","LOC111128870"
"29429","LOC111128871"
"29430","LOC111128872"
"29431","LOC111128873"
"29432","LOC111128874"
"29433","LOC111128875"
"29434","LOC111128876"
"29435","LOC111128877"
"29436","LOC111128878"
"29437","LOC111128879"
"29438","LOC111128880"
"29439","LOC111128881"
"29440","LOC111128882"
"29441","LOC111128883"
"29442","LOC111128884"
"29443","LOC111128885"
"29444","LOC111128886"
"29445","LOC111128887"
"29446","LOC111128888"
"29447","LOC111128889"
"29448","LOC111128890"
"29449","LOC111128891"
"29450","LOC111128892"
"29451","LOC111128893"
"29452","LOC111128894"
"29453","LOC111128895"
"29454","LOC111128896"
"29455","LOC111128897"
"29456","LOC111128898"
"29457","LOC111128899"
"29458","LOC111128900"
"29459","LOC111128901"
"29460","LOC111128902"
"29461","LOC111128903"
"29462","LOC111128904"
"29463","LOC111128905"
"29464","LOC111128906"
"29465","LOC111128907"
"29466","LOC111128908"
"29467","LOC111128909"
"29468","LOC111128910"
"29469","LOC111128911"
"29470","LOC111128912"
"29471","LOC111128913"
"29472","LOC111128914"
"29473","LOC111128915"
"29474","LOC111128916"
"29475","LOC111128917"
"29476","LOC111128918"
"29477","LOC111128919"
"29478","LOC111128920"
"29479","LOC111128921"
"29480","LOC111128922"
"29481","LOC111128923"
"29482","LOC111128924"
"29483","LOC111128925"
"29484","LOC111128926"
"29485","LOC111128927"
"29486","LOC111128928"
"29487","LOC111128929"
"29488","LOC111128930"
"29489","LOC111128931"
"29490","LOC111128932"
"29491","LOC111128933"
"29492","LOC111128934"
"29493","LOC111128935"
"29494","LOC111128936"
"29495","LOC111128937"
"29496","LOC111128938"
"29497","LOC111128939"
"29498","LOC111128940"
"29499","LOC111128941"
"29500","LOC111128942"
"29501","LOC111128943"
"29502","LOC111128944"
"29503","LOC111128945"
"29504","LOC111128946"
"29505","LOC111128947"
"29506","LOC111128948"
"29507","LOC111128949"
"29508","LOC111128950"
"29509","LOC111128951"
"29510","LOC111128952"
"29511","LOC111128953"
"29512","LOC111128954"
"29513","LOC111128955"
"29514","LOC111128956"
"29515","LOC111128957"
"29516","LOC111128958"
"29517","LOC111128959"
"29518","LOC111128960"
"29519","LOC111128961"
"29520","LOC111128962"
"29521","LOC111128963"
"29522","LOC111128964"
"29523","LOC111128965"
"29524","LOC111128966"
"29525","LOC111128967"
"29526","LOC111128968"
"29527","LOC111128969"
"29528","LOC111128970"
"29529","LOC111128971"
"29530","LOC111128972"
"29531","LOC111128973"
"29532","LOC111128974"
"29533","LOC111128975"
"29534","LOC111128976"
"29535","LOC111128977"
"29536","LOC111128978"
"29537","LOC111128979"
"29538","LOC111128980"
"29539","LOC111128981"
"29540","LOC111128982"
"29541","LOC111128983"
"29542","LOC111128984"
"29543","LOC111128985"
"29544","LOC111128986"
"29545","LOC111128987"
"29546","LOC111128988"
"29547","LOC111128989"
"29548","LOC111128990"
"29549","LOC111128991"
"29550","LOC111128992"
"29551","LOC111128993"
"29552","LOC111128994"
"29553","LOC111128995"
"29554","LOC111128996"
"29555","LOC111128997"
"29556","LOC111128998"
"29557","LOC111128999"
"29558","LOC111129000"
"29559","LOC111129001"
"29560","LOC111129002"
"29561","LOC111129003"
"29562","LOC111129004"
"29563","LOC111129005"
"29564","LOC111129006"
"29565","LOC111129007"
"29566","LOC111129008"
"29567","LOC111129009"
"29568","LOC111129010"
"29569","LOC111129011"
"29570","LOC111129012"
"29571","LOC111129013"
"29572","LOC111129014"
"29573","LOC111129015"
"29574","LOC111129016"
"29575","LOC111129017"
"29576","LOC111129018"
"29577","LOC111129019"
"29578","LOC111129020"
"29579","LOC111129021"
"29580","LOC111129022"
"29581","LOC111129023"
"29582","LOC111129024"
"29583","LOC111129025"
"29584","LOC111129026"
"29585","LOC111129027"
"29586","LOC111129028"
"29587","LOC111129029"
"29588","LOC111129030"
"29589","LOC111129031"
"29590","LOC111129032"
"29591","LOC111129033"
"29592","LOC111129034"
"29593","LOC111129035"
"29594","LOC111129036"
"29595","LOC111129037"
"29596","LOC111129038"
"29597","LOC111129039"
"29598","LOC111129040"
"29599","LOC111129041"
"29600","LOC111129042"
"29601","LOC111129043"
"29602","LOC111129044"
"29603","LOC111129045"
"29604","LOC111129046"
"29605","LOC111129047"
"29606","LOC111129048"
"29607","LOC111129049"
"29608","LOC111129050"
"29609","LOC111129051"
"29610","LOC111129052"
"29611","LOC111129053"
"29612","LOC111129054"
"29613","LOC111129055"
"29614","LOC111129056"
"29615","LOC111129057"
"29616","LOC111129058"
"29617","LOC111129059"
"29618","LOC111129060"
"29619","LOC111129061"
"29620","LOC111129062"
"29621","LOC111129063"
"29622","LOC111129064"
"29623","LOC111129065"
"29624","LOC111129066"
"29625","LOC111129067"
"29626","LOC111129068"
"29627","LOC111129069"
"29628","LOC111129070"
"29629","LOC111129071"
"29630","LOC111129072"
"29631","LOC111129073"
"29632","LOC111129074"
"29633","LOC111129075"
"29634","LOC111129076"
"29635","LOC111129077"
"29636","LOC111129078"
"29637","LOC111129079"
"29638","LOC111129080"
"29639","LOC111129081"
"29640","LOC111129082"
"29641","LOC111129083"
"29642","LOC111129084"
"29643","LOC111129085"
"29644","LOC111129086"
"29645","LOC111129087"
"29646","LOC111129088"
"29647","LOC111129089"
"29648","LOC111129090"
"29649","LOC111129091"
"29650","LOC111129092"
"29651","LOC111129093"
"29652","LOC111129094"
"29653","LOC111129095"
"29654","LOC111129096"
"29655","LOC111129097"
"29656","LOC111129098"
"29657","LOC111129099"
"29658","LOC111129100"
"29659","LOC111129101"
"29660","LOC111129102"
"29661","LOC111129103"
"29662","LOC111129104"
"29663","LOC111129105"
"29664","LOC111129106"
"29665","LOC111129107"
"29666","LOC111129108"
"29667","LOC111129109"
"29668","LOC111129110"
"29669","LOC111129111"
"29670","LOC111129112"
"29671","LOC111129113"
"29672","LOC111129114"
"29673","LOC111129115"
"29674","LOC111129116"
"29675","LOC111129117"
"29676","LOC111129118"
"29677","LOC111129119"
"29678","LOC111129120"
"29679","LOC111129121"
"29680","LOC111129122"
"29681","LOC111129123"
"29682","LOC111129124"
"29683","LOC111129125"
"29684","LOC111129126"
"29685","LOC111129127"
"29686","LOC111129128"
"29687","LOC111129129"
"29688","LOC111129130"
"29689","LOC111129131"
"29690","LOC111129132"
"29691","LOC111129133"
"29692","LOC111129134"
"29693","LOC111129135"
"29694","LOC111129136"
"29695","LOC111129137"
"29696","LOC111129138"
"29697","LOC111129139"
"29698","LOC111129140"
"29699","LOC111129141"
"29700","LOC111129142"
"29701","LOC111129143"
"29702","LOC111129144"
"29703","LOC111129145"
"29704","LOC111129146"
"29705","LOC111129147"
"29706","LOC111129148"
"29707","LOC111129149"
"29708","LOC111129150"
"29709","LOC111129151"
"29710","LOC111129152"
"29711","LOC111129153"
"29712","LOC111129154"
"29713","LOC111129155"
"29714","LOC111129156"
"29715","LOC111129157"
"29716","LOC111129158"
"29717","LOC111129159"
"29718","LOC111129160"
"29719","LOC111129161"
"29720","LOC111129162"
"29721","LOC111129163"
"29722","LOC111129164"
"29723","LOC111129165"
"29724","LOC111129166"
"29725","LOC111129167"
"29726","LOC111129168"
"29727","LOC111129169"
"29728","LOC111129170"
"29729","LOC111129171"
"29730","LOC111129172"
"29731","LOC111129173"
"29732","LOC111129174"
"29733","LOC111129175"
"29734","LOC111129176"
"29735","LOC111129177"
"29736","LOC111129178"
"29737","LOC111129179"
"29738","LOC111129180"
"29739","LOC111129181"
"29740","LOC111129182"
"29741","LOC111129183"
"29742","LOC111129184"
"29743","LOC111129185"
"29744","LOC111129186"
"29745","LOC111129187"
"29746","LOC111129188"
"29747","LOC111129189"
"29748","LOC111129190"
"29749","LOC111129191"
"29750","LOC111129192"
"29751","LOC111129193"
"29752","LOC111129194"
"29753","LOC111129195"
"29754","LOC111129196"
"29755","LOC111129197"
"29756","LOC111129198"
"29757","LOC111129199"
"29758","LOC111129200"
"29759","LOC111129201"
"29760","LOC111129202"
"29761","LOC111129203"
"29762","LOC111129204"
"29763","LOC111129205"
"29764","LOC111129206"
"29765","LOC111129207"
"29766","LOC111129208"
"29767","LOC111129209"
"29768","LOC111129210"
"29769","LOC111129211"
"29770","LOC111129212"
"29771","LOC111129213"
"29772","LOC111129214"
"29773","LOC111129215"
"29774","LOC111129216"
"29775","LOC111129217"
"29776","LOC111129218"
"29777","LOC111129219"
"29778","LOC111129220"
"29779","LOC111129221"
"29780","LOC111129222"
"29781","LOC111129223"
"29782","LOC111129224"
"29783","LOC111129225"
"29784","LOC111129226"
"29785","LOC111129227"
"29786","LOC111129228"
"29787","LOC111129229"
"29788","LOC111129230"
"29789","LOC111129231"
"29790","LOC111129232"
"29791","LOC111129233"
"29792","LOC111129234"
"29793","LOC111129235"
"29794","LOC111129236"
"29795","LOC111129237"
"29796","LOC111129238"
"29797","LOC111129239"
"29798","LOC111129240"
"29799","LOC111129241"
"29800","LOC111129242"
"29801","LOC111129243"
"29802","LOC111129244"
"29803","LOC111129245"
"29804","LOC111129246"
"29805","LOC111129247"
"29806","LOC111129248"
"29807","LOC111129249"
"29808","LOC111129250"
"29809","LOC111129251"
"29810","LOC111129252"
"29811","LOC111129253"
"29812","LOC111129254"
"29813","LOC111129255"
"29814","LOC111129256"
"29815","LOC111129257"
"29816","LOC111129258"
"29817","LOC111129259"
"29818","LOC111129260"
"29819","LOC111129261"
"29820","LOC111129262"
"29821","LOC111129263"
"29822","LOC111129264"
"29823","LOC111129265"
"29824","LOC111129266"
"29825","LOC111129267"
"29826","LOC111129268"
"29827","LOC111129269"
"29828","LOC111129270"
"29829","LOC111129271"
"29830","LOC111129272"
"29831","LOC111129273"
"29832","LOC111129274"
"29833","LOC111129275"
"29834","LOC111129276"
"29835","LOC111129277"
"29836","LOC111129278"
"29837","LOC111129279"
"29838","LOC111129280"
"29839","LOC111129281"
"29840","LOC111129282"
"29841","LOC111129283"
"29842","LOC111129284"
"29843","LOC111129285"
"29844","LOC111129286"
"29845","LOC111129287"
"29846","LOC111129288"
"29847","LOC111129289"
"29848","LOC111129290"
"29849","LOC111129291"
"29850","LOC111129292"
"29851","LOC111129293"
"29852","LOC111129294"
"29853","LOC111129295"
"29854","LOC111129296"
"29855","LOC111129297"
"29856","LOC111129298"
"29857","LOC111129299"
"29858","LOC111129300"
"29859","LOC111129301"
"29860","LOC111129302"
"29861","LOC111129303"
"29862","LOC111129304"
"29863","LOC111129305"
"29864","LOC111129306"
"29865","LOC111129307"
"29866","LOC111129308"
"29867","LOC111129309"
"29868","LOC111129310"
"29869","LOC111129311"
"29870","LOC111129312"
"29871","LOC111129313"
"29872","LOC111129314"
"29873","LOC111129315"
"29874","LOC111129316"
"29875","LOC111129317"
"29876","LOC111129318"
"29877","LOC111129319"
"29878","LOC111129320"
"29879","LOC111129321"
"29880","LOC111129322"
"29881","LOC111129323"
"29882","LOC111129324"
"29883","LOC111129325"
"29884","LOC111129326"
"29885","LOC111129327"
"29886","LOC111129328"
"29887","LOC111129329"
"29888","LOC111129330"
"29889","LOC111129331"
"29890","LOC111129332"
"29891","LOC111129333"
"29892","LOC111129334"
"29893","LOC111129335"
"29894","LOC111129336"
"29895","LOC111129337"
"29896","LOC111129338"
"29897","LOC111129339"
"29898","LOC111129340"
"29899","LOC111129341"
"29900","LOC111129342"
"29901","LOC111129343"
"29902","LOC111129344"
"29903","LOC111129345"
"29904","LOC111129346"
"29905","LOC111129347"
"29906","LOC111129348"
"29907","LOC111129349"
"29908","LOC111129350"
"29909","LOC111129351"
"29910","LOC111129352"
"29911","LOC111129353"
"29912","LOC111129354"
"29913","LOC111129355"
"29914","LOC111129356"
"29915","LOC111129357"
"29916","LOC111129358"
"29917","LOC111129359"
"29918","LOC111129360"
"29919","LOC111129361"
"29920","LOC111129362"
"29921","LOC111129363"
"29922","LOC111129364"
"29923","LOC111129365"
"29924","LOC111129366"
"29925","LOC111129367"
"29926","LOC111129368"
"29927","LOC111129369"
"29928","LOC111129370"
"29929","LOC111129371"
"29930","LOC111129372"
"29931","LOC111129373"
"29932","LOC111129374"
"29933","LOC111129375"
"29934","LOC111129376"
"29935","LOC111129377"
"29936","LOC111129378"
"29937","LOC111129379"
"29938","LOC111129380"
"29939","LOC111129381"
"29940","LOC111129382"
"29941","LOC111129383"
"29942","LOC111129384"
"29943","LOC111129385"
"29944","LOC111129386"
"29945","LOC111129387"
"29946","LOC111129388"
"29947","LOC111129389"
"29948","LOC111129390"
"29949","LOC111129391"
"29950","LOC111129392"
"29951","LOC111129393"
"29952","LOC111129394"
"29953","LOC111129395"
"29954","LOC111129396"
"29955","LOC111129397"
"29956","LOC111129398"
"29957","LOC111129399"
"29958","LOC111129400"
"29959","LOC111129401"
"29960","LOC111129402"
"29961","LOC111129403"
"29962","LOC111129404"
"29963","LOC111129405"
"29964","LOC111129406"
"29965","LOC111129407"
"29966","LOC111129408"
"29967","LOC111129409"
"29968","LOC111129410"
"29969","LOC111129411"
"29970","LOC111129412"
"29971","LOC111129413"
"29972","LOC111129414"
"29973","LOC111129415"
"29974","LOC111129416"
"29975","LOC111129417"
"29976","LOC111129418"
"29977","LOC111129419"
"29978","LOC111129420"
"29979","LOC111129421"
"29980","LOC111129422"
"29981","LOC111129423"
"29982","LOC111129424"
"29983","LOC111129425"
"29984","LOC111129426"
"29985","LOC111129427"
"29986","LOC111129428"
"29987","LOC111129429"
"29988","LOC111129430"
"29989","LOC111129431"
"29990","LOC111129432"
"29991","LOC111129433"
"29992","LOC111129434"
"29993","LOC111129435"
"29994","LOC111129436"
"29995","LOC111129437"
"29996","LOC111129438"
"29997","LOC111129439"
"29998","LOC111129440"
"29999","LOC111129441"
"30000","LOC111129442"
"30001","LOC111129443"
"30002","LOC111129444"
"30003","LOC111129445"
"30004","LOC111129446"
"30005","LOC111129447"
"30006","LOC111129448"
"30007","LOC111129449"
"30008","LOC111129450"
"30009","LOC111129451"
"30010","LOC111129452"
"30011","LOC111129453"
"30012","LOC111129454"
"30013","LOC111129455"
"30014","LOC111129456"
"30015","LOC111129457"
"30016","LOC111129458"
"30017","LOC111129459"
"30018","LOC111129460"
"30019","LOC111129461"
"30020","LOC111129462"
"30021","LOC111129463"
"30022","LOC111129464"
"30023","LOC111129465"
"30024","LOC111129466"
"30025","LOC111129467"
"30026","LOC111129468"
"30027","LOC111129469"
"30028","LOC111129470"
"30029","LOC111129471"
"30030","LOC111129472"
"30031","LOC111129473"
"30032","LOC111129474"
"30033","LOC111129475"
"30034","LOC111129476"
"30035","LOC111129477"
"30036","LOC111129478"
"30037","LOC111129479"
"30038","LOC111129480"
"30039","LOC111129481"
"30040","LOC111129482"
"30041","LOC111129483"
"30042","LOC111129484"
"30043","LOC111129485"
"30044","LOC111129486"
"30045","LOC111129487"
"30046","LOC111129488"
"30047","LOC111129489"
"30048","LOC111129490"
"30049","LOC111129491"
"30050","LOC111129492"
"30051","LOC111129493"
"30052","LOC111129494"
"30053","LOC111129495"
"30054","LOC111129496"
"30055","LOC111129497"
"30056","LOC111129498"
"30057","LOC111129499"
"30058","LOC111129500"
"30059","LOC111129501"
"30060","LOC111129502"
"30061","LOC111129503"
"30062","LOC111129504"
"30063","LOC111129505"
"30064","LOC111129506"
"30065","LOC111129507"
"30066","LOC111129508"
"30067","LOC111129509"
"30068","LOC111129510"
"30069","LOC111129511"
"30070","LOC111129512"
"30071","LOC111129513"
"30072","LOC111129514"
"30073","LOC111129515"
"30074","LOC111129516"
"30075","LOC111129517"
"30076","LOC111129518"
"30077","LOC111129519"
"30078","LOC111129520"
"30079","LOC111129521"
"30080","LOC111129522"
"30081","LOC111129523"
"30082","LOC111129524"
"30083","LOC111129525"
"30084","LOC111129526"
"30085","LOC111129527"
"30086","LOC111129528"
"30087","LOC111129529"
"30088","LOC111129530"
"30089","LOC111129531"
"30090","LOC111129532"
"30091","LOC111129533"
"30092","LOC111129534"
"30093","LOC111129535"
"30094","LOC111129536"
"30095","LOC111129537"
"30096","LOC111129538"
"30097","LOC111129539"
"30098","LOC111129540"
"30099","LOC111129541"
"30100","LOC111129542"
"30101","LOC111129543"
"30102","LOC111129544"
"30103","LOC111129545"
"30104","LOC111129546"
"30105","LOC111129547"
"30106","LOC111129548"
"30107","LOC111129549"
"30108","LOC111129550"
"30109","LOC111129551"
"30110","LOC111129552"
"30111","LOC111129553"
"30112","LOC111129554"
"30113","LOC111129555"
"30114","LOC111129556"
"30115","LOC111129557"
"30116","LOC111129558"
"30117","LOC111129559"
"30118","LOC111129560"
"30119","LOC111129561"
"30120","LOC111129562"
"30121","LOC111129563"
"30122","LOC111129564"
"30123","LOC111129565"
"30124","LOC111129566"
"30125","LOC111129567"
"30126","LOC111129568"
"30127","LOC111129569"
"30128","LOC111129570"
"30129","LOC111129571"
"30130","LOC111129572"
"30131","LOC111129573"
"30132","LOC111129574"
"30133","LOC111129575"
"30134","LOC111129576"
"30135","LOC111129577"
"30136","LOC111129578"
"30137","LOC111129579"
"30138","LOC111129580"
"30139","LOC111129581"
"30140","LOC111129582"
"30141","LOC111129583"
"30142","LOC111129584"
"30143","LOC111129585"
"30144","LOC111129586"
"30145","LOC111129587"
"30146","LOC111129588"
"30147","LOC111129589"
"30148","LOC111129590"
"30149","LOC111129591"
"30150","LOC111129592"
"30151","LOC111129593"
"30152","LOC111129594"
"30153","LOC111129595"
"30154","LOC111129596"
"30155","LOC111129597"
"30156","LOC111129598"
"30157","LOC111129599"
"30158","LOC111129600"
"30159","LOC111129601"
