"","baseMean","log2FoldChange","lfcSE","svalue"
"LOC111131037",6.08933126319203,3.7578295598668e-07,0.00144269207968747,0.998066181108899
"LOC111131038",3.42420119087723,-4.50350512186245e-07,0.00144269259300225,0.99806652061362
"LOC111131592",50.1047349470292,-4.1523547253747e-06,0.00144267352156093,0.998066859999154
"LOC111129566",2.24202656311604,2.72061766589028e-07,0.00144269490316503,0.998067199265564
"LOC111130493",0.0936220794666166,-3.45065137458884e-07,0.00144269502496814,0.998067538412911
"LOC111130495",0.196234063085277,-6.89622513049193e-08,0.00144269503097456,0.99806787744126
"LOC111131301",7.0409843186348,5.28178266654709e-07,0.00144269191236,0.998068216350672
"LOC111131300",18.8894274790064,2.51805830257807e-06,0.00144268390830612,0.99806855514121
"LOC111128833",6.61792220616693,1.25810955187905e-06,0.00144269170398484,0.998068893812937
"LOC111129568",28.1761258694752,3.69406540787811e-06,0.00144268145096044,0.998069232365915
"LOC111130108",13.682061472657,3.08970898250828e-06,0.00144269233442091,0.998069570800207
"LOC111130023",3.08555920730121,1.80536602602217e-06,0.00144269330305882,0.998069909115875
"LOC111131610",14.6862834352922,1.51494867498793e-06,0.00144269201510412,0.998070247312981
"LOC111130164",0.248384007425233,-3.59531192813488e-08,0.00144269503051184,0.998070585391588
"LOC111129847",25.5585807717914,-3.64769346117815e-06,0.0014426846320489,0.998070923351757
"LOC111130087",10.055973550578,-2.73676117059054e-06,0.00144268734485458,0.998071261193552
"LOC111130456",15.6430496308832,-3.99790942732265e-06,0.0014426898894479,0.998071598917034
"LOC111130343",167.689792131729,2.48896578585458e-06,0.00144267570584831,0.998071936522266
"LOC111131771",10.4428388128531,2.30131276100368e-06,0.00144269043818363,0.998072274009309
"LOC111131790",10.6688365907957,1.83582802253672e-06,0.00144269225906466,0.998072611378226
"LOC111127851",0.0230149633439901,-3.06221308920183e-07,0.00144269502777577,0.998072948629078
"LOC111129125",56.5391239469091,-1.77089408947372e-06,0.00144268892520881,0.998073285761928
"LOC111130400",0.356698350244458,1.9708098370554e-07,0.00144269476627058,0.998073622776838
"LOC111129117",66.7638323767767,8.90372843426217e-07,0.00144269153474542,0.998073959673869
"LOC111130338",11.4041627503719,-5.79742834151813e-06,0.00144269117645943,0.998074296453083
"LOC111131699",0.37831235533265,1.01562884085809e-08,0.00144269483361029,0.998074633114542
"LOC111131700",0.281362968066865,1.88022495087073e-07,0.00144269494501501,0.998074969658308
"LOC111130966",3.09579532136157,-5.02658006835768e-07,0.00144269204162584,0.998075306084443
"LOC111127952",3.50776773482489,-3.01150104629486e-07,0.00144269194984796,0.998075642393008
"LOC111130105",36.7396440398349,-4.71100787141261e-08,0.00144268860287375,0.998075978584064
"LOC111127742",0.576696143232485,6.93414152966583e-08,0.00144269455401125,0.998076314657674
"LOC111127937",4.46964231893974,-4.94625437532421e-07,0.00144269209042855,0.998076650613898
"LOC111127831",8.13926593127075,1.7267791024466e-06,0.00144269318146882,0.998076986452799
"LOC111128111",3.37169057823504,-1.93031342922988e-07,0.00144269253161433,0.998077322174438
"LOC111130864",3.05558243079318,1.3111468124915e-06,0.00144269346209515,0.998077657778876
"LOC111130407",6.64969172320192,-9.38681581974011e-07,0.00144269339778368,0.998077993266175
"LOC111130409",16.4966887961102,2.65388243828968e-06,0.00144269270847686,0.998078328636395
"LOC111130405",17.437556320274,1.1235642817853e-06,0.00144269244396004,0.998078663889599
"LOC111130408",52.172816033002,9.48994085971207e-07,0.0014426864227857,0.998078999025847
"LOC111130474",3.26321446204709,1.82431066674282e-07,0.00144269443290271,0.998079334045201
"LOC111130473",1.25418453387852,2.71703047280467e-07,0.00144269492515388,0.998079668947721
"LOC111131369",0.173035090354507,-3.84210423890549e-08,0.00144269503048114,0.99808000373347
"LOC111130411",1.47515614824518,8.20378914618261e-07,0.00144269445390547,0.998080338402507
"LOC111130774",9.92915107392692,-1.1163381744119e-06,0.0014426920909502,0.998080672954894
"LOC111127948",1.69192085822534,-6.6680830038626e-07,0.00144269335938168,0.998081007390692
"LOC111129576",8.60633883400861,-1.32578969898197e-06,0.00144269099092248,0.998081341709962
"LOC111129360",135.464319696107,1.48272044617391e-05,0.00144266643025588,0.998081675912765
"LOC111129362",1.26324345751513,7.85800013247012e-07,0.00144269415290856,0.998082009999161
"LOC111129267",9.52164199399267,1.00402057532758e-06,0.0014426923274363,0.998082343969212
"LOC111130060",46.796607955026,-3.48135169440199e-07,0.00144268936545647,0.998082677822977
"LOC111130307",13.0950375886008,-1.67160505748695e-06,0.0014426858653842,0.998083011560519
"LOC111130559",25.1657827935071,3.3512186722038e-07,0.00144268564516044,0.998083345181897
"LOC111129817",29.3703949311467,2.33501607948485e-06,0.0014426774306119,0.998083678687173
"LOC111129337",16.1510865179405,3.34515581160003e-06,0.00144269353408257,0.998084012076406
"LOC111128800",4.69361038137121,2.31971267203737e-06,0.00144269253363546,0.998084345349658
"LOC111128801",0.297824088795298,-3.9185697554271e-07,0.00144269471797862,0.998084678506988
"LOC111130027",205.080179056054,3.79435237998864e-07,0.00144267754383708,0.998085011548458
"LOC111128021",1.56385002795476,-5.60111566944804e-08,0.0014426936725744,0.998085344474128
"LOC111130544",19.6650279904552,-1.04092823959237e-06,0.00144268853011391,0.998085677284057
"LOC111130528",1.06797053088869,-1.32325360465e-07,0.00144269408083686,0.998086009978308
"LOC111131386",0.443266242946628,-1.78351154149779e-07,0.0014426948402098,0.998086342556939
"LOC111130613",2.4417736141219,-1.26345511462467e-06,0.00144269451972205,0.998086675020011
"LOC111128316",2.8115598202908,6.22267068901163e-07,0.00144269362398885,0.998087007367584
"LOC111130916",51.3641132845471,-2.88848113515619e-07,0.00144268686541363,0.998087339599719
"LOC111130915",23.3569372295699,-2.36520131787294e-06,0.00144268714568291,0.998087671716475
"LOC111130918",31.2815908937583,3.65023609300787e-07,0.0014426831521715,0.998088003717914
"LOC111130851",4.35148165702325,1.01429313417009e-06,0.00144269294160089,0.998088335604093
"LOC111131432",2.93032323281526,-5.43227323810422e-07,0.00144269304759674,0.998088667375075
"LOC111127922",6.88303162120925,5.88513291665345e-08,0.00144269316291139,0.998088999030918
"LOC111130263",3.5482554087223,5.58869159276261e-07,0.00144269183413848,0.998089330571683
"LOC111130262",0.400804222985588,1.8704325796832e-08,0.0014426947521495,0.99808966199743
"LOC111130240",16.663005952398,2.16826635701738e-06,0.00144268358980711,0.998089993308217
"LOC111127977",3.17523246006408,3.28626732526535e-07,0.00144269247505384,0.998090324504106
"LOC111131129",3.3648444868216,-1.01035493109896e-06,0.00144269195954466,0.998090655585156
"LOC111131731",0.717741424863605,1.19331125077459e-08,0.00144269448512628,0.998090986551427
"LOC111131730",7.13807542488436,1.60903067689935e-06,0.00144269126050631,0.998091317402978
"LOC111131488",15.4579165289577,-6.28712914125989e-06,0.00144268480683905,0.998091648139869
"LOC111131489",0.32345013822429,1.0788070755198e-07,0.00144269502117434,0.998091978762159
"LOC111129238",42.1033877561252,-2.7593994924874e-07,0.00144269209613424,0.998092309269909
"LOC111131830",0.37274575698382,2.64440263347258e-07,0.00144269494616159,0.998092639663177
"LOC111127902",0.180161234157238,1.36705484343237e-07,0.00144269497067334,0.998092969942023
"LOC111128364",38.7697565168924,2.04779675934288e-07,0.00144267584126594,0.998093300106507
"LOC111128247",0.51123968038994,-2.12506689973397e-07,0.00144269502812354,0.998093630156687
"LOC111131236",0.955974538323459,7.26332646572004e-07,0.00144269442062034,0.998093960092624
"LOC111130566",0.709114386430143,-2.65623722196857e-07,0.00144269476231017,0.998094289914377
"LOC111129092",4.96385374903312,4.50314713540035e-07,0.00144269353356376,0.998094619622004
"LOC111129095",12.8480435680087,-2.94947591916474e-06,0.00144268257039769,0.998094949215565
"LOC111129102",0.67468163668,3.90970275374471e-07,0.00144269428462009,0.99809527869512
"LOC111129089",0.323494743447891,-5.80255827549199e-08,0.00144269480262608,0.998095608060727
"LOC111129088",15.1948574488423,2.58652994955006e-06,0.00144268460453673,0.998095937312445
"LOC111129508",0.890697269375838,-8.08385874943261e-07,0.00144269380801475,0.998096266450334
"LOC111130394",0.18008113455038,9.06241183407936e-08,0.00144269501107817,0.998096595474452
"LOC111129048",153.274813781419,7.16575641929098e-07,0.00144268825046498,0.99809692438486
"LOC111129047",2.23199067104946,1.13531395405061e-06,0.00144269384581917,0.998097253181614
"LOC111129592",1.24449394037225,1.93495448681184e-07,0.00144269450275451,0.998097581864775
"LOC111129593",159.293853212862,1.24986811479271e-05,0.00144267294733017,0.998097910434401
"LOC111129594",0.55685343873052,6.05448390735548e-07,0.00144269476171164,0.998098238890551
"LOC111129396",0.502529858300366,2.29335236400573e-07,0.00144269494309373,0.998098567233284
"LOC111129384",0.710505875389745,3.50194464477513e-07,0.00144269496387659,0.998098895462659
"LOC111129424",0.131122073877001,-2.83341093030169e-08,0.00144269503263298,0.998099223578733
"LOC111129377",40.9119480080104,-2.22423917654005e-06,0.00144268265259574,0.998099551581567
"LOC111129408",2.36936101125704,1.33042952022492e-06,0.00144269394011381,0.998099879471218
"LOC111129386",1.72475071591176,-8.00568502169484e-07,0.0014426940359245,0.998100207247746
"LOC111129382",21.5945687851829,3.46463372849448e-06,0.00144269223727879,0.998100534911208
"LOC111129405",0.223061817798718,1.33662058227402e-07,0.0014426949711166,0.998100862461663
"LOC111129372",3.73416359568196,-6.987033914255e-07,0.00144269230089821,0.998101189899169
"LOC111129370",10.9459503630124,2.18382274481007e-07,0.00144268890643192,0.998101517223786
"LOC111129379",29.5307264895282,-6.19083880506448e-07,0.00144269294966253,0.998101844435571
"LOC111129365",72.6646997913795,-1.07215313197139e-05,0.00144268916082141,0.998102171534582
"LOC111129411",0.182857276962911,-2.52469221712629e-07,0.001442695043374,0.998102498520879
"LOC111129394",0.377285372636297,-1.81102142251287e-07,0.00144269487534531,0.998102825394519
"LOC111129419",1.2441000945315,9.52853135457238e-07,0.00144269473859546,0.99810315215556
"LOC111129374",5.04484490401408,-2.59919516291329e-07,0.00144269067707655,0.998103478804061
"LOC111129400",4.15457477074543,5.92823054362743e-07,0.00144269309068023,0.998103805340079
"LOC111129391",11.5362474308171,3.07707856118079e-07,0.00144268916133848,0.998104131763674
"LOC111129366",0.987325438851001,8.714402158711e-07,0.00144269450810679,0.998104458074902
"LOC111129376",44.6016809001441,-4.29591013539459e-06,0.00144268626813629,0.998104784273822
"LOC111129409",1.96974593940358,3.0842352980216e-07,0.00144269339977581,0.998105110360492
"LOC111129385",5.74487646237676,-1.48489301570231e-07,0.00144269385459626,0.99810543633497
"LOC111129383",3.82678262381135,-3.8156330221191e-07,0.00144269374794864,0.998105762197314
"LOC111129404",0.998887541678503,-7.00605887002611e-07,0.00144269475639708,0.998106087947581
"LOC111129371",17.2650327013487,8.1191935263894e-07,0.00144268303957671,0.998106413585829
"LOC111127879",9.01862032836604,3.81885507864514e-06,0.00144269246146333,0.998106739112117
"LOC111128124",24.1255040945735,-8.4216859718629e-07,0.00144269308728503,0.998107064526501
"LOC111130313",4.7865031917312,-7.45285577407882e-07,0.00144269460390925,0.99810738982904
"LOC111130310",119.274286625322,-7.75520375638274e-06,0.00144268005540275,0.998107715019791
"LOC111130802",0.208224940460549,-4.07604805560111e-08,0.00144269503091848,0.998108040098811
"LOC111131055",0.651764459830202,7.08505028630122e-08,0.00144269490912398,0.99810836506616
"LOC111130172",0.420342578101785,-3.03548684013299e-07,0.00144269490611867,0.998108689921893
"LOC111130171",4.4774162327263,2.24471582848397e-06,0.00144269160456581,0.998109014666068
"LOC111130770",3.1370554131445,1.21841451377846e-06,0.001442693690204,0.998109339298744
"LOC111131400",30.8547263931116,4.77723205946533e-06,0.00144267889120086,0.998109663819976
"LOC111130366",1.28959716384956,9.65290419164636e-07,0.00144269421182588,0.998109988229824
"LOC111127800",1.09582877875599,-1.57554314958093e-06,0.00144269444004774,0.998110312528343
"LOC111128115",93.688391952265,-3.13898380422968e-06,0.0014426728912705,0.998110636715591
"LOC111131012",43.8011252570441,-9.13764166164348e-06,0.00144268152536906,0.998110960791626
"LOC111131761",0.206137621671061,1.26669460621087e-07,0.00144269481398864,0.998111284756505
"LOC111129011",30.367625164506,2.12477857306806e-06,0.00144267896235412,0.998111608610285
"LOC111129010",1.96451873299298,1.80193230074805e-07,0.00144269406903632,0.998111932353023
"LOC111130944",4.15440390386435,-1.23970997518149e-06,0.00144269236492211,0.998112255984776
"LOC111131226",13.2939529590617,4.40440361434392e-06,0.00144269489972263,0.998112579505601
"LOC111129851",35.8980677203887,-3.76578986060668e-06,0.00144267990061132,0.998112902915555
"LOC111129601",6.48851970238105,-3.5549398061142e-07,0.00144269359004049,0.998113226214696
"LOC111129602",5.1697765101569,4.3020302343625e-07,0.00144269425528594,0.99811354940308
"LOC111130074",2.55435604317449,2.81445766108545e-07,0.00144269362412327,0.998113872480764
"LOC111130072",4.4658426192373,-7.01853351405845e-07,0.0014426924042411,0.998114195447805
"LOC111131517",3.06349421496307,1.28593358521482e-07,0.00144269353219412,0.99811451830426
"LOC111129603",44.9346694275331,2.22546266370698e-07,0.00144267176816838,0.998114841050185
"LOC111128137",3.02528933136451,8.16840671209586e-08,0.00144269317858997,0.998115163685638
"LOC111129166",7.00334498178441,-2.75531724752035e-06,0.0014426924529498,0.998115486210674
"LOC111129165",30.8523192873754,-2.73211692530281e-06,0.00144267294308627,0.998115808625352
"LOC111131026",51.5872728874507,-4.24089733396189e-06,0.00144267478478966,0.998116130929727
"LOC111131740",5.98548096169508,2.06154305131938e-07,0.0014426919758109,0.998116453123855
"LOC111131099",40.9790956158715,-1.29295566722449e-05,0.00144271129241702,0.998116775207794
"LOC111130553",19.3914850437787,9.86745404493142e-07,0.00144269458250777,0.998117097181601
"LOC111130428",1.09024595605866,-8.38916446560073e-07,0.00144269395203907,0.99811741904533
"LOC111130429",6.31629200336603,1.73343749407891e-06,0.00144269386316592,0.99811774079904
"LOC111130825",0.230103059182338,1.06307470382019e-07,0.00144269498536274,0.998118062442786
"LOC111130790",46.462236271211,-8.13616327519233e-06,0.00144269213273943,0.998118383976624
"LOC111131043",0.749414786256719,8.3726972667822e-09,0.00144269465411065,0.998118705400612
"Trnat-ggu_12",10.3797770111563,1.95630310688752e-06,0.00144268992161153,0.998119026714805
"LOC111130189",26.5469444749142,2.96790562547073e-06,0.00144268821324953,0.998119347919259
"LOC111130594",0.182864346608865,1.39919737319636e-07,0.00144269500401655,0.998119669014031
"LOC111130930",0.662935339119304,-1.2723401949427e-07,0.00144269463012169,0.998119989999178
"LOC111130931",0.497041916326401,-6.67560650071649e-08,0.00144269459158758,0.998120310874754
"LOC111130229",3.57442555511417,-4.32004454486194e-07,0.00144269468611236,0.998120631640816
"LOC111131544",6.47368079792165,2.5268661546089e-06,0.0014426884374246,0.998120952297421
"LOC111130283",7.35583108953491,-1.49488713993015e-06,0.00144268999370565,0.998121272844623
"LOC111128507",0.734777086268569,-2.20496688632935e-07,0.00144269451790946,0.99812159328248
"LOC111128500",1.8148258835068,1.01308657306633e-06,0.00144269359032328,0.998121913611047
"LOC111128209",38.7561868529511,-3.56384737415448e-06,0.00144268356908545,0.998122233830381
"LOC111128248",0.283241345079174,1.99526025215358e-07,0.00144269500788604,0.998122553940536
"LOC111130115",21.1321881966301,-4.79901427560615e-06,0.00144269227846058,0.998122873941568
"LOC111130116",4.12899779951216,7.73195315152868e-07,0.00144269280171444,0.998123193833535
"LOC111127767",6.73663482057324,4.2596643829604e-06,0.0014426932446907,0.99812351361649
"LOC111130649",0.499592890054336,7.28031970177966e-07,0.00144269471052039,0.998123833290491
"LOC111127941",0.231609436082001,6.78073359410941e-08,0.00144269501175793,0.998124152855592
"LOC111131441",0.568048762091151,1.00879086581077e-07,0.00144269500003431,0.99812447231185
"LOC111127738",7.75709179015736,-4.71836923180536e-07,0.0014426910551504,0.998124791659319
"LOC111127912",12.3979304453419,2.84358870343267e-06,0.00144269348438656,0.998125110898056
"LOC111130908",13.897970644443,1.22456842404778e-06,0.00144268582883695,0.998125430028116
"LOC111130669",7.1309308586163,1.68347381475494e-06,0.00144269010579687,0.998125749049554
"LOC111127797",0.676171685592481,1.16701238848442e-07,0.00144269501309127,0.998126067962427
"LOC111128108",0.18766808440057,5.52173208196135e-08,0.00144269501080588,0.998126386766788
"LOC111131775",0.497829069739988,-1.83356686650365e-07,0.00144269463404733,0.998126705462695
"LOC111130426",9.99270196053533,9.87169880056191e-07,0.00144269041298619,0.998127024050201
"LOC111130233",5.06122785546262,1.94152846206906e-06,0.00144269215373049,0.998127342529363
"LOC111130232",62.755980168465,-2.49590692996392e-07,0.00144269180058771,0.998127660900235
"LOC111130234",0.791870708954807,-1.16715080220444e-07,0.00144269462116675,0.998127979162873
"LOC111128332",1.89842998426844,3.03915616185034e-07,0.00144269455150526,0.998128297317332
"LOC111129056",20.4392509836566,-4.82744734938676e-07,0.00144268221476168,0.998128615363667
"LOC111129124",1.92663720572011,-2.30057478560865e-06,0.00144269297156587,0.998128933301934
"LOC111129123",0.376556354282367,-1.23816912810431e-07,0.00144269476087489,0.998129251132187
"LOC111129121",7.22337723089552,-1.54023217140979e-06,0.0014426889293223,0.998129568854481
"LOC111131786",9.12792215567687,-6.97835986616198e-07,0.00144268932150247,0.998129886468871
"LOC111128807",1.34217744615478,2.97265995934753e-07,0.00144269501569024,0.998130203975413
"LOC111128809",1.08946088436504,-7.97324581543877e-07,0.00144269435053545,0.998130521374161
"LOC111128811",1.24922057582122,2.80806614152482e-07,0.0014426950191213,0.99813083866517
"LOC111128812",0.204096063575708,8.91025237616467e-08,0.00144269501393997,0.998131155848495
"LOC111130549",3.160756147955,8.07135365483099e-07,0.00144269307236761,0.998131472924191
"LOC111128529",178.628498478002,-2.2257503370544e-06,0.0014426633276209,0.998131789892312
"LOC111128550",2.39689781933871,1.42410344092717e-06,0.00144269313762552,0.998132106752914
"LOC111128545",1.67233886082679,-3.9737904878345e-07,0.00144269372655678,0.998132423506051
"LOC111128559",0.70763947557322,1.46606955539458e-07,0.00144269436413981,0.998132740151777
"LOC111128537",4.79195896319646,-3.46952801528905e-07,0.00144269177934567,0.998133056690148
"LOC111128533",62.0624435790249,-8.08245982250831e-06,0.00144268386741569,0.998133373121217
"LOC111128542",4.79069710329407,-8.57400973030786e-07,0.00144269248025586,0.99813368944504
"LOC111128546",8.29099747862145,6.95419999476865e-07,0.00144269084122599,0.998134005661671
"LOC111128536",36.6861505935943,4.83060157316068e-06,0.00144268324186419,0.998134321771164
"LOC111128543",20.1859115157955,2.48141682794279e-06,0.00144268134368401,0.998134637773574
"LOC111128564",27.5401667684293,-6.64687521105195e-06,0.00144268489043829,0.998134953668955
"LOC111128563",4.77560118985654,-1.42360532604584e-06,0.00144269020135152,0.998135269457362
"LOC111128530",110.875631769401,1.35320693510137e-06,0.00144267452083843,0.998135585138849
"LOC111128544",1.33630208223537,-5.15763027052262e-07,0.00144269384678314,0.99813590071347
"LOC111128560",1.16074697920199,-3.38822907881708e-07,0.00144269417261907,0.99813621618128
"LOC111129611",27.1603795900124,-6.67362942696429e-06,0.00144268782184426,0.998136531542332
"LOC111128531",60.9364854981358,-1.16801755620204e-06,0.00144266555942354,0.998136846796681
"LOC111128540",3.65511311643341,-5.94457041094526e-07,0.00144269334311039,0.998137161944381
"LOC111128548",6.24955787965372,-9.47879634423933e-07,0.00144269028660895,0.998137476985486
"LOC111128535",31.2618633131617,-2.2824244351873e-06,0.0014426806871432,0.998137791920051
"LOC111129167",19.6444325043133,1.95290975987921e-06,0.0014426847425132,0.998138106748129
"LOC111129295",29.5846689545921,-7.96745654848784e-09,0.00144268308605862,0.998138421469774
"LOC111129296",26.8359028879183,9.16999571488078e-06,0.00144268693369777,0.99813873608504
"LOC111128580",0.618037891167683,-1.50100476677752e-08,0.0014426947310523,0.998139050593981
"LOC111130861",4.53030575683269,-4.18541935766537e-07,0.00144269447759201,0.998139364996652
"LOC111128910",0.0230117524459934,1.21376326411401e-07,0.00144269502419203,0.998139679293105
"LOC111128909",62.7325076257794,3.61551845655448e-06,0.00144267286547544,0.998139993483395
"LOC111129007",20.9281161343902,3.2726012789111e-06,0.00144268763559285,0.998140307567575
"LOC111129009",61.3221480217711,-1.94820263126118e-06,0.00144266896819338,0.9981406215457
"LOC111131749",312.95704340804,-1.5401162424895e-06,0.00144265343153904,0.998140935417823
"LOC111129190",78.5055603212946,-0.423418313588195,0.280595643176513,0.230716666597933
"LOC111130082",87.8582059375188,-8.91983557673503e-07,0.00144267720965193,0.998141249183997
"LOC111129103",0.390208019552397,2.87250026462622e-07,0.00144269497848938,0.998141562844276
"LOC111130541",0.977436782812395,-6.44900993360915e-07,0.00144269457514836,0.998141876398715
"LOC111128157",6.79591538091511,1.93120895894956e-06,0.00144269298762607,0.998142189847365
"LOC111131067",49.7855741245809,-5.22160006653327e-06,0.00144269587620509,0.998142503190282
"LOC111131068",2.22631520430457,1.72716140566869e-07,0.00144269427314895,0.998142816427518
"LOC111129613",5.07436845701068,-5.01508803217324e-07,0.00144269348047197,0.998143129559127
"LOC111127887",0.613281361808389,4.3150769466066e-07,0.00144269458015149,0.998143442585162
"LOC111129467",44.1370353738648,-3.5838490304645e-06,0.00144268152052885,0.998143755505677
"LOC111128979",107.069158571224,-9.29738282633695e-06,0.00144269226477717,0.998144068320725
"LOC111128416",0.423399466082467,-2.54740743671832e-07,0.00144269467169355,0.998144381030359
"LOC111128860",2.65780411983146,2.71960048345726e-07,0.00144269367976834,0.998144693634633
"LOC111131755",0.277000555511522,1.76272396684387e-07,0.00144269494931731,0.9981450061336
"LOC111129706",141.246369005589,7.60344856894724e-06,0.00144265430889899,0.998145318527313
"LOC111129707",0.497831704321019,6.17205760117845e-07,0.00144269485044454,0.998145630815825
"LOC111129202",0.299286060576325,1.17749667086105e-07,0.00144269498006875,0.998145942999189
"LOC111129203",0.619941912823319,8.84788926874966e-08,0.0014426949782637,0.998146255077459
"LOC111127886",0.508850677624577,4.76961502837655e-08,0.00144269501334931,0.998146567050687
"LOC111130458",0.504436173685847,-4.67605410452821e-07,0.00144269470501416,0.998146878918927
"LOC111130457",0.845442514843224,-4.2184707954887e-08,0.00144269502844206,0.998147190682231
"LOC111130264",9.7106606535611,-2.84630327368922e-07,0.00144269352622629,0.998147502340653
"LOC111131662",0.883479704081252,-8.71744211379636e-07,0.00144269477613752,0.998147813894245
"LOC111129069",0.760875301521813,2.77283885374858e-07,0.00144269464004385,0.998148125343061
"LOC111128369",0.569433090551429,-7.39630577614284e-07,0.00144269456430012,0.998148436687152
"LOC111131826",2.76351923595898,-5.31615448719352e-08,0.00144269329943363,0.998148747926573
"LOC111130078",29.7353228428533,4.38340569833389e-07,0.001442683757803,0.998149059061375
"LOC111127840",0.284781988298846,1.77922928982653e-07,0.00144269495153578,0.998149370091612
"LOC111131005",1.08825651210088,-1.43607103376335e-06,0.00144269471222019,0.998149681017336
"LOC111131004",3.38080786300482,-6.70357859262098e-09,0.0014426933378148,0.998149991838599
"LOC111130238",1.08304349288244,2.21140418286879e-07,0.0014426950152429,0.998150302555455
"LOC111130237",9.11090106513248,-4.93402897948862e-06,0.00144269352066665,0.998150613167957
"LOC111128176",10.1441923299591,8.28667312976102e-07,0.00144268620274685,0.998150923676155
"LOC111128189",6.75696309015395,4.36809469911811e-07,0.00144269418606011,0.998151234080104
"LOC111129994",34.0004820531337,1.30561239520647e-06,0.00144268576891361,0.998151544379856
"LOC111131725",4.43187626363805,-2.10589634312841e-06,0.00144269207599814,0.998151854575463
"LOC111129620",8.14670328061362,5.77922977343559e-07,0.00144269004507203,0.998152164666977
"LOC111131280",3.06185234110287,-6.79830557744528e-07,0.00144269254911801,0.998152474654451
"LOC111128823",3.46941654685683,7.85334635985666e-07,0.00144269344901704,0.998152784537937
"LOC111127940",2.22190513071471,-1.08315396441491e-06,0.00144269307261768,0.998153094317488
"LOC111128064",6.75388132786873,3.71400702400861e-06,0.0014426944291448,0.998153403993156
"LOC111128492",27.1097285695158,1.36206085864704e-06,0.00144268041878711,0.998153713564993
"LOC111131696",26.9545387679252,5.84279766475816e-06,0.00144268747078786,0.998154023033051
"LOC111131254",15.0380906868208,-7.26420824056539e-07,0.00144268464865417,0.998154332397383
"LOC111131253",0.439437352934073,1.00689564158947e-07,0.00144269499586876,0.99815464165804
"LOC111128156",4.31336085319718,1.3126816719191e-06,0.00144269240241312,0.998154950815075
"LOC111130250",89.4273146678254,-1.20890070215411e-06,0.00144268963588506,0.99815525986854
"LOC111128379",2.57104929175776,1.55678100168077e-07,0.00144269281427082,0.998155568818486
"LOC111128164",9.61314974941969,1.86455684952957e-06,0.00144269130277676,0.998155877664967
"LOC111127835",10.2895575200399,2.5256540014637e-06,0.00144268843876674,0.998156186408033
"LOC111130150",40.7080582657622,-1.0894707862778e-06,0.00144268144953763,0.998156495047737
"LOC111129945",45.9042000616473,-5.04305649697485e-08,0.00144267340772829,0.998156803584131
"LOC111129943",27.9428901335388,3.35508768563987e-06,0.0014426812256041,0.998157112017266
"LOC111130000",69.5912682169735,-9.02111982913201e-06,0.00144269400819978,0.998157420347195
"LOC111129999",3.71435307542525,-7.22174709119282e-07,0.00144269246271189,0.998157728573968
"LOC111130308",1.11617460150271,1.5454065536026e-06,0.00144269474241515,0.998158036697639
"LOC111130309",53.3350667879268,1.29640398576158e-07,0.00144267254222019,0.998158344718258
"LOC111129313",39.5951214637082,-7.53403459928679e-06,0.00144267974349686,0.998158652635877
"LOC111130146",0.140051561021754,-2.64618556424412e-07,0.00144269500779851,0.998158960450549
"LOC111127725",24.4579252106153,-3.4408815924093e-06,0.00144268432272606,0.998159268162324
"LOC111131216",0.95308999433273,1.26431393845237e-07,0.00144269449427819,0.998159575771254
"LOC111130874",153.098986569438,-1.15090355436871e-06,0.0014426884387231,0.99815988327739
"LOC111130875",2.57533522820515,2.28665959011584e-07,0.00144269357031539,0.998160190680785
"LOC111130877",10.3226199445145,1.80965206543326e-06,0.00144268581629207,0.99816049798149
"LOC111128759",15.453367415635,-4.80464770369324e-06,0.0014426920300818,0.998160805179556
"LOC111128758",43.1407925652383,-5.01401849358173e-06,0.00144268864249354,0.998161112275035
"LOC111129627",23.3473917684696,-2.07198460476805e-06,0.00144268301317556,0.998161419267977
"LOC111130404",40.0722519461466,1.7953108066423e-06,0.00144268843218165,0.998161726158435
"LOC111130122",1.47494350314162,-1.50824410090121e-06,0.00144269460274956,0.998162032946459
"LOC111128211",11.2761146956969,2.16859299720925e-06,0.00144269175878473,0.998162339632101
"LOC111129629",0.718690388574998,3.24715591897349e-07,0.00144269486589151,0.998162646215412
"LOC111131669",0.20533971865275,-2.78002727897252e-07,0.0014426948525231,0.998162952696444
"LOC111130872",1.17115257793487,-2.40172012987146e-09,0.00144269479547637,0.998163259075247
"LOC111130365",10.2739864940983,4.40859858199821e-07,0.00144269276097833,0.998163565351873
"LOC111131570",1.94603973629591,-5.74308921507786e-07,0.00144269435212006,0.998163871526372
"LOC111130928",2.94091699695688,6.92714715643968e-07,0.00144269428817124,0.998164177598797
"LOC111130731",2.52441538352306,-1.21002082725542e-06,0.00144269396351875,0.998164483569197
"LOC111129630",0.440055648211848,1.4645484415419e-07,0.00144269492363597,0.998164789437624
"LOC111131463",1.71430486374228,5.95837243176376e-07,0.00144269387235407,0.998165095204129
"LOC111131720",41.4165664958954,3.71697753822353e-07,0.00144268537993573,0.998165400868763
"LOC111130297",202.844857833155,-9.98676225589591e-08,0.00144265331102979,0.998165706431576
"LOC111127769",6.12943613289651,-1.03549595015512e-06,0.00144269231398589,0.99816601189262
"LOC111129631",1.12582451590565,-1.27400422522856e-06,0.00144269419718935,0.998166317251945
"LOC111130512",27.4177384210335,2.373707051202e-06,0.00144268792338828,0.998166622509602
