From	To
LOC111122026	111122026
LOC111123358	111123358
LOC111124688	111124688
LOC111111360	111111360
LOC111111361	111111361
LOC111136661	111136661
LOC111135330	111135330
LOC111135331	111135331
LOC111110030	111110030
LOC111134000	111134000
LOC111136660	111136660
LOC111136676	111136676
LOC111134012	111134012
LOC111135346	111135346
LOC111134015	111134015
LOC111136674	111136674
LOC111135343	111135343
LOC111110021	111110021
LOC111111359	111111359
LOC111111352	111111352
LOC111136678	111136678
LOC111134018	111134018
LOC111135348	111135348
LOC111110025	111110025
LOC111111355	111111355
LOC111124694	111124694
LOC111122032	111122032
LOC111124692	111124692
LOC111122030	111122030
LOC111124698	111124698
LOC111124697	111124697
LOC111124696	111124696
LOC111124695	111124695
LOC111122038	111122038
LOC111123368	111123368
LOC111124699	111124699
LOC111112680	111112680
LOC111111351	111111351
LOC111136672	111136672
LOC111136673	111136673
LOC111135342	111135342
LOC111134011	111134011
LOC111136671	111136671
LOC111135340	111135340
LOC111136643	111136643
LOC111135312	111135312
LOC111137975	111137975
LOC111110057	111110057
LOC111109068	111109068
LOC111136644	111136644
LOC111135313	111135313
LOC111110056	111110056
LOC111109067	111109067
LOC111136641	111136641
LOC111135310	111135310
LOC111110055	111110055
LOC111137972	111137972
LOC111109069	111109069
LOC111111385	111111385
LOC111135317	111135317
LOC111137978	111137978
LOC111111386	111111386
LOC111135314	111135314
LOC111136646	111136646
LOC111135315	111135315
LOC111111388	111111388
LOC111136649	111136649
LOC111135318	111135318
LOC111109066	111109066
LOC111123334	111123334
LOC111124665	111124665
LOC111122003	111122003
LOC111123333	111123333
LOC111122000	111122000
LOC111125999	111125999
LOC111124663	111124663
LOC111124662	111124662
LOC111124669	111124669
LOC111125994	111125994
LOC111123336	111123336
LOC111124667	111124667
LOC111124666	111124666
LOC111111382	111111382
LOC111123339	111123339
LOC111111384	111111384
LOC111110052	111110052
LOC111110051	111110051
LOC111110050	111110050
LOC111136654	111136654
LOC111135323	111135323
LOC111111378	111111378
LOC111136655	111136655
LOC111135324	111135324
LOC111111379	111111379
LOC111136652	111136652
LOC111135321	111135321
LOC111137984	111137984
LOC111137983	111137983
LOC111135327	111135327
LOC111111374	111111374
LOC111135328	111135328
LOC111110049	111110049
LOC111135325	111135325
LOC111111376	111111376
LOC111136657	111136657
LOC111111377	111111377
LOC111135329	111135329
LOC111123341	111123341
LOC111124672	111124672
LOC111124671	111124671
LOC111109052	111109052
LOC111124670	111124670
LOC111122013	111122013
LOC111123345	111123345
LOC111123344	111123344
LOC111124675	111124675
LOC111123343	111123343
LOC111124674	111124674
LOC111123342	111123342
LOC111124673	111124673
LOC111123349	111123349
LOC111123347	111123347
LOC111122016	111122016
LOC111123346	111123346
LOC111124677	111124677
LOC111111371	111111371
LOC111111372	111111372
LOC111137982	111137982
LOC111136651	111136651
LOC111135320	111135320
LOC111137981	111137981
LOC111110041	111110041
LOC111134046	111134046
LOC111135378	111135378
LOC111134048	111134048
LOC111110077	111110077
LOC111099197	111099197
LOC111134049	111134049
LOC111109084	111109084
LOC111122064	111122064
LOC111109086	111109086
LOC111122065	111122065
LOC111122062	111122062
LOC111109088	111109088
LOC111122063	111122063
LOC111123399	111123399
LOC111122066	111122066
LOC111123397	111123397
LOC111099192	111099192
LOC111135371	111135371
LOC111099196	111099196
LOC111134042	111134042
LOC111135374	111135374
LOC111099194	111099194
LOC111135372	111135372
LOC111134043	111134043
LOC111135373	111135373
LOC111135389	111135389
LOC111110068	111110068
LOC111134056	111134056
LOC111110067	111110067
LOC111134059	111134059
LOC111110066	111110066
LOC111134058	111134058
LOC111135388	111135388
LOC111111397	111111397
LOC111110069	111110069
LOC111111399	111111399
LOC111122072	111122072
LOC111122070	111122070
LOC111109072	111109072
LOC111122076	111122076
LOC111109074	111109074
LOC111109077	111109077
LOC111122079	111122079
LOC111122077	111122077
LOC111122078	111122078
LOC111099181	111099181
LOC111135381	111135381
LOC111110060	111110060
LOC111111392	111111392
LOC111099180	111099180
LOC111135382	111135382
LOC111111393	111111393
LOC111135380	111135380
LOC111111395	111111395
LOC111099183	111099183
LOC111099182	111099182
LOC111135384	111135384
LOC111134024	111134024
LOC111099177	111099177
LOC111135354	111135354
LOC111099175	111099175
LOC111135355	111135355
LOC111110098	111110098
LOC111135358	111135358
LOC111135359	111135359
LOC111123370	111123370
LOC111122042	111122042
LOC111122043	111122043
LOC111122040	111122040
LOC111123372	111123372
LOC111123371	111123371
LOC111123378	111123378
LOC111122045	111122045
LOC111136680	111136680
LOC111099174	111099174
LOC111134020	111134020
LOC111136683	111136683
LOC111110097	111110097
LOC111135353	111135353
LOC111135350	111135350
LOC111134021	111134021
LOC111136682	111136682
LOC111135351	111135351
LOC111110089	111110089
LOC111110088	111110088
LOC111136697	111136697
LOC111110087	111110087
LOC111134038	111134038
LOC111099169	111099169
LOC111135369	111135369
LOC111099168	111099168
LOC111123381	111123381
LOC111123385	111123385
LOC111123383	111123383
LOC111122052	111122052
LOC111109098	111109098
LOC111122058	111122058
LOC111122059	111122059
LOC111135360	111135360
LOC111110081	111110081
LOC111134031	111134031
LOC111110086	111110086
LOC111135364	111135364
LOC111099161	111099161
LOC111135361	111135361
LOC111110084	111110084
LOC111134032	111134032
LOC111135362	111135362
LOC111110083	111110083
LOC111099155	111099155
LOC111134089	111134089
LOC111099153	111099153
LOC111099157	111099157
LOC111134080	111134080
LOC111134081	111134081
LOC111099152	111099152
LOC111099150	111099150
LOC111134087	111134087
LOC111099147	111099147
LOC111134091	111134091
LOC111134090	111134090
LOC111099140	111099140
LOC111134096	111134096
LOC111122083	111122083
LOC111122080	111122080
LOC111122084	111122084
LOC111135392	111135392
LOC111135390	111135390
LOC111134063	111134063
LOC111135394	111135394
LOC111134065	111134065
LOC111135395	111135395
LOC111099123	111099123
LOC111099125	111099125
LOC111122094	111122094
LOC111122092	111122092
LOC111122098	111122098
LOC111122095	111122095
LOC111122096	111122096
LOC111122099	111122099
LOC111134076	111134076
LOC111099092	111099092
LOC111099097	111099097
LOC111099096	111099096
LOC111099082	111099082
LOC111099081	111099081
LOC111100709	111100709
LOC111100712	111100712
LOC111100714	111100714
LOC111100708	111100708
LOC111100733	111100733
LOC111100739	111100739
LOC111100735	111100735
LOC111100734	111100734
LOC111112700	111112700
LOC111112701	111112701
LOC111112703	111112703
LOC111112704	111112704
LOC111100720	111100720
LOC111100722	111100722
LOC111100727	111100727
LOC111100729	111100729
LOC111100724	111100724
LOC111100723	111100723
LOC111111400	111111400
LOC111112731	111112731
LOC111111401	111111401
LOC111111402	111111402
LOC111112733	111112733
LOC111112734	111112734
LOC111136703	111136703
LOC111112730	111112730
LOC111111409	111111409
LOC111136705	111136705
LOC111111404	111111404
LOC111111407	111111407
LOC111100753	111100753
LOC111100752	111100752
LOC111100755	111100755
LOC111124724	111124724
LOC111124723	111124723
LOC111124722	111124722
LOC111124727	111124727
LOC111124726	111124726
LOC111124725	111124725
LOC111100756	111100756
LOC111124729	111124729
LOC111136710	111136710
LOC111136713	111136713
LOC111136711	111136711
LOC111112729	111112729
LOC111136715	111136715
LOC111112726	111112726
LOC111123400	111123400
LOC111124730	111124730
LOC111123404	111123404
LOC111124733	111124733
LOC111123401	111123401
LOC111100747	111100747
LOC111109103	111109103
LOC111111424	111111424
LOC111109105	111109105
LOC111112750	111112750
LOC111109107	111109107
LOC111112752	111112752
LOC111124702	111124702
LOC111124701	111124701
LOC111124706	111124706
LOC111109109	111109109
LOC111124705	111124705
LOC111124704	111124704
LOC111124707	111124707
LOC111111412	111111412
LOC111112743	111112743
LOC111112744	111112744
LOC111112740	111112740
LOC111112746	111112746
LOC111112748	111112748
LOC111100766	111100766
LOC111124717	111124717
LOC111124716	111124716
LOC111124715	111124715
LOC111124714	111124714
LOC111100768	111100768
LOC111137832	111137832
LOC111113865	111113865
LOC111137831	111137831
LOC111113867	111113867
LOC111136504	111136504
LOC111113861	111113861
LOC111137835	111137835
LOC111136502	111136502
LOC111137834	111137834
LOC111136503	111136503
LOC111101880	111101880
LOC111136509	111136509
LOC111136506	111136506
LOC111136507	111136507
LOC111111207	111111207
LOC111111208	111111208
LOC111111209	111111209
LOC111125854	111125854
LOC111124522	111124522
LOC111100555	111100555
LOC111124521	111124521
LOC111125856	111125856
LOC111101885	111101885
LOC111100557	111100557
LOC111101886	111101886
LOC111100556	111100556
LOC111125850	111125850
LOC111124526	111124526
LOC111101883	111101883
LOC111125851	111125851
LOC111124525	111124525
LOC111101884	111101884
LOC111125852	111125852
LOC111125853	111125853
LOC111124523	111124523
LOC111124528	111124528
LOC111124527	111124527
LOC111125858	111125858
LOC111100559	111100559
LOC111101889	111101889
LOC111099222	111099222
LOC111136511	111136511
LOC111113853	111113853
LOC111099220	111099220
LOC111137841	111137841
LOC111136510	111136510
LOC111136515	111136515
LOC111136516	111136516
LOC111136513	111136513
LOC111113852	111113852
LOC111136514	111136514
LOC111113851	111113851
LOC111112521	111112521
LOC111136519	111136519
LOC111136517	111136517
LOC111137848	111137848
LOC111112526	111112526
LOC111123202	111123202
LOC111100544	111100544
LOC111123200	111123200
LOC111125867	111125867
LOC111124531	111124531
LOC111100546	111100546
LOC111123206	111123206
LOC111101872	111101872
LOC111100540	111100540
LOC111101873	111101873
LOC111123204	111123204
LOC111124535	111124535
LOC111100542	111100542
LOC111123203	111123203
LOC111125864	111125864
LOC111123209	111123209
LOC111123208	111123208
LOC111123207	111123207
LOC111125869	111125869
LOC111100548	111100548
LOC111100547	111100547
LOC111101879	111101879
LOC111100549	111100549
LOC111099211	111099211
LOC111111224	111111224
LOC111099210	111099210
LOC111112558	111112558
LOC111137814	111137814
LOC111099214	111099214
LOC111113885	111113885
LOC111112553	111112553
LOC111099212	111099212
LOC111111223	111111223
LOC111137818	111137818
LOC111100571	111100571
LOC111137816	111137816
LOC111099216	111099216
LOC111100570	111100570
LOC111112559	111112559
LOC111125832	111125832
LOC111124500	111124500
LOC111125833	111125833
LOC111125834	111125834
LOC111100579	111100579
LOC111125835	111125835
LOC111100578	111100578
LOC111100572	111100572
LOC111100575	111100575
LOC111125831	111125831
LOC111124501	111124501
LOC111100574	111100574
LOC111124508	111124508
LOC111124507	111124507
LOC111124505	111124505
LOC111113880	111113880
LOC111112550	111112550
LOC111125836	111125836
LOC111125838	111125838
LOC111125839	111125839
LOC111099200	111099200
LOC111137821	111137821
LOC111111213	111111213
LOC111113875	111113875
LOC111111215	111111215
LOC111111216	111111216
LOC111113877	111113877
LOC111137825	111137825
LOC111113872	111113872
LOC111112541	111112541
LOC111113873	111113873
LOC111101890	111101890
LOC111099207	111099207
LOC111099206	111099206
LOC111137827	111137827
LOC111099205	111099205
LOC111112549	111112549
LOC111111219	111111219
LOC111099209	111099209
LOC111125843	111125843
LOC111101898	111101898
LOC111100566	111100566
LOC111101896	111101896
LOC111100568	111100568
LOC111125846	111125846
LOC111100562	111100562
LOC111125840	111125840
LOC111124514	111124514
LOC111101895	111101895
LOC111100561	111100561
LOC111124513	111124513
LOC111124512	111124512
LOC111101893	111101893
LOC111100563	111100563
LOC111124519	111124519
LOC111124518	111124518
LOC111125848	111125848
LOC111100569	111100569
LOC111136544	111136544
LOC111135213	111135213
LOC111137876	111137876
LOC111135214	111135214
LOC111137875	111137875
LOC111112578	111112578
LOC111136542	111136542
LOC111136548	111136548
LOC111135217	111135217
LOC111112573	111112573
LOC111136549	111136549
LOC111135218	111135218
LOC111111243	111111243
LOC111136546	111136546
LOC111137878	111137878
LOC111137877	111137877
LOC111112576	111112576
LOC111125890	111125890
LOC111100591	111100591
LOC111125891	111125891
LOC111100590	111100590
LOC111100592	111100592
LOC111124561	111124561
LOC111124560	111124560
LOC111123235	111123235
LOC111124566	111124566
LOC111100599	111100599
LOC111100598	111100598
LOC111124564	111124564
LOC111123232	111123232
LOC111124563	111124563
LOC111100595	111100595
LOC111100594	111100594
LOC111123237	111123237
LOC111125896	111125896
LOC111124568	111124568
LOC111123236	111123236
LOC111111240	111111240
LOC111112572	111112572
LOC111136540	111136540
LOC111137872	111137872
LOC111136541	111136541
LOC111136555	111136555
LOC111113898	111113898
LOC111112566	111112566
LOC111136556	111136556
LOC111135225	111135225
LOC111137886	111137886
LOC111135222	111135222
LOC111112568	111112568
LOC111136554	111136554
LOC111135223	111135223
LOC111112569	111112569
LOC111135228	111135228
LOC111111231	111111231
LOC111112562	111112562
LOC111135229	111135229
LOC111136557	111136557
LOC111135226	111135226
LOC111137889	111137889
LOC111135227	111135227
LOC111137888	111137888
LOC111111234	111111234
LOC111113895	111113895
LOC111112565	111112565
LOC111100580	111100580
LOC111100582	111100582
LOC111100581	111100581
LOC111123242	111123242
LOC111124573	111124573
LOC111111239	111111239
LOC111123240	111123240
LOC111123246	111123246
LOC111124577	111124577
LOC111100588	111100588
LOC111123245	111123245
LOC111100587	111100587
LOC111123244	111123244
LOC111123243	111123243
LOC111124574	111124574
LOC111100589	111100589
LOC111100584	111100584
LOC111100583	111100583
LOC111123248	111123248
LOC111123247	111123247
LOC111124578	111124578
LOC111100585	111100585
LOC111113892	111113892
LOC111112560	111112560
LOC111111230	111111230
LOC111112561	111112561
LOC111136551	111136551
LOC111135220	111135220
LOC111135221	111135221
LOC111136550	111136550
LOC111137854	111137854
LOC111136523	111136523
LOC111137851	111137851
LOC111137858	111137858
LOC111112596	111112596
LOC111136524	111136524
LOC111112598	111112598
LOC111125870	111125870
LOC111125871	111125871
LOC111137859	111137859
LOC111124544	111124544
LOC111125877	111125877
LOC111124543	111124543
LOC111123211	111123211
LOC111123210	111123210
LOC111125872	111125872
LOC111124548	111124548
LOC111123214	111123214
LOC111123219	111123219
LOC111123218	111123218
LOC111124549	111124549
LOC111111263	111111263
LOC111136533	111136533
LOC111135202	111135202
LOC111112588	111112588
LOC111136534	111136534
LOC111112589	111112589
LOC111136531	111136531
LOC111111259	111111259
LOC111135201	111135201
LOC111135206	111135206
LOC111112584	111112584
LOC111137868	111137868
LOC111112585	111112585
LOC111136536	111136536
LOC111111256	111111256
LOC111125880	111125880
LOC111125881	111125881
LOC111135208	111135208
LOC111135209	111135209
LOC111124551	111124551
LOC111124550	111124550
LOC111125887	111125887
LOC111125888	111125888
LOC111124554	111124554
LOC111123221	111123221
LOC111124552	111124552
LOC111123228	111123228
LOC111125883	111125883
LOC111123227	111123227
LOC111124558	111124558
LOC111125885	111125885
LOC111125886	111125886
LOC111124556	111124556
LOC111112580	111112580
LOC111112581	111112581
LOC111111251	111111251
LOC111112583	111112583
LOC111137860	111137860
LOC111135257	111135257
LOC111135258	111135258
LOC111135255	111135255
LOC111136587	111136587
LOC111111288	111111288
LOC111111289	111111289
LOC111123270	111123270
LOC111123278	111123278
LOC111123277	111123277
LOC111135250	111135250
LOC111111284	111111284
LOC111111285	111111285
LOC111135253	111135253
LOC111136585	111136585
LOC111135254	111135254
LOC111135251	111135251
LOC111135252	111135252
LOC111136597	111136597
LOC111136598	111136598
LOC111123282	111123282
LOC111136591	111136591
LOC111136595	111136595
LOC111136596	111136596
LOC111136594	111136594
LOC111135236	111135236
LOC111135237	111135237
LOC111135238	111135238
LOC111124584	111124584
LOC111123252	111123252
LOC111124583	111124583
LOC111124581	111124581
LOC111123257	111123257
LOC111124588	111124588
LOC111123256	111123256
LOC111124587	111124587
LOC111123258	111123258
LOC111124589	111124589
LOC111135231	111135231
LOC111137893	111137893
LOC111136560	111136560
LOC111135230	111135230
LOC111135246	111135246
LOC111135247	111135247
LOC111135244	111135244
LOC111135245	111135245
LOC111111297	111111297
LOC111111298	111111298
LOC111135248	111135248
LOC111135249	111135249
LOC111123260	111123260
LOC111124590	111124590
LOC111123264	111123264
LOC111124594	111124594
LOC111123262	111123262
LOC111123261	111123261
LOC111124599	111124599
LOC111124598	111124598
LOC111123266	111123266
LOC111124597	111124597
LOC111124596	111124596
LOC111111293	111111293
LOC111111294	111111294
LOC111111295	111111295
LOC111111296	111111296
LOC111136573	111136573
LOC111135243	111135243
LOC111111290	111111290
LOC111136571	111136571
LOC111135240	111135240
LOC111111291	111111291
LOC111136572	111136572
LOC111111292	111111292
LOC111135299	111135299
LOC111135290	111135290
LOC111135297	111135297
LOC111135295	111135295
LOC111135277	111135277
LOC111123297	111123297
LOC111123296	111123296
LOC111135275	111135275
LOC111135276	111135276
LOC111135274	111135274
LOC111135288	111135288
LOC111135289	111135289
LOC111135283	111135283
LOC111135280	111135280
LOC111135281	111135281
LOC111135287	111135287
LOC111135284	111135284
LOC111135285	111135285
LOC111101906	111101906
LOC111101902	111101902
LOC111101901	111101901
LOC111113905	111113905
LOC111113907	111113907
LOC111113903	111113903
LOC111101921	111101921
LOC111101926	111101926
LOC111101924	111101924
LOC111101925	111101925
LOC111101908	111101908
LOC111125906	111125906
LOC111125907	111125907
LOC111101918	111101918
LOC111125908	111125908
LOC111125909	111125909
LOC111101916	111101916
LOC111125903	111125903
LOC111125905	111125905
LOC111101912	111101912
LOC111113920	111113920
LOC111113923	111113923
LOC111113926	111113926
LOC111113925	111113925
LOC111101943	111101943
LOC111101940	111101940
LOC111100612	111100612
LOC111100617	111100617
LOC111101948	111101948
LOC111100619	111100619
LOC111101947	111101947
LOC111101944	111101944
LOC111113911	111113911
LOC111113910	111113910
LOC111113917	111113917
LOC111113919	111113919
LOC111113918	111113918
LOC111113912	111113912
LOC111113914	111113914
LOC111100600	111100600
LOC111100609	111100609
LOC111100608	111100608
LOC111100603	111100603
LOC111101936	111101936
LOC111100602	111100602
LOC111100604	111100604
LOC111113941	111113941
LOC111112611	111112611
LOC111112612	111112612
LOC111113943	111113943
LOC111112613	111112613
LOC111112618	111112618
LOC111112615	111112615
LOC111113948	111113948
LOC111112616	111112616
LOC111100632	111100632
LOC111100631	111100631
LOC111125933	111125933
LOC111101962	111101962
LOC111100633	111100633
LOC111124603	111124603
LOC111101960	111101960
LOC111100630	111100630
LOC111125930	111125930
LOC111125939	111125939
LOC111124606	111124606
LOC111124605	111124605
LOC111125935	111125935
LOC111100638	111100638
LOC111100637	111100637
LOC111101967	111101967
LOC111113930	111113930
LOC111137922	111137922
LOC111112607	111112607
LOC111137927	111137927
LOC111113935	111113935
LOC111112605	111112605
LOC111125942	111125942
LOC111101954	111101954
LOC111125944	111125944
LOC111101951	111101951
LOC111100623	111100623
LOC111125945	111125945
LOC111100622	111100622
LOC111124613	111124613
LOC111125940	111125940
LOC111124612	111124612
LOC111125941	111125941
LOC111124618	111124618
LOC111100629	111100629
LOC111100628	111100628
LOC111124615	111124615
LOC111125946	111125946
LOC111100625	111100625
LOC111125947	111125947
LOC111125948	111125948
LOC111100627	111100627
LOC111125949	111125949
LOC111124619	111124619
LOC111113966	111113966
LOC111111304	111111304
LOC111112635	111112635
LOC111112630	111112630
LOC111112631	111112631
LOC111111309	111111309
LOC111111305	111111305
LOC111112636	111112636
LOC111113967	111113967
LOC111112637	111112637
LOC111111307	111111307
LOC111100653	111100653
LOC111125912	111125912
LOC111100655	111100655
LOC111100650	111100650
LOC111100652	111100652
LOC111101980	111101980
LOC111100651	111100651
LOC111125917	111125917
LOC111125918	111125918
LOC111125916	111125916
LOC111100659	111100659
LOC111113952	111113952
LOC111112622	111112622
LOC111113954	111113954
LOC111112624	111112624
LOC111137900	111137900
LOC111112620	111112620
LOC111112629	111112629
LOC111137903	111137903
LOC111112625	111112625
LOC111113956	111113956
LOC111137908	111137908
LOC111113959	111113959
LOC111137907	111137907
LOC111113958	111113958
LOC111125920	111125920
LOC111101975	111101975
LOC111101976	111101976
LOC111125922	111125922
LOC111100645	111100645
LOC111101972	111101972
LOC111100641	111100641
LOC111100640	111100640
LOC111101970	111101970
LOC111101977	111101977
LOC111100648	111100648
LOC111134200	111134200
LOC111135532	111135532
LOC111134202	111134202
LOC111135530	111135530
LOC111134201	111134201
LOC111111568	111111568
LOC111135536	111135536
LOC111136867	111136867
LOC111111561	111111561
LOC111134203	111134203
LOC111135537	111135537
LOC111136868	111136868
LOC111111562	111111562
LOC111134206	111134206
LOC111111563	111111563
LOC111110235	111110235
LOC111136866	111136866
LOC111111564	111111564
LOC111135538	111135538
LOC111110239	111110239
LOC111099359	111099359
LOC111135539	111135539
LOC111110238	111110238
LOC111111569	111111569
LOC111122222	111122222
LOC111123554	111123554
LOC111122223	111122223
LOC111122220	111122220
LOC111122221	111122221
LOC111124889	111124889
LOC111124888	111124888
LOC111122224	111122224
LOC111123556	111123556
LOC111124887	111124887
LOC111099343	111099343
LOC111135543	111135543
LOC111111554	111111554
LOC111135544	111135544
LOC111136875	111136875
LOC111112886	111112886
LOC111135541	111135541
LOC111136872	111136872
LOC111111556	111111556
LOC111111557	111111557
LOC111135547	111135547
LOC111112881	111112881
LOC111135548	111135548
LOC111109236	111109236
LOC111111551	111111551
LOC111135545	111135545
LOC111134216	111134216
LOC111135546	111135546
LOC111111553	111111553
LOC111124891	111124891
LOC111124896	111124896
LOC111124895	111124895
LOC111122231	111122231
LOC111124894	111124894
LOC111122232	111122232
LOC111123562	111123562
LOC111122237	111122237
LOC111122238	111122238
LOC111124899	111124899
LOC111124898	111124898
LOC111122236	111122236
LOC111124897	111124897
LOC111112880	111112880
LOC111136871	111136871
LOC111136841	111136841
LOC111110255	111110255
LOC111135514	111135514
LOC111136845	111136845
LOC111111584	111111584
LOC111110258	111110258
LOC111111586	111111586
LOC111135519	111135519
LOC111124863	111124863
LOC111124862	111124862
LOC111124861	111124861
LOC111124860	111124860
LOC111124867	111124867
LOC111124866	111124866
LOC111124865	111124865
LOC111122208	111122208
LOC111122209	111122209
LOC111111580	111111580
LOC111122206	111122206
LOC111111581	111111581
LOC111135522	111135522
LOC111109254	111109254
LOC111109257	111109257
LOC111136851	111136851
LOC111109256	111109256
LOC111111579	111111579
LOC111110248	111110248
LOC111135526	111135526
LOC111136857	111136857
LOC111109258	111109258
LOC111135523	111135523
LOC111110246	111110246
LOC111135524	111135524
LOC111136858	111136858
LOC111109251	111109251
LOC111109250	111109250
LOC111123543	111123543
LOC111124874	111124874
LOC111122212	111122212
LOC111124873	111124873
LOC111124872	111124872
LOC111122210	111122210
LOC111122215	111122215
LOC111122216	111122216
LOC111122213	111122213
LOC111122214	111122214
LOC111124875	111124875
LOC111122219	111122219
LOC111111571	111111571
LOC111134244	111134244
LOC111135576	111135576
LOC111109288	111109288
LOC111134243	111134243
LOC111135577	111135577
LOC111110276	111110276
LOC111135574	111135574
LOC111135575	111135575
LOC111109289	111109289
LOC111134248	111134248
LOC111135578	111135578
LOC111134249	111134249
LOC111099316	111099316
LOC111123594	111123594
LOC111123591	111123591
LOC111122266	111122266
LOC111123598	111123598
LOC111122264	111122264
LOC111122265	111122265
LOC111110273	111110273
LOC111135573	111135573
LOC111110272	111110272
LOC111134242	111134242
LOC111135570	111135570
LOC111110271	111110271
LOC111135571	111135571
LOC111110270	111110270
LOC111135587	111135587
LOC111110266	111110266
LOC111135588	111135588
LOC111109279	111109279
LOC111135586	111135586
LOC111135589	111135589
LOC111111596	111111596
LOC111099300	111099300
LOC111122274	111122274
LOC111122278	111122278
LOC111122276	111122276
LOC111135580	111135580
LOC111111593	111111593
LOC111134251	111134251
LOC111135583	111135583
LOC111134253	111134253
LOC111134252	111134252
LOC111135555	111135555
LOC111136886	111136886
LOC111110298	111110298
LOC111135552	111135552
LOC111110297	111110297
LOC111135553	111135553
LOC111134226	111134226
LOC111135558	111135558
LOC111136889	111136889
LOC111136887	111136887
LOC111135557	111135557
LOC111123572	111123572
LOC111123571	111123571
LOC111123576	111123576
LOC111122245	111122245
LOC111123575	111123575
LOC111123574	111123574
LOC111122247	111122247
LOC111135550	111135550
LOC111135551	111135551
LOC111136882	111136882
LOC111136880	111136880
LOC111110292	111110292
LOC111135565	111135565
LOC111136896	111136896
LOC111134235	111134235
LOC111135563	111135563
LOC111135569	111135569
LOC111134239	111134239
LOC111134238	111134238
LOC111110289	111110289
LOC111109292	111109292
LOC111123583	111123583
LOC111122252	111122252
LOC111123581	111123581
LOC111123586	111123586
LOC111122253	111122253
LOC111123588	111123588
LOC111110280	111110280
LOC111136893	111136893
LOC111110283	111110283
LOC111110282	111110282
LOC111134230	111134230
LOC111136891	111136891
LOC111134288	111134288
LOC111134289	111134289
LOC111134286	111134286
LOC111134293	111134293
LOC111134266	111134266
LOC111134265	111134265
LOC111134268	111134268
LOC111134267	111134267
LOC111122282	111122282
LOC111122283	111122283
LOC111122289	111122289
LOC111135590	111135590
LOC111135591	111135591
LOC111134260	111134260
LOC111134262	111134262
LOC111135594	111135594
LOC111135592	111135592
LOC111122296	111122296
LOC111122293	111122293
LOC111122294	111122294
LOC111134275	111134275
LOC111100911	111100911
LOC111100910	111100910
LOC111100912	111100912
LOC111100904	111100904
LOC111100906	111100906
LOC111100900	111100900
LOC111100902	111100902
LOC111112916	111112916
LOC111112917	111112917
LOC111112918	111112918
LOC111112913	111112913
LOC111100931	111100931
LOC111100930	111100930
LOC111112909	111112909
LOC111100937	111100937
LOC111100936	111100936
LOC111100932	111100932
LOC111100919	111100919
LOC111100926	111100926
LOC111100927	111100927
LOC111100922	111100922
LOC111100921	111100921
LOC111100924	111100924
LOC111136900	111136900
LOC111136905	111136905
LOC111111607	111111607
LOC111112938	111112938
LOC111112939	111112939
LOC111136903	111136903
LOC111112933	111112933
LOC111111605	111111605
LOC111100950	111100950
LOC111100953	111100953
LOC111124922	111124922
LOC111124926	111124926
LOC111100959	111100959
LOC111124929	111124929
LOC111100954	111100954
LOC111124928	111124928
LOC111100957	111100957
LOC111124927	111124927
LOC111112920	111112920
LOC111112921	111112921
LOC111136911	111136911
LOC111136917	111136917
LOC111112925	111112925
LOC111100940	111100940
LOC111123602	111123602
LOC111124933	111124933
LOC111112919	111112919
LOC111123601	111123601
LOC111124932	111124932
LOC111124937	111124937
LOC111124936	111124936
LOC111124935	111124935
LOC111124934	111124934
LOC111100949	111100949
LOC111124939	111124939
LOC111124938	111124938
LOC111111621	111111621
LOC111112952	111112952
LOC111112950	111112950
LOC111111628	111111628
LOC111112959	111112959
LOC111112956	111112956
LOC111112957	111112957
LOC111100973	111100973
LOC111100972	111100972
LOC111124900	111124900
LOC111100971	111100971
LOC111124904	111124904
LOC111124902	111124902
LOC111109308	111109308
LOC111124908	111124908
LOC111124906	111124906
LOC111100979	111100979
LOC111124905	111124905
LOC111100978	111100978
LOC111112940	111112940
LOC111112942	111112942
LOC111124909	111124909
LOC111112943	111112943
LOC111112948	111112948
LOC111111618	111111618
LOC111111616	111111616
LOC111112947	111112947
LOC111100962	111100962
LOC111124911	111124911
LOC111124910	111124910
LOC111100960	111100960
LOC111124913	111124913
LOC111124912	111124912
LOC111124919	111124919
LOC111100965	111100965
LOC111124917	111124917
LOC111100967	111100967
LOC111136940	111136940
LOC111112973	111112973
LOC111111645	111111645
LOC111110314	111110314
LOC111136945	111136945
LOC111110313	111110313
LOC111135611	111135611
LOC111136943	111136943
LOC111135618	111135618
LOC111135616	111135616
LOC111110315	111110315
LOC111111646	111111646
LOC111111647	111111647
LOC111135619	111135619
LOC111111648	111111648
LOC111110319	111110319
LOC111123631	111123631
LOC111123630	111123630
LOC111123634	111123634
LOC111122301	111122301
LOC111124963	111124963
LOC111100992	111100992
LOC111122308	111122308
LOC111122305	111122305
LOC111123636	111123636
LOC111122309	111122309
LOC111135620	111135620
LOC111135621	111135621
LOC111136952	111136952
LOC111111633	111111633
LOC111112964	111112964
LOC111136950	111136950
LOC111111634	111111634
LOC111110303	111110303
LOC111109316	111109316
LOC111112960	111112960
LOC111111630	111111630
LOC111112961	111112961
LOC111136958	111136958
LOC111112966	111112966
LOC111122310	111122310
LOC111100984	111100984
LOC111123641	111123641
LOC111100983	111100983
LOC111100986	111100986
LOC111100985	111100985
LOC111122314	111122314
LOC111124977	111124977
LOC111124975	111124975
LOC111122313	111122313
